CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.006094182825484765,2020-03-02T00:00:00.000Z,1,5632,-231,0,1805
0,0,10,0,0,10,10,0.00554016620498615,2020-03-03T00:00:00.000Z,0,7857,-228,0,1805
0,0,12,0,0,12,11,0.006648199445983379,2020-03-04T00:00:00.000Z,0,7012,-230,0,1805
0,0,12,1,0,13,13,0.007202216066481994,2020-03-05T00:00:00.000Z,1,7012,-230,0,1805
1,0,14,2,0,16,16,0.00886426592797784,2020-03-06T00:00:00.000Z,1,5177,-229,0,1805
2,0,17,3,0,20,20,0.0110803324099723,2020-03-07T00:00:00.000Z,1,4861,-229,0,1805
4,0,21,5,0,26,26,0.01440443213296399,2020-03-08T00:00:00.000Z,2,7330,-227,0,1805
5,0,33,6,0,39,39,0.02160664819944598,2020-03-09T00:00:00.000Z,7,6205,-236,0,1805
5,0,53,6,0,59,59,0.03268698060941828,2020-03-10T00:00:00.000Z,2,6021,-223,0,1805
6,0,73,7,1,81,81,0.04487534626038781,2020-03-11T00:00:00.000Z,10,5981,-225,0,1805
6,0,95,7,1,103,101,0.05706371191135734,2020-03-12T00:00:00.000Z,6,5983,-224,0,1805
6,0,112,7,4,123,122,0.06814404432132964,2020-03-13T00:00:00.000Z,10,4121,-210,0,1805
4,0,152,6,4,162,161,0.08975069252077562,2020-03-14T00:00:00.000Z,20,3692,-220,0,1805
6,0,187,9,6,202,200,0.1119113573407202,2020-03-15T00:00:00.000Z,37,5489,-221,0,1805
7,0,205,11,5,221,215,0.1224376731301939,2020-03-16T00:00:00.000Z,27,4759,-163,0,1805
7,0,238,12,6,256,256,0.1418282548476454,2020-03-17T00:00:00.000Z,46,4338,-114,0,1805
7,0,279,16,11,306,269,0.1695290858725762,2020-03-18T00:00:00.000Z,54,3920,-14,0,1805
12,0,263,21,11,295,264,0.1634349030470914,2020-03-19T00:00:00.000Z,31,4053,117,0,1805
12,1,252,23,14,289,251,0.1601108033240997,2020-03-20T00:00:00.000Z,30,3207,292,0,1805
15,0,229,27,21,277,274,0.1534626038781163,2020-03-21T00:00:00.000Z,35,2905,475,0,1805
22,0,255,37,32,324,305,0.1795013850415513,2020-03-22T00:00:00.000Z,54,4523,690,0,1805
24,0,274,42,36,352,323,0.1950138504155125,2020-03-23T00:00:00.000Z,58,4053,1011,0,1805
26,3,302,45,48,395,343,0.2188365650969529,2020-03-24T00:00:00.000Z,82,3963,1402,0,1805
28,1,311,49,53,413,397,0.228808864265928,2020-03-25T00:00:00.000Z,81,3666,1760,0,1805
31,5,345,54,65,464,413,0.2570637119113574,2020-03-26T00:00:00.000Z,83,3925,2242,0,1805
37,2,381,65,69,515,468,0.2853185595567867,2020-03-27T00:00:00.000Z,110,3267,2607,0,1805
41,1,363,69,81,513,485,0.2842105263157895,2020-03-28T00:00:00.000Z,53,2834,3047,0,1805
50,3,377,79,88,544,516,0.3013850415512465,2020-03-29T00:00:00.000Z,70,4289,3510,0,1805
54,1,427,87,105,619,570,0.3429362880886427,2020-03-30T00:00:00.000Z,121,3886,3964,0,1805
64,4,456,97,115,668,628,0.3700831024930748,2020-03-31T00:00:00.000Z,111,4005,4570,0,1805
