CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.007096774193548388,2020-03-02T00:00:00.000Z,1,5632,80,0,1550
0,0,10,0,0,10,10,0.006451612903225806,2020-03-03T00:00:00.000Z,0,7857,83,0,1550
0,0,11,0,0,11,11,0.007096774193548388,2020-03-04T00:00:00.000Z,0,7012,81,0,1550
0,0,12,1,0,13,13,0.008387096774193548,2020-03-05T00:00:00.000Z,1,7012,81,0,1550
1,0,14,2,0,16,16,0.01032258064516129,2020-03-06T00:00:00.000Z,1,5177,82,0,1550
2,0,17,3,0,20,20,0.01290322580645161,2020-03-07T00:00:00.000Z,1,4861,82,0,1550
4,0,21,5,0,26,26,0.0167741935483871,2020-03-08T00:00:00.000Z,2,7330,85,0,1550
5,0,33,6,0,39,39,0.02516129032258065,2020-03-09T00:00:00.000Z,7,6205,76,0,1550
5,0,53,6,0,59,59,0.03806451612903226,2020-03-10T00:00:00.000Z,2,6021,89,0,1550
6,0,73,7,1,81,81,0.05225806451612904,2020-03-11T00:00:00.000Z,10,5980,87,0,1550
6,0,95,7,1,103,101,0.0664516129032258,2020-03-12T00:00:00.000Z,6,5983,88,0,1550
6,0,112,7,4,123,122,0.07935483870967742,2020-03-13T00:00:00.000Z,10,4121,102,0,1550
4,0,152,6,4,162,161,0.1045161290322581,2020-03-14T00:00:00.000Z,20,3692,92,0,1550
6,0,187,9,6,202,200,0.1303225806451613,2020-03-15T00:00:00.000Z,37,5491,91,0,1550
7,0,205,11,5,221,215,0.1425806451612903,2020-03-16T00:00:00.000Z,27,4759,149,0,1550
7,0,238,12,6,256,256,0.1651612903225807,2020-03-17T00:00:00.000Z,46,4338,197,0,1550
7,0,279,16,11,306,269,0.1974193548387097,2020-03-18T00:00:00.000Z,54,3920,297,0,1550
12,0,263,21,11,295,264,0.1903225806451613,2020-03-19T00:00:00.000Z,31,4053,427,0,1550
12,1,252,23,14,289,251,0.1864516129032258,2020-03-20T00:00:00.000Z,30,3207,604,0,1550
15,0,229,27,21,277,273,0.1787096774193548,2020-03-21T00:00:00.000Z,34,2905,788,0,1550
22,0,255,37,32,324,305,0.2090322580645161,2020-03-22T00:00:00.000Z,54,4523,1003,0,1550
24,0,274,42,36,352,323,0.2270967741935484,2020-03-23T00:00:00.000Z,58,4053,1322,0,1550
26,3,301,45,48,394,343,0.2541935483870968,2020-03-24T00:00:00.000Z,82,3963,1715,0,1550
28,1,311,49,53,413,397,0.2664516129032258,2020-03-25T00:00:00.000Z,81,3666,2073,0,1550
31,5,345,54,65,464,413,0.2993548387096774,2020-03-26T00:00:00.000Z,83,3925,2555,0,1550
36,2,381,65,69,515,469,0.3322580645161291,2020-03-27T00:00:00.000Z,110,3267,2922,0,1550
41,1,362,69,82,513,485,0.3309677419354839,2020-03-28T00:00:00.000Z,53,2834,3362,0,1550
50,3,377,78,88,543,515,0.3503225806451613,2020-03-29T00:00:00.000Z,70,4289,3827,0,1550
54,1,428,87,104,619,570,0.3993548387096774,2020-03-30T00:00:00.000Z,122,3886,4286,0,1550
64,4,454,98,115,667,627,0.4303225806451613,2020-03-31T00:00:00.000Z,111,4005,4902,0,1550
72,8,515,111,143,769,728,0.4961290322580645,2020-04-01T00:00:00.000Z,147,4088,4749,689,1550
79,10,555,113,145,813,727,0.5245161290322581,2020-04-02T00:00:00.000Z,115,4284,5337,720,1550
93,5,515,130,159,804,719,0.5187096774193548,2020-04-03T00:00:00.000Z,97,3494,5846,717,1550
107,7,481,139,171,791,752,0.5103225806451613,2020-04-04T00:00:00.000Z,73,3155,6175,718,1550
106,6,498,135,194,827,743,0.5335483870967742,2020-04-05T00:00:00.000Z,100,4495,6681,693,1550
110,7,458,147,209,814,702,0.5251612903225806,2020-04-06T00:00:00.000Z,93,4088,6957,796,1550
106,7,388,159,201,748,656,0.4825806451612903,2020-04-07T00:00:00.000Z,72,4313,7220,819,1550
115,9,335,166,193,694,621,0.447741935483871,2020-04-08T00:00:00.000Z,57,3511,7396,859,1550
117,9,312,166,187,665,634,0.4290322580645161,2020-04-09T00:00:00.000Z,65,3363,7522,944,1550
128,8,330,170,170,670,598,0.432258064516129,2020-04-10T00:00:00.000Z,56,4086,7647,1002,1550
130,6,283,182,162,627,595,0.4045161290322581,2020-04-11T00:00:00.000Z,39,3172,7761,1061,1550
130,7,316,177,174,667,620,0.4303225806451613,2020-04-12T00:00:00.000Z,90,4965,7924,1074,1550
137,8,330,192,169,691,629,0.4458064516129032,2020-04-13T00:00:00.000Z,91,4653,7928,1181,1550
134,8,328,178,170,676,631,0.4361290322580645,2020-04-14T00:00:00.000Z,75,4376,7890,1229,1550
133,13,319,180,174,673,655,0.4341935483870968,2020-04-15T00:00:00.000Z,69,3492,7855,1238,1550
136,7,357,182,163,702,643,0.4529032258064516,2020-04-16T00:00:00.000Z,51,5387,7676,1366,1550
125,9,336,166,163,665,616,0.4290322580645161,2020-04-17T00:00:00.000Z,48,4188,7640,1348,1550
118,11,329,174,141,644,619,0.4154838709677419,2020-04-18T00:00:00.000Z,42,3825,7227,1661,1550
118,8,317,157,147,621,571,0.4006451612903226,2020-04-19T00:00:00.000Z,40,5788,7195,1707,1550
123,6,322,155,135,612,560,0.3948387096774194,2020-04-20T00:00:00.000Z,49,5097,6951,1723,1550
119,9,254,145,147,546,509,0.352258064516129,2020-04-21T00:00:00.000Z,27,4921,6816,1738,1550
110,3,260,149,124,533,498,0.3438709677419355,2020-04-22T00:00:00.000Z,36,4822,6686,1739,1550
