gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,439960,9.7,7,0.1,33,0.5,123,0.4,3192,3.7
זכר,0-9,3 חודשים,24000,4.8,0,0,4,0.9,9,0.3,441,3.9
זכר,0-9,חודש אחרון,11426,5.2,0,0,2,0.7,6,0.3,288,4.1
זכר,0-9,6 חודשים,136441,8.6,2,0.1,16,1.2,45,0.7,1226,4.9
זכר,0-9,שנה,367671,10,5,0.1,24,0.9,90,0.6,2282,5
נקבה,0-9,מתחילת קורונה,360658,7.9,5,0,17,0.3,78,0.2,2572,3
נקבה,0-9,חודש אחרון,9496,4.3,0,0,1,0.4,7,0.4,204,2.9
נקבה,0-9,שנה,299301,8.2,2,0,10,0.4,57,0.4,1840,4
נקבה,0-9,3 חודשים,20431,4.1,0,0,1,0.2,9,0.3,336,3
נקבה,0-9,6 חודשים,106380,6.7,1,0,9,0.7,32,0.5,981,3.9
זכר,10-19,מתחילת קורונה,437916,9.6,7,0.1,24,0.4,81,0.3,1063,1.2
זכר,10-19,3 חודשים,21473,4.3,0,0,0,0,4,0.2,108,1
זכר,10-19,6 חודשים,115366,7.3,2,0.1,7,0.5,13,0.2,265,1.1
זכר,10-19,שנה,337748,9.2,5,0.1,15,0.6,45,0.3,603,1.3
זכר,10-19,חודש אחרון,7712,3.5,0,0,0,0,3,0.2,79,1.1
נקבה,10-19,מתחילת קורונה,426870,9.4,8,0.1,23,0.4,81,0.3,1205,1.4
נקבה,10-19,חודש אחרון,7828,3.6,0,0,0,0,3,0.2,63,0.9
נקבה,10-19,6 חודשים,111093,7,2,0.1,6,0.4,14,0.2,285,1.1
נקבה,10-19,שנה,338193,9.2,4,0.1,15,0.6,36,0.3,679,1.5
נקבה,10-19,3 חודשים,22150,4.5,1,0.2,2,0.5,5,0.2,125,1.1
זכר,20-29,מתחילת קורונה,266215,5.9,24,0.2,57,0.9,248,0.8,1642,1.9
זכר,20-29,חודש אחרון,10369,4.7,0,0,2,0.7,4,0.2,78,1.1
זכר,20-29,שנה,193737,5.3,5,0.1,24,0.9,95,0.7,694,1.5
זכר,20-29,6 חודשים,73203,4.6,2,0.1,12,0.9,30,0.4,320,1.3
