section,female,male,period
0-9,"{'amount': 360762, 'percentage': 7.9}","{'amount': 440099, 'percentage': 9.7}",מתחילת קורונה
0-9,"{'amount': 100047, 'percentage': 6.6}","{'amount': 127897, 'percentage': 8.4}",6 חודשים
0-9,"{'amount': 20411, 'percentage': 4.1}","{'amount': 23988, 'percentage': 4.8}",3 חודשים
0-9,"{'amount': 9212, 'percentage': 4.3}","{'amount': 11193, 'percentage': 5.2}",חודש אחרון
0-9,"{'amount': 299140, 'percentage': 8.1}","{'amount': 367584, 'percentage': 10}",שנה
10-19,"{'amount': 426964, 'percentage': 9.4}","{'amount': 438016, 'percentage': 9.6}",מתחילת קורונה
10-19,"{'amount': 105298, 'percentage': 6.9}","{'amount': 108973, 'percentage': 7.1}",6 חודשים
10-19,"{'amount': 338101, 'percentage': 9.2}","{'amount': 337647, 'percentage': 9.2}",שנה
10-19,"{'amount': 7567, 'percentage': 3.5}","{'amount': 7450, 'percentage': 3.4}",חודש אחרון
10-19,"{'amount': 22137, 'percentage': 4.4}","{'amount': 21482, 'percentage': 4.3}",3 חודשים
20-29,"{'amount': 377752, 'percentage': 8.3}","{'amount': 266381, 'percentage': 5.9}",מתחילת קורונה
20-29,"{'amount': 106715, 'percentage': 7}","{'amount': 70899, 'percentage': 4.7}",6 חודשים
20-29,"{'amount': 13563, 'percentage': 6.3}","{'amount': 10186, 'percentage': 4.7}",חודש אחרון
20-29,"{'amount': 291775, 'percentage': 7.9}","{'amount': 193819, 'percentage': 5.3}",שנה
20-29,"{'amount': 30943, 'percentage': 6.2}","{'amount': 22206, 'percentage': 4.5}",3 חודשים
30-39,"{'amount': 384267, 'percentage': 8.5}","{'amount': 266011, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 131269, 'percentage': 8.6}","{'amount': 90040, 'percentage': 5.9}",6 חודשים
30-39,"{'amount': 38674, 'percentage': 7.8}","{'amount': 28107, 'percentage': 5.6}",3 חודשים
30-39,"{'amount': 16963, 'percentage': 7.8}","{'amount': 12642, 'percentage': 5.8}",חודש אחרון
30-39,"{'amount': 319167, 'percentage': 8.7}","{'amount': 211324, 'percentage': 5.8}",שנה
40-49,"{'amount': 345002, 'percentage': 7.6}","{'amount': 240496, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 127563, 'percentage': 8.4}","{'amount': 85350, 'percentage': 5.6}",6 חודשים
40-49,"{'amount': 40122, 'percentage': 8.1}","{'amount': 27293, 'percentage': 5.5}",3 חודשים
40-49,"{'amount': 16726, 'percentage': 7.7}","{'amount': 11791, 'percentage': 5.4}",חודש אחרון
40-49,"{'amount': 288211, 'percentage': 7.8}","{'amount': 194330, 'percentage': 5.3}",שנה
50-59,"{'amount': 241064, 'percentage': 5.3}","{'amount': 168147, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 101338, 'percentage': 6.6}","{'amount': 64631, 'percentage': 4.2}",6 חודשים
50-59,"{'amount': 38699, 'percentage': 7.8}","{'amount': 24535, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 16537, 'percentage': 7.6}","{'amount': 10667, 'percentage': 4.9}",חודש אחרון
50-59,"{'amount': 200564, 'percentage': 5.5}","{'amount': 134002, 'percentage': 3.6}",שנה
60-69,"{'amount': 173562, 'percentage': 3.8}","{'amount': 128822, 'percentage': 2.8}",מתחילת קורונה
60-69,"{'amount': 86154, 'percentage': 5.7}","{'amount': 58249, 'percentage': 3.8}",6 חודשים
60-69,"{'amount': 40372, 'percentage': 8.1}","{'amount': 27684, 'percentage': 5.6}",3 חודשים
60-69,"{'amount': 17517, 'percentage': 8.1}","{'amount': 12313, 'percentage': 5.7}",חודש אחרון
60-69,"{'amount': 148291, 'percentage': 4}","{'amount': 105027, 'percentage': 2.9}",שנה
70-79,"{'amount': 102395, 'percentage': 2.3}","{'amount': 84160, 'percentage': 1.9}",מתחילת קורונה
70-79,"{'amount': 59555, 'percentage': 3.9}","{'amount': 46944, 'percentage': 3.1}",6 חודשים
70-79,"{'amount': 33617, 'percentage': 6.7}","{'amount': 26490, 'percentage': 5.3}",3 חודשים
70-79,"{'amount': 89493, 'percentage': 2.4}","{'amount': 72140, 'percentage': 2}",שנה
70-79,"{'amount': 14840, 'percentage': 6.9}","{'amount': 11574, 'percentage': 5.3}",חודש אחרון
80-89,"{'amount': 45317, 'percentage': 1}","{'amount': 32895, 'percentage': 0.7}",מתחילת קורונה
80-89,"{'amount': 14562, 'percentage': 2.9}","{'amount': 10797, 'percentage': 2.2}",3 חודשים
80-89,"{'amount': 24862, 'percentage': 1.6}","{'amount': 18285, 'percentage': 1.2}",6 חודשים
80-89,"{'amount': 7429, 'percentage': 3.4}","{'amount': 5147, 'percentage': 2.4}",חודש אחרון
80-89,"{'amount': 37715, 'percentage': 1}","{'amount': 27529, 'percentage': 0.7}",שנה
90+,"{'amount': 13606, 'percentage': 0.3}","{'amount': 6985, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 6795, 'percentage': 0.4}","{'amount': 3597, 'percentage': 0.2}",6 חודשים
90+,"{'amount': 2209, 'percentage': 1}","{'amount': 1053, 'percentage': 0.5}",חודש אחרון
90+,"{'amount': 10689, 'percentage': 0.3}","{'amount': 5648, 'percentage': 0.2}",שנה
90+,"{'amount': 4032, 'percentage': 0.8}","{'amount': 2050, 'percentage': 0.4}",3 חודשים
