priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Algeria,כתום,2,6,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,New Guinea,כתום,2,2,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Tunisia ,כתום,2,58,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Botswana  ,כתום,2,14,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Lao,כתום,2,3,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Madagascar,כתום,2,22,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Costa Rica ,כתום,2,169,3,1.78,2022-08-03T00:00:00.000Z,3,0
LastMonth,Turkmenistan ,כתום,2,165,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Romania ,כתום,2,14124,302,2.14,2022-08-03T00:00:00.000Z,300,2
LastMonth,Gibraltar ,כתום,2,2,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Benin ,כתום,2,2,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Sierra Leone,כתום,2,5,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Burkina Faso ,כתום,2,49,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Armenia ,כתום,2,189,1,0.53,2022-08-03T00:00:00.000Z,1,0
LastMonth,Cayman Islands,כתום,2,3,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Iraq,כתום,2,14,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Ukraine ,כתום,2,55,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Trinidad And Tobago,כתום,2,5,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Ireland,כתום,2,1067,99,9.28,2022-08-03T00:00:00.000Z,98,1
LastMonth,Jamaica ,כתום,2,8,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Tonga ,כתום,2,5,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Sweden  ,כתום,2,1539,18,1.17,2022-08-03T00:00:00.000Z,18,0
LastMonth,Nigeria,כתום,2,1110,1,0.09,2022-08-03T00:00:00.000Z,1,0
LastMonth,Dominica  ,כתום,2,10,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Samoa,כתום,2,1,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Austria ,כתום,2,16546,417,2.52,2022-08-03T00:00:00.000Z,414,3
LastMonth,Jordan ,כתום,2,10505,41,0.39,2022-08-03T00:00:00.000Z,38,3
LastMonth,Poland,כתום,2,13273,281,2.12,2022-08-03T00:00:00.000Z,275,6
LastMonth,Mauritius  ,כתום,2,80,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,China,כתום,2,579,2,0.35,2022-08-03T00:00:00.000Z,0,2
LastMonth,Mali  ,כתום,2,4,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Sri Lanka ,כתום,2,271,3,1.11,2022-08-03T00:00:00.000Z,1,2
LastMonth,Belarus ,כתום,2,227,2,0.88,2022-08-03T00:00:00.000Z,1,1
LastMonth,Croatia ,כתום,2,1957,55,2.81,2022-08-03T00:00:00.000Z,55,0
LastMonth,France,כתום,2,46181,870,1.88,2022-08-03T00:00:00.000Z,856,14
LastMonth,Norfolk Island,כתום,2,5,2,40,2022-08-03T00:00:00.000Z,2,0
LastMonth,Solomon Islands,כתום,2,1,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Serbia,כתום,2,1881,33,1.75,2022-08-03T00:00:00.000Z,32,1
LastMonth,Luxembourg  ,כתום,2,100,1,1,2022-08-03T00:00:00.000Z,1,0
LastMonth,South Africa,כתום,2,2649,9,0.34,2022-08-03T00:00:00.000Z,8,1
LastMonth,Republic Of The Congo,כתום,2,3,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,India ,כתום,2,2244,34,1.52,2022-08-03T00:00:00.000Z,25,9
LastMonth,Togo ,כתום,2,39,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Montenegro,כתום,2,4431,234,5.28,2022-08-03T00:00:00.000Z,234,0
LastMonth,Czech Republic,כתום,2,13272,299,2.25,2022-08-03T00:00:00.000Z,299,0
LastMonth,Mali  ,כתום,2,12,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Kazakhstan,כתום,2,282,6,2.13,2022-08-03T00:00:00.000Z,6,0
LastMonth,Malaysia ,כתום,2,9,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Uganda ,כתום,2,109,1,0.92,2022-08-03T00:00:00.000Z,1,0
LastMonth,Cameroon ,כתום,2,101,1,0.99,2022-08-03T00:00:00.000Z,0,1
LastMonth,Japan,כתום,2,514,14,2.72,2022-08-03T00:00:00.000Z,2,12
LastMonth,Guinea ,כתום,2,3,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Saudi Arabia ,כתום,2,252,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Yemen  ,כתום,2,20,1,5,2022-08-03T00:00:00.000Z,1,0
LastMonth,Saint Helena ,כתום,2,1,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Reunion ,כתום,2,5,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Slovenia ,כתום,2,1963,49,2.5,2022-08-03T00:00:00.000Z,49,0
LastMonth,Honduras ,כתום,2,14,0,0,2022-08-03T00:00:00.000Z,0,0
LastMonth,Spain ,כתום,2,25484,594,2.33,2022-08-03T00:00:00.000Z,588,6
LastMonth,Thailand ,כתום,2,5166,44,0.85,2022-08-03T00:00:00.000Z,43,1
month3,Algeria,כתום,2,26,0,0,2022-08-03T00:00:00.000Z,0,0
month3,New Guinea,כתום,2,2,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Senegal ,כתום,2,90,3,3.33,2022-08-03T00:00:00.000Z,2,1
month3,New Zealand ,כתום,2,227,4,1.76,2022-08-03T00:00:00.000Z,3,1
month3,Oman  ,כתום,2,46,0,0,2022-08-03T00:00:00.000Z,0,0
month3,San Marino  ,כתום,2,1,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Democratic Republic Of The Congo,כתום,2,88,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Liechtenstein ,כתום,2,4,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Bulgaria,כתום,2,39205,1022,2.61,2022-08-03T00:00:00.000Z,1021,1
month3,South Korea,כתום,2,4,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Botswana  ,כתום,2,38,2,5.26,2022-08-03T00:00:00.000Z,2,0
month3,Romania ,כתום,2,40566,869,2.14,2022-08-03T00:00:00.000Z,858,11
month3,Gibraltar ,כתום,2,8,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Guatemala  ,כתום,2,211,2,0.95,2022-08-03T00:00:00.000Z,1,1
month3,Iraq,כתום,2,42,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Micronesia,כתום,2,2,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Austria ,כתום,2,49815,1439,2.89,2022-08-03T00:00:00.000Z,1409,30
month3,Jordan ,כתום,2,40423,344,0.85,2022-08-03T00:00:00.000Z,162,182
month3,Poland,כתום,2,41210,767,1.86,2022-08-03T00:00:00.000Z,719,48
month3,China,כתום,2,1843,3,0.16,2022-08-03T00:00:00.000Z,1,2
month3,Mali  ,כתום,2,6,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Ivory Coast,כתום,2,574,1,0.17,2022-08-03T00:00:00.000Z,0,1
month3,Haiti ,כתום,2,5,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Bahamas,כתום,2,78,2,2.56,2022-08-03T00:00:00.000Z,2,0
month3,Mongolia ,כתום,2,56,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Bolivia ,כתום,2,105,3,2.86,2022-08-03T00:00:00.000Z,3,0
month3,Egypt ,כתום,2,51354,654,1.27,2022-08-03T00:00:00.000Z,621,33
month3,Saint Vincent,כתום,2,4,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Djibouti,כתום,2,10,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Kenya ,כתום,2,862,6,0.7,2022-08-03T00:00:00.000Z,5,1
month3,Gabon ,כתום,2,9,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Czech Republic,כתום,2,33660,881,2.62,2022-08-03T00:00:00.000Z,879,2
month3,Montenegro,כתום,2,10881,655,6.02,2022-08-03T00:00:00.000Z,655,0
month3,Mali  ,כתום,2,45,0,0,2022-08-03T00:00:00.000Z,0,0
month3,United Kingdom,כתום,2,108422,2207,2.04,2022-08-03T00:00:00.000Z,2137,70
month3,Mozambique,כתום,2,39,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Syria,כתום,2,7,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Monaco  ,כתום,2,50,0,0,2022-08-03T00:00:00.000Z,0,0
month3,East Timor,כתום,2,8,0,0,2022-08-03T00:00:00.000Z,0,0
month3,French Polynesia ,כתום,2,25,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Gambia  ,כתום,2,24,1,4.17,2022-08-03T00:00:00.000Z,1,0
month3,Tajikistan  ,כתום,2,51,1,1.96,2022-08-03T00:00:00.000Z,1,0
month3,Indonesia ,כתום,2,1788,4,0.22,2022-08-03T00:00:00.000Z,0,4
month3,Saudi Arabia ,כתום,2,381,7,1.84,2022-08-03T00:00:00.000Z,5,2
month3,Kiribati,כתום,2,4,1,25,2022-08-03T00:00:00.000Z,1,0
month3,Slovenia ,כתום,2,2812,83,2.95,2022-08-03T00:00:00.000Z,83,0
month3,Honduras ,כתום,2,68,0,0,2022-08-03T00:00:00.000Z,0,0
month3,Ethiopia ,כתום,2,5630,44,0.78,2022-08-03T00:00:00.000Z,43,1
month3,Thailand ,כתום,2,15365,226,1.47,2022-08-03T00:00:00.000Z,220,6
month3,Libyan,כתום,2,4,1,25,2022-08-03T00:00:00.000Z,1,0
month6,Antilles,כתום,2,111,0,0,2022-08-03T00:00:00.000Z,0,0
month6,Ecuador,כתום,2,1061,22,2.07,2022-08-03T00:00:00.000Z,21,1
month6,Vietnam ,כתום,2,637,22,3.45,2022-08-03T00:00:00.000Z,18,4
month6,Kiribati,כתום,2,4,1,25,2022-08-03T00:00:00.000Z,1,0
month6,Suriname  ,כתום,2,6,0,0,2022-08-03T00:00:00.000Z,0,0
month6,Slovenia ,כתום,2,3059,97,3.17,2022-08-03T00:00:00.000Z,96,1
month6,Honduras ,כתום,2,184,1,0.54,2022-08-03T00:00:00.000Z,0,1
month6,Bhutan ,כתום,2,10,1,10,2022-08-03T00:00:00.000Z,1,0
year,New Guinea,כתום,2,3,0,0,2022-08-03T00:00:00.000Z,0,0
