coronaOccupancy,isolatedTeam,name,normalOccupancy
100,26,לניאדו,3.064066886901856
96.22641509433963,89,הדסה עין כרם,109.8515548706055
91.66666666666666,33,הסקוטי,84.96240234375
90.9090909090909,109,נהריה,78.00830078125
90,32,המרכזי בעמק,79.6551742553711
76.66666666666667,16,בני ציון,81.29330444335938
76.47058823529412,34,שמיר (אסף הרופא),65.768798828125
74.07407407407408,7,מעייני הישועה,82.10862731933594
63.888888888888886,40,הכרמל,75.25562286376953
61.66666666666667,11,הלל יפה,81.55339813232422
61.53846153846154,36,זיו צפת,86.16714477539062
59.25925925925925,10,אסותא אשדוד,
53.65853658536586,22,השרון ק. גולדה,58.92116165161133
51.85185185185185,0,סנט ג'וזף,
50,13,פוריה,65.07041931152344
49.206349206349195,22,ברזילי,77.16666412353516
48.529411764705884,23,וולפסון,65.88579559326172
46.25,36,קפלן,94.22382354736328
45,51,"רמב""ם",91.75257873535156
39.02439024390244,65,מאיר,76.09254455566406
34.61538461538462,32,סורוקה,75.5864486694336
12.5,22,שניידר,96.62447357177734
