gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,30-39,חודש אחרון,26271,9.1,0,0,4,1.4,9,1.1
נקבה,30-39,שנה,277389,8.8,15,0.4,39,1.6,226,1.9
נקבה,30-39,3 חודשים,201610,9,4,0.2,10,0.8,52,0.9
נקבה,30-39,6 חודשים,238353,8.9,4,0.2,17,1.1,78,1.1
זכר,40-49,שנה,166597,5.3,53,1.2,117,4.9,470,3.9
זכר,40-49,מתחילת קורונה,210741,5.3,118,1.1,263,4.4,1400,4.9
זכר,40-49,3 חודשים,121022,5.4,13,0.6,40,3.3,115,1.9
זכר,40-49,חודש אחרון,17790,6.2,1,0.6,8,2.9,9,1.1
זכר,40-49,6 חודשים,143979,5.4,25,1,67,4.5,157,2.3
נקבה,40-49,מתחילת קורונה,299125,7.5,75,0.7,136,2.3,955,3.3
נקבה,40-49,חודש אחרון,25520,8.8,1,0.6,7,2.5,4,0.5
נקבה,40-49,שנה,245310,7.8,20,0.5,52,2.2,333,2.8
נקבה,40-49,3 חודשים,183102,8.2,9,0.4,17,1.4,70,1.2
נקבה,40-49,6 חודשים,216605,8.1,14,0.5,27,1.8,109,1.6
זכר,50-59,מתחילת קורונה,141295,3.5,377,3.6,539,9,2218,7.8
זכר,50-59,חודש אחרון,13417,4.6,6,3.3,20,7.2,26,3.3
זכר,50-59,שנה,108511,3.4,141,3.3,207,8.6,706,5.9
זכר,50-59,3 חודשים,80887,3.6,52,2.3,88,7.3,267,4.5
זכר,50-59,6 חודשים,95805,3.6,75,2.9,124,8.3,334,4.9
נקבה,50-59,מתחילת קורונה,197473,5,197,1.9,251,4.2,1553,5.4
נקבה,50-59,חודש אחרון,20837,7.2,3,1.7,7,2.5,19,2.4
נקבה,50-59,שנה,158874,5,80,1.9,118,4.9,529,4.4
נקבה,50-59,3 חודשים,122714,5.5,33,1.5,48,4,173,2.9
נקבה,50-59,6 חודשים,142870,5.3,44,1.7,67,4.5,233,3.4
זכר,60-69,שנה,75653,2.4,352,8.2,298,12.4,1160,9.7
זכר,60-69,מתחילת קורונה,98058,2.5,987,9.3,918,15.4,3249,11.4
זכר,60-69,3 חודשים,55908,2.5,156,6.9,139,11.5,519,8.7
זכר,60-69,חודש אחרון,11420,3.9,11,6.1,38,13.7,67,8.4
זכר,60-69,6 חודשים,67500,2.5,194,7.5,177,11.9,625,9.1
נקבה,60-69,מתחילת קורונה,128772,3.2,544,5.1,500,8.4,2181,7.6
נקבה,60-69,חודש אחרון,16976,5.9,7,3.9,26,9.4,45,5.6
נקבה,60-69,שנה,105094,3.3,248,5.8,219,9.1,875,7.3
נקבה,60-69,3 חודשים,81058,3.6,89,3.9,86,7.1,373,6.3
נקבה,60-69,6 חודשים,95317,3.6,120,4.6,116,7.8,454,6.6
זכר,70-79,מתחילת קורונה,54838,1.4,1611,15.2,1001,16.8,3610,12.7
זכר,70-79,חודש אחרון,8272,2.9,35,19.3,47,16.9,121,15.1
זכר,70-79,שנה,43712,1.4,589,13.8,354,14.7,1509,12.7
זכר,70-79,3 חודשים,32657,1.5,304,13.4,196,16.2,833,14
זכר,70-79,6 חודשים,39322,1.5,344,13.3,219,14.7,935,13.6
נקבה,70-79,מתחילת קורונה,65650,1.6,1013,9.6,571,9.6,2734,9.6
נקבה,70-79,חודש אחרון,10356,3.6,14,7.7,26,9.4,77,9.6
נקבה,70-79,שנה,53706,1.7,422,9.9,245,10.2,1195,10
נקבה,70-79,3 חודשים,41204,1.8,208,9.2,124,10.2,621,10.5
נקבה,70-79,6 חודשים,48447,1.8,253,9.8,157,10.5,722,10.5
זכר,80-89,מתחילת קורונה,20882,0.5,1868,17.6,630,10.6,2982,10.5
זכר,80-89,3 חודשים,11914,0.5,448,19.7,163,13.4,902,15.2
זכר,80-89,שנה,15886,0.5,768,18,264,11,1486,12.5
זכר,80-89,חודש אחרון,2894,1,37,20.4,40,14.4,136,17
זכר,80-89,6 חודשים,13901,0.5,477,18.5,177,11.9,988,14.4
נקבה,80-89,מתחילת קורונה,29591,0.7,1708,16.1,471,7.9,3103,10.9
נקבה,80-89,חודש אחרון,3803,1.3,26,14.4,21,7.6,125,15.6
נקבה,80-89,שנה,22383,0.7,726,17,220,9.1,1534,12.9
נקבה,80-89,3 חודשים,17114,0.8,424,18.7,132,10.9,935,15.8
נקבה,80-89,6 חודשים,19715,0.7,455,17.6,144,9.7,1024,14.9
זכר,90+,3 חודשים,2542,0.1,247,10.9,44,3.6,377,6.4
זכר,90+,מתחילת קורונה,4664,0.1,841,7.9,140,2.3,991,3.5
זכר,90+,חודש אחרון,523,0.2,20,11,9,3.2,59,7.4
זכר,90+,שנה,3385,0.1,353,8.3,62,2.6,518,4.3
זכר,90+,6 חודשים,2953,0.1,253,9.8,46,3.1,400,5.8
נקבה,90+,מתחילת קורונה,9226,0.2,1107,10.4,134,2.2,1477,5.2
נקבה,90+,3 חודשים,4923,0.2,259,11.4,42,3.5,480,8.1
נקבה,90+,שנה,6457,0.2,448,10.5,63,2.6,767,6.4
נקבה,90+,חודש אחרון,934,0.3,17,9.4,7,2.5,67,8.4
נקבה,90+,6 חודשים,5634,0.2,288,11.2,46,3.1,524,7.6
