cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,27,58.08,6.75,כתום,4649
אבו גוש,קטן מ-15,אין מידע,46,58.51,4.85,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,42,29.36,4.34,ירוק,14306
אבן יהודה,20,20.83,96,68.40,7.04,כתום,14036
אום אל-פחם,קטן מ-15,אין מידע,16,2.82,3.26,ירוק,56713
אופקים,30,22.39,134,41.39,7.26,כתום,32378
אור יהודה,24,18.32,131,35.81,6.84,כתום,36587
אור עקיבא,15,16.30,92,47.38,7.68,אדום,19417
אורנית,קטן מ-15,אין מידע,65,72.14,6.26,כתום,9010
אזור,15,22.73,66,49.89,7.61,אדום,13228
אילת,39,18.40,212,40.38,7.31,כתום,52507
אלעד,קטן מ-15,אין מידע,32,6.51,3.92,ירוק,49179
אלפי מנשה,קטן מ-15,אין מידע,40,49.93,6.89,כתום,8011
אלקנה,קטן מ-15,אין מידע,40,101.04,8.12,אדום,3959
אפרת,קטן מ-15,אין מידע,49,42.91,7.22,כתום,11420
אריאל,17,18.28,93,45.39,7.52,אדום,20488
אשדוד,127,14.50,876,38.70,7.2,כתום,226329
אשקלון,129,15.14,852,58.18,7.81,אדום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,28,9.20,5.14,צהוב,30448
באר יעקב,36,28.80,125,43.38,6.87,כתום,28818
באר שבע,239,17.29,1382,65.61,7.72,אדום,210624
בית דגן,קטן מ-15,אין מידע,26,35.63,6.48,כתום,7298
בית שאן,קטן מ-15,אין מידע,115,60.59,6.45,כתום,18980
בית שמש,26,16.88,154,11.65,4.75,צהוב,132210
בני ברק,קטן מ-15,אין מידע,109,5.24,3.12,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,19,27.53,7.21,כתום,6902
בנימינה-גבעת עדה,26,27.37,95,59.48,6.75,כתום,15971
בת חפר,קטן מ-15,אין מידע,20,37.89,4.93,צהוב,5278
בת ים,85,13.24,642,50.25,6.78,כתום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,17,7.97,2.95,ירוק,21331
גבע בנימין,קטן מ-15,אין מידע,20,34.74,6.75,כתום,5757
גבעת זאב,קטן מ-15,אין מידע,36,18.75,5.53,צהוב,19205
גבעת שמואל,24,17.52,137,50.30,6.34,כתום,27236
גבעתיים,80,22.10,362,59.47,7.2,כתום,60872
גדרה,34,24.82,137,47.56,6.71,כתום,28805
גן יבנה,29,25.00,116,48.56,7.2,כתום,23887
גני תקווה,29,18.59,156,72.53,6.43,כתום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,18,10.08,4.52,צהוב,17862
דימונה,41,20.30,202,57.79,8.09,אדום,34954
הוד השרון,88,19.51,451,69.65,7.15,כתום,64755
הר אדר,קטן מ-15,אין מידע,16,39.05,6.7,כתום,4097
הרצליה,120,17.24,696,70.16,7.07,כתום,99208
זכרון יעקב,21,17.36,121,51.48,6.81,כתום,23503
חדרה,71,16.67,426,43.06,6.85,כתום,98928
חולון,142,15.59,911,46.36,6.78,כתום,196510
חיפה,249,14.87,1675,58.78,7.28,כתום,284981
חצור הגלילית,קטן מ-15,אין מידע,38,39.84,6.31,כתום,9538
חריש,31,33.70,92,46.92,7.85,אדום,19608
חשמונאים,קטן מ-15,אין מידע,17,63.60,6.69,כתום,2673
טבריה,32,16.08,199,43.56,6.73,כתום,45686
טייבה,קטן מ-15,אין מידע,34,7.63,4.82,צהוב,44582
טירה,קטן מ-15,אין מידע,18,6.67,2.8,ירוק,26972
טירת כרמל,20,14.81,135,55.59,7.77,אדום,24285
טלמון,קטן מ-15,אין מידע,19,39.45,6.42,כתום,4816
טמרה,קטן מ-15,אין מידע,17,4.88,3.17,ירוק,34859
יבנה,43,22.75,189,37.98,6.97,כתום,49759
יהוד,31,17.51,177,58.99,6.86,כתום,30003
יקנעם עילית,47,28.48,165,68.58,8.07,אדום,24061
ירוחם,קטן מ-15,אין מידע,50,46.82,7.45,כתום,10680
ירושלים,314,14.92,2104,22.08,5.34,צהוב,952916
כוכב יאיר,קטן מ-15,אין מידע,57,65.23,5.98,צהוב,8738
כסיפה,קטן מ-15,אין מידע,27,12.04,4.28,ירוק,22418
כפר ורדים,קטן מ-15,אין מידע,38,69.15,7.22,כתום,5495
כפר יונה,32,21.92,146,55.85,6.81,כתום,26140
כפר סבא,157,21.27,738,72.59,7.32,כתום,101664
כפר תבור,קטן מ-15,אין מידע,37,84.07,8.9,אדום,4401
כרמיאל,51,22.97,222,48.06,7.69,אדום,46190
להבים,15,31.25,48,72.28,8.19,אדום,6641
לוד,38,16.52,230,28.47,6.25,כתום,80786
מבשרת ציון,32,17.11,187,76.81,7.39,כתום,24347
מגאר,קטן מ-15,אין מידע,44,18.91,4.6,צהוב,23271
מגדל העמק,15,11.81,127,49.24,7.57,אדום,25790
מודיעין-מכבים-רעות,136,23.57,577,60.90,7.31,כתום,94744
מזכרת בתיה,קטן מ-15,אין מידע,74,49.02,7.03,כתום,15095
מיתר,19,29.23,65,65.24,8.01,אדום,9963
מעיליא,קטן מ-15,אין מידע,28,86.29,7.55,אדום,3245
מעלה אדומים,23,16.43,140,37.04,7.47,כתום,37802
מעלות-תרשיחא,16,21.05,76,34.30,6.17,כתום,22158
מצפה רמון,קטן מ-15,אין מידע,16,30.87,6.29,כתום,5183
מתן,קטן מ-15,אין מידע,23,63.36,7.51,אדום,3630
נהריה,60,20.13,298,50.35,7.5,אדום,59189
נוף איילון,קטן מ-15,אין מידע,18,85.71,7.99,אדום,2100
נוף הגליל,23,15.75,146,34.80,6.4,כתום,41950
נס ציונה,70,25.27,277,54.82,6.94,כתום,50532
נעלה,קטן מ-15,אין מידע,17,71.88,7.31,כתום,2365
נצרת,קטן מ-15,אין מידע,94,12.09,4.36,ירוק,77734
נשר,22,15.28,144,60.13,8,אדום,23947
נתיבות,קטן מ-15,אין מידע,70,17.74,5.74,צהוב,39456
נתניה,148,17.03,869,38.87,6.51,כתום,223562
סביון,קטן מ-15,אין מידע,32,79.11,6.57,כתום,4045
סח'נין,קטן מ-15,אין מידע,29,9.00,4.12,ירוק,32220
עומר,קטן מ-15,אין מידע,56,73.99,6.96,כתום,7569
עכו,23,13.45,171,34.53,6.05,כתום,49517
עלי,קטן מ-15,אין מידע,17,37.90,6.68,כתום,4485
עספיא,0,0,19,15.06,4.82,צהוב,12617
עפולה,36,13.19,273,48.03,7.15,כתום,56844
ערד,16,14.95,107,39.38,6.8,כתום,27170
עתלית,15,25.42,59,60.72,7.63,אדום,9716
פוריידיס,קטן מ-15,אין מידע,16,11.91,4.73,צהוב,13439
פרדס חנה-כרכור,47,20.52,229,52.47,7.06,כתום,43646
פרדסיה,קטן מ-15,אין מידע,47,70.71,7.16,כתום,6647
פתח תקווה,279,20.12,1387,55.39,7.24,כתום,250427
צור הדסה,קטן מ-15,אין מידע,48,41.47,7.3,כתום,11575
צור יצחק,קטן מ-15,אין מידע,34,51.63,6.78,כתום,6585
צפת,קטן מ-15,אין מידע,80,21.96,5.79,צהוב,36423
קדומים,קטן מ-15,אין מידע,20,43.68,5.68,צהוב,4579
קדימה-צורן,36,30.00,120,52.84,7.36,כתום,22711
קיסריה,קטן מ-15,אין מידע,31,55.32,6.28,כתום,5604
קצרין,קטן מ-15,אין מידע,27,35.97,6.14,כתום,7507
קרית אונו,59,24.69,239,58.61,7.02,כתום,40778
קרית אתא,45,19.23,234,39.47,6.85,כתום,59291
קרית ביאליק,32,12.96,247,59.31,7.65,אדום,41645
קרית גת,29,14.08,206,35.18,6.7,כתום,58550
קרית טבעון,קטן מ-15,אין מידע,104,56.94,6.63,כתום,18266
קרית ים,23,13.69,168,42.65,6.78,כתום,39389
קרית מוצקין,29,12.95,224,49.27,6.95,כתום,45461
קרית מלאכי,קטן מ-15,אין מידע,60,24.64,6.12,כתום,24346
קרית עקרון,קטן מ-15,אין מידע,65,58.91,7.54,אדום,11034
קרית שמונה,28,17.61,159,70.76,9.28,אדום,22470
קרני שומרון,קטן מ-15,אין מידע,24,25.28,6.71,כתום,9492
ראמה,קטן מ-15,אין מידע,20,25.76,6.7,כתום,7763
ראש העין,81,21.32,380,56.43,7.65,אדום,67337
ראשון לציון,215,16.88,1274,49.79,6.96,כתום,255891
רהט,קטן מ-15,אין מידע,41,5.57,3.42,ירוק,73671
רחובות,179,21.86,819,56.01,7.85,אדום,146213
ריינה,קטן מ-15,אין מידע,17,8.88,3.16,ירוק,19134
רכסים,קטן מ-15,אין מידע,24,18.19,5.17,צהוב,13195
רמלה,50,18.80,266,34.59,6.71,כתום,76903
רמת גן,169,17.30,977,58.59,6.76,כתום,166746
רמת השרון,90,25.50,353,74.34,7.01,כתום,47482
רמת ישי,18,26.09,69,87.39,6.88,כתום,7896
רעננה,99,20.41,485,63.02,6.6,כתום,76958
שדרות,33,19.64,168,58.13,7.97,אדום,28899
שוהם,25,19.53,128,60.87,7.21,כתום,21029
שלומי,קטן מ-15,אין מידע,42,62.35,7.49,כתום,6736
שמשית,קטן מ-15,אין מידע,26,103.26,8.27,אדום,2518
שערי תקווה,קטן מ-15,אין מידע,42,69.43,5.97,צהוב,6049
שפרעם,קטן מ-15,אין מידע,38,8.96,4.7,צהוב,42400
תל אביב - יפו,488,16.31,2992,59.72,6.62,כתום,501015
תל מונד,17,21.52,79,58.69,6.94,כתום,13461
