cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,16,20.35,4.81,צהוב,7862
Afula,קטן מ-15,אין מידע,112,19.70,7.35,כתום,56844
Akko,קטן מ-15,אין מידע,63,12.72,3.26,ירוק,49517
Ari'el,קטן מ-15,אין מידע,28,13.67,7.2,כתום,20488
Ashdod,23,10.50,219,9.68,5.61,צהוב,226329
Ashqelon,37,19.89,186,12.70,5.83,צהוב,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,22,7.23,2.73,ירוק,30448
Bat Yam,18,12.33,146,11.43,5.32,צהוב,127772
Be'er Sheva,60,19.23,312,14.81,5.05,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,26,9.02,3.78,ירוק,28818
Beit Jann,קטן מ-15,אין מידע,16,13.15,6.19,כתום,12169
Bene Beraq,קטן מ-15,אין מידע,33,1.59,2.09,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,26,13.70,6.79,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,39,2.95,2.98,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,27,16.91,4.76,צהוב,15971
Dimona,קטן מ-15,אין מידע,35,10.01,5.07,צהוב,34954
Elat,קטן מ-15,אין מידע,33,6.28,5.5,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,24,17.10,5.87,צהוב,14036
Gan Yavne,קטן מ-15,אין מידע,23,9.63,4.05,ירוק,23887
Ganne Tiqwa,קטן מ-15,אין מידע,37,17.20,6.27,כתום,21508
Gedera,קטן מ-15,אין מידע,44,15.28,6.43,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,44,16.16,6.53,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,89,14.62,5.45,צהוב,60872
Hadera,23,14.84,155,15.67,5.34,צהוב,98928
Haifa,37,8.94,414,14.53,5.88,צהוב,284981
Harish,קטן מ-15,אין מידע,27,13.77,7.97,אדום,19608
Herzliyya,20,15.27,131,13.20,6.45,כתום,99208
Hod Hasharon,18,17.48,103,15.91,5.51,צהוב,64755
Holon,41,16.02,256,13.03,5.86,צהוב,196510
Jerusalem,40,8.53,469,4.92,4.21,ירוק,952916
Kafar Qara,קטן מ-15,אין מידע,21,10.86,3.44,ירוק,19330
Kafar Yasif,קטן מ-15,אין מידע,16,15.61,5.74,צהוב,10249
Karmi'el,16,16.00,100,21.65,8.88,אדום,46190
Kefar Sava,20,11.43,175,17.21,5.11,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,39,14.92,5.56,צהוב,26140
Lehavim,קטן מ-15,אין מידע,19,28.61,6.6,כתום,6641
Lod,קטן מ-15,אין מידע,51,6.31,3.57,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,37,9.79,5.41,צהוב,37802
Mevasseret Ziyyon,קטן מ-15,אין מידע,47,19.30,6.83,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,34,13.18,7.4,כתום,25790
Modi'in-Makkabbim-Re'ut,24,20.51,117,12.35,6.05,כתום,94744
Mughar,קטן מ-15,אין מידע,21,9.02,3.86,ירוק,23271
Nahariyya,20,19.80,101,17.06,6.73,כתום,59189
Nazareth,קטן מ-15,אין מידע,52,6.69,3.49,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,60,11.87,5.18,צהוב,50532
