name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,96.89873504638672,23
אוגוסטה ויקטוריה,,,0
שמיר,,72.5028076171875,5
וולפסון,,71.3030776977539,6
זיו צפת,,78.67435455322266,7
הלל יפה,,,0
נהריה,,,0
ברזילי,,,0
פוריה,,70.7042236328125,2
סוראסקי,,,0
בני ציון,,83.371826171875,7
רבין ק. בילינסון,,88.67699432373047,11
סורוקה,,80.3069076538086,16
מאיר,,88.1748046875,5
קפלן,,91.34275817871094,8
"רמב""ם",,90.26639556884766,4
הכרמל,,,0
הדסה עין כרם,,99.0740737915039,19
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,102.7946548461914,9
לניאדו,,84.40111541748047,4
מעייני הישועה,,,0
אסותא אשדוד,,,0
שניידר,,,0
רבין ק. השרון,,72.19917297363281,10
יוספטל,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,79.15309143066406,12
