cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,17,21.62,5.66,צהוב,7862
Abu Sinan,קטן מ-15,אין מידע,19,13.28,4.67,צהוב,14306
Afula,קטן מ-15,אין מידע,132,23.22,7.92,אדום,56844
Akko,קטן מ-15,אין מידע,83,16.76,6.27,כתום,49517
Arad,קטן מ-15,אין מידע,33,12.15,6.19,כתום,27170
Ari'el,קטן מ-15,אין מידע,23,11.23,6.04,כתום,20488
Ashdod,44,9.93,443,19.57,6.86,כתום,226329
Ashqelon,33,10.86,304,20.76,6.95,כתום,146442
Azor,קטן מ-15,אין מידע,17,12.85,7.4,כתום,13228
Bat Yam,16,6.45,248,19.41,7.1,כתום,127772
Be'er Sheva,58,11.42,508,24.12,6.32,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,37,12.84,7.78,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,108,5.19,5.58,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,30,15.81,8.53,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,39,2.95,4.96,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,25,15.65,7.11,כתום,15971
Dimona,קטן מ-15,אין מידע,60,17.17,6.19,כתום,34954
Efrat,קטן מ-15,אין מידע,16,14.01,6.19,כתום,11420
Elat,קטן מ-15,אין מידע,67,12.76,8.16,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,32,22.80,3.69,ירוק,14036
Gan Yavne,קטן מ-15,אין מידע,34,14.23,8.89,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,26,12.09,8.3,אדום,21508
Gedera,קטן מ-15,אין מידע,80,27.77,6.16,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,46,16.89,8.23,אדום,27236
Giv'atayim,קטן מ-15,אין מידע,105,17.25,6.11,כתום,60872
Hadera,קטן מ-15,אין מידע,161,16.27,6.76,כתום,98928
Haifa,37,5.93,624,21.90,6.85,כתום,284981
Harish,קטן מ-15,אין מידע,20,10.20,8.23,אדום,19608
Herzliyya,22,11.00,200,20.16,7.17,כתום,99208
Hod Hasharon,16,14.81,108,16.68,5.74,צהוב,64755
Holon,26,7.78,334,17.00,6.67,כתום,196510
Isifya,קטן מ-15,אין מידע,16,12.68,5.75,צהוב,12617
Jerusalem,41,5.10,804,8.44,5.26,צהוב,952916
Judeide-Maker,קטן מ-15,אין מידע,16,7.50,5.6,צהוב,21331
Karmi'el,קטן מ-15,אין מידע,104,22.52,8.23,אדום,46190
Kefar Sava,קטן מ-15,אין מידע,180,17.71,5.55,צהוב,101664
Kefar Weradim,קטן מ-15,אין מידע,16,29.12,7.49,כתום,5495
Kefar Yona,קטן מ-15,אין מידע,41,15.68,6.65,כתום,26140
Lehavim,קטן מ-15,אין מידע,17,25.60,8.83,אדום,6641
Lod,קטן מ-15,אין מידע,79,9.78,6.03,כתום,80786
Ma'ale Adummim,קטן מ-15,אין מידע,76,20.10,8.73,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,32,14.44,7.2,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,29,19.21,8.65,אדום,15095
Metar,קטן מ-15,אין מידע,18,18.07,6.16,כתום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,27,11.09,7.56,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,68,26.37,7.74,אדום,25790
Modi'in Illit,0,0,19,2.41,7.22,כתום,78775
Modi'in-Makkabbim-Re'ut,26,15.85,164,17.31,9.06,אדום,94744
Nahariyya,קטן מ-15,אין מידע,118,19.94,7.45,כתום,59189
Nazareth,קטן מ-15,אין מידע,43,5.53,5.06,צהוב,77734
Nes Ziyyona,קטן מ-15,אין מידע,93,18.40,7.62,אדום,50532
Nesher,קטן מ-15,אין מידע,34,14.20,8.05,אדום,23947
Netanya,30,8.26,363,16.24,5.82,צהוב,223562
Netivot,קטן מ-15,אין מידע,27,6.84,5.33,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,94,22.41,8.05,אדום,41950
Ofaqim,קטן מ-15,אין מידע,43,13.28,5.36,צהוב,32378
Or Aqiva,קטן מ-15,אין מידע,36,18.54,7.32,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,50,13.67,4.48,ירוק,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,48,11.00,5.71,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,20,30.09,7.01,כתום,6647
Petah Tiqwa,35,7.19,487,19.45,6.99,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,29,12.77,6.23,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,85,14.34,6.33,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,86,20.65,8.07,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,98,16.74,7.85,אדום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,24,9.86,3.56,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,125,27.50,8.05,אדום,45461
Qiryat Ono,קטן מ-15,אין מידע,88,21.58,7.93,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,52,23.14,8.27,אדום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,25,13.69,5.46,צהוב,18266
Qiryat Yam,קטן מ-15,אין מידע,76,19.29,6.33,כתום,39389
Ra'annana,קטן מ-15,אין מידע,131,17.02,6.15,כתום,76958
Rahat,קטן מ-15,אין מידע,17,2.31,3.33,ירוק,73671
Ramat Gan,19,6.40,297,17.81,6.43,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,84,17.69,6.83,כתום,47482
Ramat Yishay,קטן מ-15,אין מידע,21,26.60,7.92,אדום,7896
Ramla,קטן מ-15,אין מידע,97,12.61,5.53,צהוב,76903
Rehovot,15,5.15,291,19.90,7.28,כתום,146213
Rishon Leziyyon,36,8.14,442,17.27,6.6,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,98,14.55,7.96,אדום,67337
Sakhnin,קטן מ-15,אין מידע,19,5.90,4.97,צהוב,32220
Sederot,קטן מ-15,אין מידע,36,12.46,5.48,צהוב,28899
Shefar'am,קטן מ-15,אין מידע,28,6.60,4.76,צהוב,42400
Shelomi,קטן מ-15,אין מידע,20,29.69,7.96,אדום,6736
Shoham,קטן מ-15,אין מידע,30,14.27,7.47,כתום,21029
Tel Aviv - Yafo,35,5.01,698,13.93,6.07,כתום,501015
Tel Mond,קטן מ-15,אין מידע,27,20.06,9.32,אדום,13461
Tiberias,15,17.86,84,18.39,7.18,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,51,21.00,8.62,אדום,24285
Tire,קטן מ-15,אין מידע,18,6.67,5.2,צהוב,26972
Umm Al-Fahm,קטן מ-15,אין מידע,17,3.00,5.74,צהוב,56713
Yavne,קטן מ-15,אין מידע,70,14.07,7.78,אדום,49759
Yehud,קטן מ-15,אין מידע,48,16.00,7.01,כתום,30003
Yirka,קטן מ-15,אין מידע,23,13.25,7.02,כתום,17360
Yoqne'am Illit,קטן מ-15,אין מידע,49,20.36,7.9,אדום,24061
Zefat,קטן מ-15,אין מידע,26,7.14,4.73,צהוב,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,24,10.21,8.33,אדום,23503
