section,female,male,period,order_period
0-9,"{'amount': 1, 'percentage': 0.8}","{'amount': 1, 'percentage': 0.8}",חודש אחרון,5
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 22, 'percentage': 0.1}",שנה,2
0-9,"{'amount': 15, 'percentage': 0.2}","{'amount': 10, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 2, 'percentage': 0.7}","{'amount': 1, 'percentage': 0.4}",3 חודשים,4
0-9,"{'amount': 22, 'percentage': 0.1}","{'amount': 24, 'percentage': 0.1}",מתחילת קורונה,1
10-19,"{'amount': 44, 'percentage': 0.3}","{'amount': 28, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 1, 'percentage': 0.8}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
10-19,"{'amount': 3, 'percentage': 1.1}","{'amount': 0, 'percentage': 0}",3 חודשים,4
10-19,"{'amount': 20, 'percentage': 0.3}","{'amount': 10, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 42, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 87, 'percentage': 1.4}","{'amount': 81, 'percentage': 1.3}",6 חודשים,3
20-29,"{'amount': 2, 'percentage': 0.7}","{'amount': 3, 'percentage': 1.1}",3 חודשים,4
20-29,"{'amount': 1, 'percentage': 0.8}","{'amount': 2, 'percentage': 1.5}",חודש אחרון,5
20-29,"{'amount': 163, 'percentage': 1}","{'amount': 140, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 159, 'percentage': 1}","{'amount': 135, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 339, 'percentage': 2.1}","{'amount': 392, 'percentage': 2.4}",שנה,2
30-39,"{'amount': 205, 'percentage': 3.2}","{'amount': 203, 'percentage': 3.2}",6 חודשים,3
30-39,"{'amount': 13, 'percentage': 4.6}","{'amount': 3, 'percentage': 1.1}",3 חודשים,4
30-39,"{'amount': 4, 'percentage': 3.1}","{'amount': 1, 'percentage': 0.8}",חודש אחרון,5
30-39,"{'amount': 349, 'percentage': 2.1}","{'amount': 412, 'percentage': 2.4}",מתחילת קורונה,1
40-49,"{'amount': 560, 'percentage': 3.5}","{'amount': 906, 'percentage': 5.6}",שנה,2
40-49,"{'amount': 287, 'percentage': 4.5}","{'amount': 442, 'percentage': 6.9}",6 חודשים,3
40-49,"{'amount': 6, 'percentage': 2.1}","{'amount': 19, 'percentage': 6.7}",3 חודשים,4
40-49,"{'amount': 3, 'percentage': 2.3}","{'amount': 8, 'percentage': 6.1}",חודש אחרון,5
40-49,"{'amount': 576, 'percentage': 3.4}","{'amount': 940, 'percentage': 5.6}",מתחילת קורונה,1
50-59,"{'amount': 417, 'percentage': 6.5}","{'amount': 597, 'percentage': 9.4}",6 חודשים,3
50-59,"{'amount': 20, 'percentage': 7.1}","{'amount': 10, 'percentage': 3.5}",3 חודשים,4
50-59,"{'amount': 958, 'percentage': 5.9}","{'amount': 1450, 'percentage': 9}",שנה,2
50-59,"{'amount': 986, 'percentage': 5.8}","{'amount': 1525, 'percentage': 9}",מתחילת קורונה,1
50-59,"{'amount': 6, 'percentage': 4.6}","{'amount': 4, 'percentage': 3.1}",חודש אחרון,5
60-69,"{'amount': 32, 'percentage': 11.3}","{'amount': 24, 'percentage': 8.5}",3 חודשים,4
60-69,"{'amount': 517, 'percentage': 8.1}","{'amount': 647, 'percentage': 10.1}",6 חודשים,3
60-69,"{'amount': 12, 'percentage': 9.2}","{'amount': 13, 'percentage': 9.9}",חודש אחרון,5
60-69,"{'amount': 1320, 'percentage': 7.8}","{'amount': 2129, 'percentage': 12.6}",מתחילת קורונה,1
60-69,"{'amount': 1280, 'percentage': 7.9}","{'amount': 2031, 'percentage': 12.6}",שנה,2
70-79,"{'amount': 18, 'percentage': 13.7}","{'amount': 19, 'percentage': 14.5}",חודש אחרון,5
70-79,"{'amount': 36, 'percentage': 12.7}","{'amount': 37, 'percentage': 13.1}",3 חודשים,4
70-79,"{'amount': 594, 'percentage': 9.3}","{'amount': 691, 'percentage': 10.8}",6 חודשים,3
70-79,"{'amount': 1502, 'percentage': 9.3}","{'amount': 2104, 'percentage': 13}",שנה,2
70-79,"{'amount': 1561, 'percentage': 9.2}","{'amount': 2230, 'percentage': 13.2}",מתחילת קורונה,1
80-89,"{'amount': 21, 'percentage': 7.4}","{'amount': 32, 'percentage': 11.3}",3 חודשים,4
80-89,"{'amount': 1525, 'percentage': 9.4}","{'amount': 1499, 'percentage': 9.3}",שנה,2
80-89,"{'amount': 606, 'percentage': 9.5}","{'amount': 520, 'percentage': 8.2}",6 חודשים,3
80-89,"{'amount': 13, 'percentage': 9.9}","{'amount': 18, 'percentage': 13.7}",חודש אחרון,5
80-89,"{'amount': 1615, 'percentage': 9.5}","{'amount': 1585, 'percentage': 9.4}",מתחילת קורונה,1
90+,"{'amount': 762, 'percentage': 4.5}","{'amount': 513, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 4, 'percentage': 3.1}","{'amount': 2, 'percentage': 1.5}",חודש אחרון,5
90+,"{'amount': 15, 'percentage': 5.3}","{'amount': 4, 'percentage': 1.4}",3 חודשים,4
90+,"{'amount': 241, 'percentage': 3.8}","{'amount': 186, 'percentage': 2.9}",6 חודשים,3
90+,"{'amount': 713, 'percentage': 4.4}","{'amount': 475, 'percentage': 2.9}",שנה,2
