averageInfected,begin_date,end_date,isCurrentWeek
263,2021-06-27T00:00:00.000Z,2021-07-03T00:00:00.000Z,False
451,2021-07-04T00:00:00.000Z,2021-07-10T00:00:00.000Z,False
735,2021-07-11T00:00:00.000Z,2021-07-17T00:00:00.000Z,False
829,2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,True
