name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
MESHHED,4.7,ירוק,5.9,13,0, קטן מ-15 ,צהוב,2022-06-14T00:00:00.000Z,64.39,55.10,29.58,
SHA'AB,3.2,ירוק,9.7,11,0, קטן מ-15 ,ירוק,2022-06-14T00:00:00.000Z,71.56,62.25,36.85,
QALANSAWE,5,ירוק,6.0,8,39,16,צהוב,2022-06-14T00:00:00.000Z,63.14,53.07,28.10,6.8
KEFAR HAORANIM,6.2,צהוב,45.6,40,19, קטן מ-15 ,כתום,2022-06-14T00:00:00.000Z,84.73,82.26,66.81,
TEL AVIV - YAFO,9.7,אדום,49.2,27,80,2248,אדום,2022-06-14T00:00:00.000Z,76.89,73.42,59.34,44.9
YAQIR,4.5,ירוק,21.0,36,0, קטן מ-15 ,ירוק,2022-06-14T00:00:00.000Z,77.19,69.64,49.27,
KOKHAV YA'AQOV,5.8,צהוב,10.1,30,0, קטן מ-15 ,צהוב,2022-06-14T00:00:00.000Z,39.34,30.77,18.67,
LEHAVIM,10,אדום,88.8,44,110,57,אדום,2022-06-14T00:00:00.000Z,מעל 90%,89.61,75.26,85.8
GEDERA,9.7,אדום,55.2,21,76,143,אדום,2022-06-14T00:00:00.000Z,75.11,71.27,53.79,49.6
RAMAT HASHARON,10,אדום,68.9,32,105,281,אדום,2022-06-14T00:00:00.000Z,88.30,85.40,70.11,59.2
DABURIYYA,3.3,ירוק,7.5,3,0, קטן מ-15 ,ירוק,2022-06-14T00:00:00.000Z,68.73,59.25,37.52,
ELI,7.1,צהוב,24.5,42,10, קטן מ-15 ,כתום,2022-06-14T00:00:00.000Z,66.00,59.53,41.32,
GHAJAR,2,ירוק,0.0,0,0, 0 ,ירוק,2022-06-14T00:00:00.000Z,55.68,52.15,30.25,0.0
MAJDAL SHAMS,2.2,ירוק,0.9,5,0, קטן מ-15 ,ירוק,2022-06-14T00:00:00.000Z,74.62,63.48,41.36,
Nof Hagalil,10,כתום,54.4,37,78,209,אדום,2022-06-14T00:00:00.000Z,75.43,70.65,54.73,49.8
RAHAT,3,ירוק,2.9,4,90,25,ירוק,2022-06-14T00:00:00.000Z,45.03,36.80,16.65,3.4
ISIFYA,4.9,ירוק,7.9,17,0, קטן מ-15 ,צהוב,2022-06-14T00:00:00.000Z,67.62,59.53,39.80,
KAFAR QASEM,7.1,ירוק,11.6,20,179,21,כתום,2022-06-14T00:00:00.000Z,66.69,54.87,30.47,8.7
OMER,10,אדום,77.9,35,17,54,אדום,2022-06-14T00:00:00.000Z,מעל 90%,מעל 90%,80.75,71.3
BET EL,6.8,צהוב,13.5,24,0, קטן מ-15 ,כתום,2022-06-14T00:00:00.000Z,67.77,61.31,44.48,
ABU QUREINAT,2,אפור,0.0,0,0, קטן מ-15 ,ירוק,2022-06-14T00:00:00.000Z,9.83,8.44,3.21,
QIRYAT MAL'AKHI,9.6,כתום,23.4,27,119,56,אדום,2022-06-14T00:00:00.000Z,60.08,52.72,33.93,23.0
METAR,10,אדום,77.3,45,48,67,אדום,2022-06-14T00:00:00.000Z,מעל 90%,89.86,70.48,67.2
BAREQET,4.5,ירוק,4.8,9,0, 0 ,ירוק,2022-06-14T00:00:00.000Z,45.89,39.05,24.56,0.0
ROSH HAAYIN,10,אדום,51.7,32,163,277,אדום,2022-06-14T00:00:00.000Z,72.24,67.79,52.20,41.1
ILUT,3.5,ירוק,3.5,9,0, קטן מ-15 ,ירוק,2022-06-14T00:00:00.000Z,60.17,52.20,26.69,
PEQI'IN (BUQEI'A),4.4,ירוק,5.0,11,0, קטן מ-15 ,ירוק,2022-06-14T00:00:00.000Z,70.70,60.46,39.72,
KOKHAV YA'IR,10,אדום,99.6,39,97,80,אדום,2022-06-14T00:00:00.000Z,מעל 90%,מעל 90%,82.00,91.6
GAN NER,7.6,ירוק,81.5,40,83,23,אדום,2022-06-14T00:00:00.000Z,87.52,83.93,67.93,85.2
ARAD,9.3,אדום,37.5,33,148,86,אדום,2022-06-14T00:00:00.000Z,74.25,67.38,48.31,31.7
BET SHEMESH,7.9,צהוב,11.6,25,88,143,אדום,2022-06-14T00:00:00.000Z,42.76,34.69,22.32,10.8
YAVNE,9.8,אדום,56.9,30,121,221,אדום,2022-06-14T00:00:00.000Z,74.80,70.00,52.34,44.4
