name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Hosha'aya,4.5,ירוק,14.4,30,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,מעל 90%,84.39,63.81,0.0
Ar'ara-Banegev,2.5,ירוק,0.5,0,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,33.52,27.91,12.16,
Modi'in-Makkabbim-Re'ut,8,כתום,12.8,30,47,102,אדום,2022-11-20T00:00:00.000Z,87.01,83.53,67.31,10.8
Kokhav Ya'ir,8.9,אדום,17.2,35,-6,קטן מ-15,אדום,2022-11-20T00:00:00.000Z,מעל 90%,מעל 90%,82.19,
'Qazir,4.4,ירוק,6.8,7,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,68.35,65.98,52.35,
Sallama,4.4,ירוק,5.9,11,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,68.81,58.96,36.19,
Harish,7.9,אדום,6.6,30,-23,קטן מ-15,אדום,2022-11-20T00:00:00.000Z,61.56,56.60,39.39,
Kefar Weradim,6,צהוב,12.7,25,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,88.86,86.24,72.36,
Metar,7.5,אדום,20.1,25,25,20,אדום,2022-11-20T00:00:00.000Z,מעל 90%,מעל 90%,70.77,20.1
Lehavim,6.6,כתום,16.6,22,0,קטן מ-15,כתום,2022-11-20T00:00:00.000Z,מעל 90%,89.84,75.53,
Gan Ner,4.5,ירוק,14.8,28,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,87.56,83.96,68.30,
Nofit,4.9,ירוק,15.3,31,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,מעל 90%,89.17,76.95,
Segev-Shalom,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,31.57,26.81,11.49,0.0
Rosh Pinna,4.4,ירוק,3.1,8,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,73.46,70.65,55.58,
Mazkeret Batya,9.1,כתום,19.2,28,123,29,אדום,2022-11-20T00:00:00.000Z,מעל 90%,86.27,66.58,19.2
Ofaqim,8.3,כתום,11.4,25,85,24,אדום,2022-11-20T00:00:00.000Z,65.53,58.15,40.71,7.4
Elyakhin,4.5,ירוק,5.8,9,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,72.42,69.04,52.22,
Yavne'el,4.5,ירוק,9.2,8,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,41.26,36.83,25.20,
Kefar Tavor,4.5,ירוק,11.4,25,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,87.80,83.57,66.51,
Atlit,5.1,ירוק,5.1,22,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,73.97,70.54,53.75,
Ashdod,6.4,כתום,12.1,15,8,254,כתום,2022-11-20T00:00:00.000Z,70.99,64.32,47.65,11.2
Mizpe Ramon,5.6,ירוק,9.6,15,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,68.49,64.19,48.72,
Ramat Yishay,7.1,כתום,16.5,35,30,קטן מ-15,כתום,2022-11-20T00:00:00.000Z,84.42,81.97,67.05,
Giv'at Brenner,5.6,ירוק,26.3,36,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,79.36,77.22,62.25,
Tel Mond,8.2,כתום,22.3,22,76,48,אדום,2022-11-20T00:00:00.000Z,מעל 90%,87.68,69.87,35.7
Gan Yavne,8.4,אדום,10.0,28,-11,17,אדום,2022-11-20T00:00:00.000Z,78.96,74.56,57.41,7.1
Kefar Yona,5.9,צהוב,11.5,13,76,32,צהוב,2022-11-20T00:00:00.000Z,75.29,71.69,55.54,12.2
Pardesiyya,6.5,ירוק,21.1,12,39,קטן מ-15,כתום,2022-11-20T00:00:00.000Z,מעל 90%,89.77,72.33,
Even Yehuda,7.1,אדום,12.1,22,21,18,כתום,2022-11-20T00:00:00.000Z,מעל 90%,88.94,70.45,12.8
Qadima-Zoran,8.1,אדום,11.9,20,-9,27,אדום,2022-11-20T00:00:00.000Z,79.03,75.89,60.16,11.9
Ganne Tiqwa,7.4,כתום,13.0,22,3,31,כתום,2022-11-20T00:00:00.000Z,84.54,80.54,64.52,14.4
Yoqne'am Illit,8.9,אדום,15.4,32,32,37,אדום,2022-11-20T00:00:00.000Z,81.01,77.73,62.14,15.4
Netivot,5.8,כתום,8.1,14,23,35,צהוב,2022-11-20T00:00:00.000Z,55.65,47.49,30.19,8.9
Zur Moshe,4.5,ירוק,12.1,25,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,70.49,67.89,54.93,
Bet Yizhaq-Sh. Hefer,4.5,ירוק,9.3,15,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,88.53,85.12,70.76,
Nizzan,4.5,ירוק,3.9,14,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,70.07,63.84,46.21,
Bet Dagan,5.8,צהוב,9.6,16,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,74.97,70.39,55.63,
Qiryat Eqron,7.3,צהוב,14.5,21,60,קטן מ-15,כתום,2022-11-20T00:00:00.000Z,69.65,65.58,48.20,
Abu Ghosh,4.5,ירוק,11.4,4,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,מעל 90%,מעל 90%,81.57,
Abu Sinan,4.3,ירוק,7.0,5,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,76.07,66.93,41.44,
Iksal,2.6,ירוק,1.3,3,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,67.47,58.63,32.61,
Beit Jann,4.2,ירוק,5.8,6,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,72.82,60.76,42.35,
Mughar,3.4,ירוק,2.1,3,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,72.36,64.45,41.13,
Bu'eine-Nujeidat,2.3,ירוק,1.0,3,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,72.64,62.63,36.07,
Bi'ne,2.1,ירוק,1.2,0,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,61.37,51.54,28.89,
Julis,3.6,ירוק,3.1,4,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,76.67,69.00,49.93,
Majd Al-Kurum,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,74.23,60.21,33.72,
Mazra'a,2.8,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,67.47,61.63,38.22,0.0
Mi'elya,4,ירוק,6.2,7,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,69.24,64.19,45.95,
Meshhed,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,64.39,55.13,29.60,0.0
Ein Naqquba,2.9,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,60.56,49.29,27.41,0.0
Nahef,3.3,ירוק,3.0,2,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,65.70,56.27,32.11,
Na'ura,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,73.05,63.50,37.61,0.0
Sajur,4.5,ירוק,9.2,23,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,78.19,68.10,48.39,
Sulam,2.9,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,80.02,70.20,44.11,0.0
Uzeir,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,65.62,59.16,31.11,0.0
I'billin,4.3,ירוק,6.7,9,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,67.18,58.85,36.73,
Eilabun,3.1,ירוק,3.5,1,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,71.89,64.85,46.03,
Arrabe,2.9,ירוק,1.9,2,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,68.98,59.62,34.97,
Ein Mahel,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,74.51,60.56,35.45,
Isifya,2.4,ירוק,2.4,3,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,67.64,59.62,39.84,
Fassuta,2.4,ירוק,3.1,14,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,78.41,71.67,51.02,
Peqi'in (Buqei'a),5.8,ירוק,10.1,30,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,70.75,60.51,39.74,
Fureidis,2.1,ירוק,0.7,3,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,69.63,60.67,37.93,
Sha'ab,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-20T00:00:00.000Z,71.56,62.27,36.92,0.0
Jisr Az-Zarqa,3.4,ירוק,2.6,5,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,73.29,62.29,40.77,
Reine,3.3,ירוק,3.1,6,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,54.23,46.89,25.83,
Rame,3.2,ירוק,7.7,4,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,81.33,72.29,49.30,
Azor,6.3,אדום,12.1,17,-5,21,כתום,2022-11-20T00:00:00.000Z,70.09,65.84,50.63,15.9
Yad Binyamin,4.5,ירוק,7.1,28,0,קטן מ-15,ירוק,2022-11-20T00:00:00.000Z,59.24,53.21,36.29,
Savyon,4.9,ירוק,17.3,33,0,קטן מ-15,צהוב,2022-11-20T00:00:00.000Z,מעל 90%,מעל 90%,83.93,
