cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,66,11.61,7.12,כתום,56844
Akko,קטן מ-15,אין מידע,46,9.29,5.42,צהוב,49517
Arad,0,0,20,7.36,3.35,ירוק,27170
Ari'el,קטן מ-15,אין מידע,21,10.25,6.36,כתום,20488
Ashdod,20,7.91,253,11.18,6.4,כתום,226329
Ashqelon,40,16.53,242,16.53,7.82,אדום,146442
Azor,קטן מ-15,אין מידע,20,15.12,6.34,כתום,13228
Bat Yam,קטן מ-15,אין מידע,153,11.97,6.19,כתום,127772
Be'er Sheva,42,11.02,381,18.09,7.23,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,28,9.72,5.89,צהוב,28818
Bene Ayish,קטן מ-15,אין מידע,25,36.22,9.28,אדום,6902
Bene Beraq,קטן מ-15,אין מידע,57,2.74,4.37,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,16,8.43,6.94,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,28,2.12,4.86,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,9.37,אדום,15971
Dimona,קטן מ-15,אין מידע,92,26.32,6.37,כתום,34954
Elat,קטן מ-15,אין מידע,32,6.09,6.6,כתום,52507
Even Yehuda,0,0,19,13.54,7.12,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,17,7.12,8.42,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,31,14.41,7.4,כתום,21508
Gedera,קטן מ-15,אין מידע,57,19.79,7.32,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,18,6.61,4.92,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,83,13.64,6.7,כתום,60872
Hadera,16,9.88,162,16.38,7.61,אדום,98928
Haifa,45,8.72,516,18.11,7.13,כתום,284981
Herzliyya,קטן מ-15,אין מידע,142,14.31,6.71,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,71,10.96,6.15,כתום,64755
Holon,31,11.97,259,13.18,6.66,כתום,196510
Jerusalem,33,5.62,587,6.16,5.49,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,73,15.80,8.01,אדום,46190
Kefar Sava,18,9.78,184,18.10,6.31,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,32,12.24,5.89,צהוב,26140
Lod,קטן מ-15,אין מידע,59,7.30,4.7,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,46,12.17,8.82,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,21,9.48,6.76,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,29,19.21,9.12,אדום,15095
Metar,קטן מ-15,אין מידע,20,20.07,7.54,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,54,22.18,9.32,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,23,8.92,5.98,צהוב,25790
Modi'in-Makkabbim-Re'ut,15,14.56,103,10.87,8.03,אדום,94744
Nahariyya,קטן מ-15,אין מידע,87,14.70,7.31,כתום,59189
Nes Ziyyona,קטן מ-15,אין מידע,66,13.06,6.97,כתום,50532
Nesher,קטן מ-15,אין מידע,42,17.54,8.26,אדום,23947
Netanya,23,9.35,246,11.00,6.25,כתום,223562
Netivot,קטן מ-15,אין מידע,35,8.87,5.84,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,35,8.34,7.37,כתום,41950
Ofaqim,קטן מ-15,אין מידע,25,7.72,8.33,אדום,32378
Or Aqiva,קטן מ-15,אין מידע,25,12.88,4.07,ירוק,19417
Or Yehuda,0,0,48,13.12,6.73,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,42,9.62,7.08,כתום,43646
Petah Tiqwa,31,6.62,468,18.69,7.24,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,28,12.33,8.06,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,72,12.14,7.56,אדום,59291
Qiryat Bialik,קטן מ-15,אין מידע,100,24.01,8.38,אדום,41645
