coronaOccupancy,normalOccupancy,isolatedTeam
17,,0
10,,0
9,,0
9,,0
8,,0
8,,0
8,,0
6,,0
5,,0
4,,0
4,,0
3,,0
1,,0
1,,0
1,,0
1,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
