averageInfected,begin_date,end_date,isCurrentWeek
3698,2022-04-17T00:00:00.000Z,2022-04-23T00:00:00.000Z,False
3011,2022-04-24T00:00:00.000Z,2022-04-30T00:00:00.000Z,False
2057,2022-05-01T00:00:00.000Z,2022-05-07T00:00:00.000Z,False
2345,2022-05-08T00:00:00.000Z,2022-05-13T00:00:00.000Z,True
