name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,1
שערי צדק,,92.50614166259766,94
אסותא אשדוד,,,23
בני ציון,,72.7482681274414,39
ברזילי,,68.83333587646484,55
הדסה עין כרם,,105.2631607055664,64
הכרמל,,65.84867095947266,22
הלל יפה,,71.45631408691406,34
המרכזי בעמק,,70.86206817626953,88
המשפחה הקדושה,,,0
הסקוטי,,108.5106353759766,2
השרון ק. גולדה,,61.82572555541992,9
וולפסון,,62.37188720703125,33
זיו צפת,,72.62247467041016,43
לניאדו,,80.77994537353516,71
אל מקאסד,,,0
מעייני הישועה,,97.12460327148438,39
נהריה,,73.30567169189453,69
סוראסקי,,95.38855743408203,111
סורוקה,,68.11468505859375,62
סנט ג'וזף,,,5
סנט וינסנט,,55.22388076782227,5
פוריה,,65.35211181640625,14
קפלן,,86.6426010131836,54
רבין ק. בילינסון,,86.94610595703125,73
"רמב""ם",,78.35051727294922,57
שיבא,,88.2911376953125,60
שמיר (אסף הרופא),,61.27946090698242,79
שניידר,,,0
מאיר,,73.5218505859375,41
