name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
מזרעה,3.2,ירוק,7.5,0.0082872928176,0, קטן מ-15 ,ירוק,2021-10-30T00:00:00.000Z,65.30,60.18,28.91,
קרית גת,1.4,ירוק,3.2,0.0070240295748,-0.7164179104478,32,ירוק,2021-10-30T00:00:00.000Z,62.80,56.52,37.93,5.5
כפר ברא,5.6,כתום,18.6,0.0186170212765,-0.09090909090910004, קטן מ-15 ,צהוב,2021-10-30T00:00:00.000Z,62.59,53.48,25.61,
הושעיה,4.7,ירוק,14.4,0.0159574468085,0, קטן מ-15 ,צהוב,2021-10-30T00:00:00.000Z,78.22,73.72,56.82,
לפיד,3.3,ירוק,4.3,0.0087719298245,0, קטן מ-15 ,ירוק,2021-10-30T00:00:00.000Z,84.73,82.26,66.7,
עראבה,2.8,ירוק,4.6,0.0100418410041,-0.4285714285715,28,ירוק,2021-10-30T00:00:00.000Z,64.18,56.26,27.66,10.7
מג'ד אל-כרום,5.5,ירוק,22.4,0.0326188257222,0.8421052631578001,62,צהוב,2021-10-30T00:00:00.000Z,66.42,53.41,25.64,39.7
קרית עקרון,2.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-10-30T00:00:00.000Z,67.18,63.37,44.08,
עלי זהב,3.3,ירוק,2.6,0.0077519379844,0, קטן מ-15 ,ירוק,2021-10-30T00:00:00.000Z,52.52,49.36,35.02,
נוף איילון,4.5,ירוק,14.3,0.0147058823529,0, קטן מ-15 ,ירוק,2021-10-30T00:00:00.000Z,מעל 90%,85.24,67.24,
ניצן,2.2,ירוק,0.0,0,0, 0 ,ירוק,2021-10-30T00:00:00.000Z,65.18,60.02,41.52,0.0
כסיפה,5.3,צהוב,12.0,0.0462328767123,-0.4807692307693,64,צהוב,2021-10-30T00:00:00.000Z,21.49,17.72,5.2,28.5
כפר יונה,1.7,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-10-30T00:00:00.000Z,67.47,64.59,47.64,
