averageInfected,begin_date,end_date,isCurrentWeek
1583,2021-10-10T00:00:00.000Z,2021-10-16T00:00:00.000Z,False
1031,2021-10-17T00:00:00.000Z,2021-10-23T00:00:00.000Z,False
664,2021-10-24T00:00:00.000Z,2021-10-30T00:00:00.000Z,False
