day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,9
2021-09-08T00:00:00.000Z,10
2021-09-09T00:00:00.000Z,188
2021-09-10T00:00:00.000Z,380
2021-09-11T00:00:00.000Z,462
2021-09-12T00:00:00.000Z,4920
2021-09-13T00:00:00.000Z,13023
2021-09-14T00:00:00.000Z,23925
2021-09-15T00:00:00.000Z,28761
2021-09-16T00:00:00.000Z,29618
2021-09-17T00:00:00.000Z,34428
2021-09-18T00:00:00.000Z,35415
2021-09-19T00:00:00.000Z,51929
2021-09-20T00:00:00.000Z,59888
2021-09-21T00:00:00.000Z,62076
2021-09-22T00:00:00.000Z,72770
2021-09-23T00:00:00.000Z,86240
2021-09-24T00:00:00.000Z,92454
2021-09-25T00:00:00.000Z,93517
2021-09-26T00:00:00.000Z,110279
2021-09-27T00:00:00.000Z,121144
2021-09-28T00:00:00.000Z,123657
2021-09-29T00:00:00.000Z,142584
2021-09-30T00:00:00.000Z,164536
2021-10-01T00:00:00.000Z,172738
2021-10-02T00:00:00.000Z,174249
2021-10-03T00:00:00.000Z,203822
2021-10-04T00:00:00.000Z,229607
2021-10-05T00:00:00.000Z,256781
2021-10-06T00:00:00.000Z,278343
2021-10-07T00:00:00.000Z,305694
2021-10-08T00:00:00.000Z,316826
2021-10-09T00:00:00.000Z,318573
2021-10-10T00:00:00.000Z,351557
2021-10-11T00:00:00.000Z,377261
2021-10-12T00:00:00.000Z,404023
2021-10-13T00:00:00.000Z,423373
2021-10-14T00:00:00.000Z,446173
2021-10-15T00:00:00.000Z,454406
2021-10-16T00:00:00.000Z,455759
2021-10-17T00:00:00.000Z,482303
2021-10-18T00:00:00.000Z,501819
2021-10-19T00:00:00.000Z,522365
2021-10-20T00:00:00.000Z,538333
2021-10-21T00:00:00.000Z,557330
2021-10-22T00:00:00.000Z,563596
2021-10-23T00:00:00.000Z,564508
2021-10-24T00:00:00.000Z,585287
2021-10-25T00:00:00.000Z,602087
2021-10-26T00:00:00.000Z,619427
2021-10-27T00:00:00.000Z,631547
2021-10-28T00:00:00.000Z,636904
2021-10-29T00:00:00.000Z,637662
2021-10-30T00:00:00.000Z,637842
2021-10-31T00:00:00.000Z,641762
2021-11-01T00:00:00.000Z,645427
2021-11-02T00:00:00.000Z,648790
2021-11-03T00:00:00.000Z,651534
2021-11-04T00:00:00.000Z,654208
2021-11-05T00:00:00.000Z,654940
2021-11-06T00:00:00.000Z,655127
2021-11-07T00:00:00.000Z,657630
2021-11-08T00:00:00.000Z,659704
2021-11-09T00:00:00.000Z,661963
2021-11-10T00:00:00.000Z,664147
2021-11-11T00:00:00.000Z,666416
2021-11-12T00:00:00.000Z,667062
