section,female,male,period,order_period
0-9,"{'amount': 14, 'percentage': 0.3}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה,1
0-9,"{'amount': 7, 'percentage': 1}","{'amount': 10, 'percentage': 1.4}",חודש אחרון,5
0-9,"{'amount': 7, 'percentage': 0.8}","{'amount': 10, 'percentage': 1.2}",3 חודשים,4
0-9,"{'amount': 7, 'percentage': 0.4}","{'amount': 15, 'percentage': 0.9}",6 חודשים,3
0-9,"{'amount': 11, 'percentage': 0.4}","{'amount': 17, 'percentage': 0.6}",שנה,2
10-19,"{'amount': 7, 'percentage': 0.8}","{'amount': 7, 'percentage': 0.8}",3 חודשים,4
10-19,"{'amount': 14, 'percentage': 0.5}","{'amount': 13, 'percentage': 0.5}",שנה,2
10-19,"{'amount': 6, 'percentage': 0.8}","{'amount': 7, 'percentage': 1}",חודש אחרון,5
10-19,"{'amount': 19, 'percentage': 0.3}","{'amount': 21, 'percentage': 0.4}",מתחילת קורונה,1
10-19,"{'amount': 11, 'percentage': 0.7}","{'amount': 12, 'percentage': 0.7}",6 חודשים,3
20-29,"{'amount': 9, 'percentage': 1.2}","{'amount': 7, 'percentage': 1}",חודש אחרון,5
20-29,"{'amount': 17, 'percentage': 1}","{'amount': 20, 'percentage': 1.2}",6 חודשים,3
20-29,"{'amount': 12, 'percentage': 1.4}","{'amount': 9, 'percentage': 1}",3 חודשים,4
20-29,"{'amount': 55, 'percentage': 1}","{'amount': 49, 'percentage': 0.9}",מתחילת קורונה,1
20-29,"{'amount': 29, 'percentage': 1.1}","{'amount': 38, 'percentage': 1.4}",שנה,2
30-39,"{'amount': 5, 'percentage': 0.7}","{'amount': 10, 'percentage': 1.4}",חודש אחרון,5
30-39,"{'amount': 10, 'percentage': 1.2}","{'amount': 14, 'percentage': 1.6}",3 חודשים,4
30-39,"{'amount': 27, 'percentage': 1.6}","{'amount': 30, 'percentage': 1.8}",6 חודשים,3
30-39,"{'amount': 59, 'percentage': 2.2}","{'amount': 51, 'percentage': 1.9}",שנה,2
30-39,"{'amount': 88, 'percentage': 1.6}","{'amount': 85, 'percentage': 1.6}",מתחילת קורונה,1
40-49,"{'amount': 81, 'percentage': 3}","{'amount': 140, 'percentage': 5.2}",שנה,2
40-49,"{'amount': 45, 'percentage': 2.7}","{'amount': 79, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 22, 'percentage': 2.6}","{'amount': 39, 'percentage': 4.5}",3 חודשים,4
40-49,"{'amount': 14, 'percentage': 1.9}","{'amount': 27, 'percentage': 3.7}",חודש אחרון,5
40-49,"{'amount': 137, 'percentage': 2.5}","{'amount': 231, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 242, 'percentage': 4.4}","{'amount': 493, 'percentage': 9}",מתחילת קורונה,1
50-59,"{'amount': 41, 'percentage': 5.6}","{'amount': 50, 'percentage': 6.8}",חודש אחרון,5
50-59,"{'amount': 50, 'percentage': 5.8}","{'amount': 66, 'percentage': 7.7}",3 חודשים,4
50-59,"{'amount': 91, 'percentage': 5.4}","{'amount': 141, 'percentage': 8.4}",6 חודשים,3
50-59,"{'amount': 153, 'percentage': 5.7}","{'amount': 254, 'percentage': 9.4}",שנה,2
60-69,"{'amount': 66, 'percentage': 7.7}","{'amount': 101, 'percentage': 11.7}",3 חודשים,4
60-69,"{'amount': 448, 'percentage': 8.2}","{'amount': 848, 'percentage': 15.5}",מתחילת קורונה,1
60-69,"{'amount': 52, 'percentage': 7.1}","{'amount': 81, 'percentage': 11.1}",חודש אחרון,5
60-69,"{'amount': 160, 'percentage': 9.6}","{'amount': 209, 'percentage': 12.5}",6 חודשים,3
60-69,"{'amount': 256, 'percentage': 9.5}","{'amount': 355, 'percentage': 13.1}",שנה,2
70-79,"{'amount': 86, 'percentage': 10}","{'amount': 115, 'percentage': 13.4}",3 חודשים,4
70-79,"{'amount': 275, 'percentage': 10.2}","{'amount': 376, 'percentage': 13.9}",שנה,2
70-79,"{'amount': 75, 'percentage': 10.3}","{'amount': 105, 'percentage': 14.4}",חודש אחרון,5
70-79,"{'amount': 530, 'percentage': 9.7}","{'amount': 931, 'percentage': 17}",מתחילת קורונה,1
70-79,"{'amount': 172, 'percentage': 10.3}","{'amount': 230, 'percentage': 13.8}",6 חודשים,3
80-89,"{'amount': 149, 'percentage': 8.9}","{'amount': 175, 'percentage': 10.5}",6 חודשים,3
80-89,"{'amount': 83, 'percentage': 9.6}","{'amount': 104, 'percentage': 12.1}",3 חודשים,4
80-89,"{'amount': 78, 'percentage': 10.7}","{'amount': 97, 'percentage': 13.3}",חודש אחרון,5
80-89,"{'amount': 220, 'percentage': 8.1}","{'amount': 257, 'percentage': 9.5}",שנה,2
80-89,"{'amount': 428, 'percentage': 7.8}","{'amount': 579, 'percentage': 10.6}",מתחילת קורונה,1
90+,"{'amount': 57, 'percentage': 2.1}","{'amount': 49, 'percentage': 1.8}",שנה,2
90+,"{'amount': 46, 'percentage': 2.8}","{'amount': 34, 'percentage': 2}",6 חודשים,3
90+,"{'amount': 31, 'percentage': 3.6}","{'amount': 22, 'percentage': 2.6}",3 חודשים,4
90+,"{'amount': 28, 'percentage': 3.8}","{'amount': 22, 'percentage': 3}",חודש אחרון,5
90+,"{'amount': 121, 'percentage': 2.2}","{'amount': 119, 'percentage': 2.2}",מתחילת קורונה,1
