gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,360491,10.9,5,0.1,25,0.5,91,0.3
זכר,0-9,חודש אחרון,202226,11.5,0,0,11,1.5,31,0.8
זכר,0-9,3 חודשים,220079,11.1,2,0.2,11,1.3,33,0.8
זכר,0-9,6 חודשים,281527,11.8,3,0.1,16,1,58,0.7
זכר,0-9,שנה,308184,11.8,3,0.1,18,0.7,69,0.5
נקבה,0-9,מתחילת קורונה,279066,8.4,4,0,14,0.3,59,0.2
נקבה,0-9,חודש אחרון,140973,8,1,0.1,7,0.9,20,0.5
נקבה,0-9,3 חודשים,159271,8,1,0.1,7,0.8,23,0.5
נקבה,0-9,6 חודשים,212834,8.9,1,0,7,0.4,37,0.4
נקבה,0-9,שנה,235794,9,3,0.1,11,0.4,48,0.4
זכר,10-19,3 חודשים,220827,11.1,1,0.1,7,0.8,18,0.4
זכר,10-19,6 חודשים,264699,11.1,2,0.1,12,0.7,30,0.3
זכר,10-19,חודש אחרון,194624,11.1,1,0.1,7,0.9,14,0.4
זכר,10-19,מתחילת קורונה,370862,11.2,4,0,21,0.4,63,0.2
זכר,10-19,שנה,288330,11,2,0,13,0.5,42,0.3
נקבה,10-19,3 חודשים,204408,10.3,0,0,8,0.9,12,0.3
נקבה,10-19,6 חודשים,247813,10.4,1,0,12,0.7,24,0.3
נקבה,10-19,מתחילת קורונה,340099,10.3,4,0,20,0.4,62,0.2
נקבה,10-19,חודש אחרון,171926,9.8,0,0,7,0.9,9,0.2
נקבה,10-19,שנה,270740,10.4,1,0,15,0.6,40,0.3
זכר,20-29,3 חודשים,109519,5.5,2,0.2,9,1,26,0.6
זכר,20-29,חודש אחרון,92561,5.3,1,0.1,7,0.9,21,0.5
זכר,20-29,6 חודשים,133489,5.6,5,0.2,20,1.2,70,0.8
זכר,20-29,מתחילת קורונה,210203,6.3,24,0.3,49,0.9,205,0.8
זכר,20-29,שנה,148495,5.7,13,0.3,37,1.4,134,1
נקבה,20-29,מתחילת קורונה,288011,8.7,18,0.2,55,1,245,0.9
נקבה,20-29,שנה,218778,8.4,9,0.2,29,1.1,147,1.1
נקבה,20-29,6 חודשים,198812,8.3,5,0.2,17,1,83,0.9
נקבה,20-29,3 חודשים,167216,8.4,2,0.2,12,1.4,22,0.5
נקבה,20-29,חודש אחרון,143717,8.2,2,0.2,9,1.2,13,0.3
זכר,30-39,מתחילת קורונה,193895,5.9,47,0.5,85,1.5,560,2.1
זכר,30-39,שנה,148955,5.7,30,0.7,51,1.9,329,2.5
זכר,30-39,3 חודשים,112275,5.6,5,0.4,14,1.6,43,1
זכר,30-39,חודש אחרון,98773,5.6,2,0.2,9,1.2,34,0.9
זכר,30-39,6 חודשים,135440,5.7,16,0.6,30,1.8,180,2.1
נקבה,30-39,6 חודשים,209373,8.8,11,0.4,27,1.6,185,2.1
נקבה,30-39,3 חודשים,175886,8.8,2,0.2,10,1.1,52,1.2
נקבה,30-39,חודש אחרון,156599,8.9,2,0.2,5,0.7,39,1
נקבה,30-39,מתחילת קורונה,278222,8.4,33,0.4,88,1.6,543,2.1
נקבה,30-39,שנה,226831,8.7,20,0.5,58,2.1,344,2.6
זכר,40-49,חודש אחרון,92158,5.3,6,0.5,27,3.6,75,1.9
זכר,40-49,שנה,133563,5.1,66,1.6,140,5.2,680,5.1
זכר,40-49,3 חודשים,104527,5.3,11,0.9,39,4.4,99,2.3
זכר,40-49,מתחילת קורונה,172227,5.2,110,1.2,231,4.2,1289,4.9
זכר,40-49,6 חודשים,122437,5.1,40,1.5,79,4.7,375,4.3
נקבה,40-49,6 חודשים,180123,7.5,16,0.6,45,2.7,278,3.2
נקבה,40-49,חודש אחרון,138966,7.9,5,0.5,14,1.9,50,1.3
נקבה,40-49,3 חודשים,157011,7.9,9,0.7,22,2.5,62,1.4
נקבה,40-49,מתחילת קורונה,240144,7.2,71,0.8,137,2.5,874,3.3
נקבה,40-49,שנה,193903,7.4,39,0.9,81,3,505,3.8
זכר,50-59,חודש אחרון,60635,3.5,23,2.1,51,6.9,182,4.7
זכר,50-59,6 חודשים,77913,3.3,91,3.3,142,8.5,580,6.6
זכר,50-59,מתחילת קורונה,114555,3.5,347,3.7,495,9,2105,8
זכר,50-59,3 חודשים,68593,3.4,32,2.6,68,7.7,207,4.8
זכר,50-59,שנה,84961,3.3,167,4,256,9.4,974,7.3
נקבה,50-59,6 חודשים,110805,4.6,52,1.9,92,5.5,423,4.8
נקבה,50-59,חודש אחרון,88426,5,15,1.4,41,5.5,119,3
נקבה,50-59,שנה,119820,4.6,94,2.3,154,5.7,750,5.6
נקבה,50-59,3 חודשים,98787,5,21,1.7,51,5.8,143,3.3
