Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7434,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32318,0.35,0,0,0
2020-12-22T00:00:00.000Z,44615,76933,0.83,0,0,0
2020-12-23T00:00:00.000Z,62833,139766,1.5,0,0,0
2020-12-24T00:00:00.000Z,73329,213095,2.29,0,0,0
2020-12-25T00:00:00.000Z,38452,251547,2.71,0,0,0
2020-12-26T00:00:00.000Z,32573,284120,3.06,0,0,0
2020-12-27T00:00:00.000Z,104369,388489,4.18,0,0,0
2020-12-28T00:00:00.000Z,134809,523298,5.63,0,0,0
2020-12-29T00:00:00.000Z,155956,679254,7.3,0,0,0
2020-12-30T00:00:00.000Z,152728,831982,8.95,0,0,0
2020-12-31T00:00:00.000Z,158184,990166,10.65,0,0,0
2021-01-01T00:00:00.000Z,71236,1061402,11.41,0,0,0
2021-01-02T00:00:00.000Z,71626,1133028,12.18,0,0,0
2021-01-03T00:00:00.000Z,149408,1282436,13.79,0,0,0
2021-01-04T00:00:00.000Z,151842,1434278,15.42,1,1,0
2021-01-05T00:00:00.000Z,124860,1559138,16.77,0,1,0
2021-01-06T00:00:00.000Z,103074,1662212,17.87,0,1,0
2021-01-07T00:00:00.000Z,115826,1778038,19.12,4,5,0
2021-01-08T00:00:00.000Z,66293,1844331,19.83,3,8,0
2021-01-09T00:00:00.000Z,44455,1888786,20.31,22,30,0
2021-01-10T00:00:00.000Z,37540,1926326,20.71,5985,6015,0.06
2021-01-11T00:00:00.000Z,21013,1947339,20.94,19237,25252,0.27
2021-01-12T00:00:00.000Z,23908,1971247,21.2,35639,60891,0.65
2021-01-13T00:00:00.000Z,51920,2023167,21.76,56815,117706,1.27
2021-01-14T00:00:00.000Z,56302,2079469,22.36,68756,186462,2.01
2021-01-15T00:00:00.000Z,30617,2110086,22.69,35884,222346,2.39
2021-01-16T00:00:00.000Z,29366,2139452,23.01,25977,248323,2.67
2021-01-17T00:00:00.000Z,68254,2207706,23.74,84458,332781,3.58
2021-01-18T00:00:00.000Z,69525,2277231,24.49,120216,452997,4.87
2021-01-19T00:00:00.000Z,72581,2349812,25.27,137536,590533,6.35
2021-01-20T00:00:00.000Z,76537,2426349,26.09,143404,733937,7.89
2021-01-21T00:00:00.000Z,69580,2495929,26.84,163969,897906,9.66
2021-01-22T00:00:00.000Z,37713,2533642,27.25,70925,968831,10.42
2021-01-23T00:00:00.000Z,39854,2573496,27.67,53474,1022305,10.99
2021-01-24T00:00:00.000Z,68937,2642433,28.42,140345,1162650,12.5
2021-01-25T00:00:00.000Z,80736,2723169,29.28,139178,1301828,14
2021-01-26T00:00:00.000Z,78481,2801650,30.13,126075,1427903,15.35
2021-01-27T00:00:00.000Z,77695,2879345,30.96,124723,1552626,16.7
2021-01-28T00:00:00.000Z,79412,2958757,31.82,130298,1682924,18.1
2021-01-29T00:00:00.000Z,36526,2995283,32.21,64610,1747534,18.79
2021-01-30T00:00:00.000Z,34289,3029572,32.58,42663,1790197,19.25
2021-01-31T00:00:00.000Z,73180,3102752,33.37,59344,1849541,19.89
2021-02-01T00:00:00.000Z,82277,3185029,34.25,35210,1884751,20.27
2021-02-02T00:00:00.000Z,69863,3254892,35,30951,1915702,20.6
2021-02-03T00:00:00.000Z,60071,3314963,35.65,51273,1966975,21.15
2021-02-04T00:00:00.000Z,72390,3387353,36.43,57920,2024895,21.77
2021-02-05T00:00:00.000Z,33778,3421131,36.79,28658,2053553,22.08
2021-02-06T00:00:00.000Z,21535,3442666,37.02,22140,2075693,22.32
2021-02-07T00:00:00.000Z,53939,3496605,37.6,68546,2144239,23.06
2021-02-08T00:00:00.000Z,58480,3555085,38.23,65202,2209441,23.76
2021-02-09T00:00:00.000Z,66122,3621207,38.94,67282,2276723,24.48
2021-02-10T00:00:00.000Z,70338,3691545,39.7,71952,2348675,25.26
2021-02-11T00:00:00.000Z,80895,3772440,40.57,71533,2420208,26.03
2021-02-12T00:00:00.000Z,38938,3811378,40.99,37410,2457618,26.43
2021-02-13T00:00:00.000Z,27389,3838767,41.28,30351,2487969,26.75
2021-02-14T00:00:00.000Z,74731,3913498,42.08,68872,2556841,27.5
2021-02-15T00:00:00.000Z,81322,3994820,42.96,75491,2632332,28.31
2021-02-16T00:00:00.000Z,83319,4078139,43.85,78043,2710375,29.15
2021-02-17T00:00:00.000Z,61797,4139936,44.52,75341,2785716,29.96
2021-02-18T00:00:00.000Z,68978,4208914,45.26,79498,2865214,30.81
2021-02-19T00:00:00.000Z,39559,4248473,45.69,37997,2903211,31.22
2021-02-20T00:00:00.000Z,31583,4280056,46.03,28645,2931856,31.53
2021-02-21T00:00:00.000Z,79317,4359373,46.88,78345,3010201,32.37
2021-02-22T00:00:00.000Z,84877,4444250,47.79,80364,3090565,33.23
2021-02-23T00:00:00.000Z,77194,4521444,48.62,70230,3160795,33.99
2021-02-24T00:00:00.000Z,60876,4582320,49.28,62873,3223668,34.67
2021-02-25T00:00:00.000Z,51511,4633831,49.83,64545,3288213,35.36
2021-02-26T00:00:00.000Z,25754,4659585,50.11,31889,3320102,35.7
2021-02-27T00:00:00.000Z,18255,4677840,50.3,21128,3341230,35.93
2021-02-28T00:00:00.000Z,40166,4718006,50.74,55713,3396943,36.53
2021-03-01T00:00:00.000Z,45510,4763516,51.22,61266,3458209,37.19
2021-03-02T00:00:00.000Z,41006,4804522,51.67,64526,3522735,37.88
2021-03-03T00:00:00.000Z,41786,4846308,52.11,66562,3589297,38.6
2021-03-04T00:00:00.000Z,39475,4885783,52.54,78851,3668148,39.45
2021-03-05T00:00:00.000Z,17164,4902947,52.72,40321,3708469,39.88
2021-03-06T00:00:00.000Z,10568,4913515,52.84,25279,3733748,40.15
2021-03-07T00:00:00.000Z,30970,4944485,53.17,72680,3806428,40.93
2021-03-08T00:00:00.000Z,27162,4971647,53.46,73082,3879510,41.72
