averageInfected,begin_date,end_date,isCurrentWeek
451,2021-07-04T00:00:00.000Z,2021-07-10T00:00:00.000Z,False
735,2021-07-11T00:00:00.000Z,2021-07-17T00:00:00.000Z,False
1237,2021-07-18T00:00:00.000Z,2021-07-24T00:00:00.000Z,False
