cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,85,14.95,7.99,אדום,56844
Akko,קטן מ-15,אין מידע,61,12.32,5.86,צהוב,49517
Arad,קטן מ-15,אין מידע,27,9.94,4.74,צהוב,27170
Ari'el,קטן מ-15,אין מידע,25,12.20,6.61,כתום,20488
Ashdod,34,10.00,340,15.02,6.84,כתום,226329
Ashqelon,42,12.80,328,22.40,7.5,אדום,146442
Bat Yam,20,8.66,231,18.08,6.39,כתום,127772
Be'er Sheva,53,10.71,495,23.50,7.16,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,35,12.15,7.44,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,79,3.80,4.12,ירוק,208031
Bet She'an,0,0,20,10.54,7.02,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,33,2.50,5.64,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,7.38,כתום,15971
Dimona,19,15.97,119,34.04,7.05,כתום,34954
Efrat,קטן מ-15,אין מידע,17,14.89,6.42,כתום,11420
Elat,קטן מ-15,אין מידע,35,6.67,6.28,כתום,52507
Even Yehuda,0,0,30,21.37,7.77,אדום,14036
Gan Yavne,קטן מ-15,אין מידע,31,12.98,7.64,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,33,15.34,7.21,כתום,21508
Gedera,קטן מ-15,אין מידע,76,26.38,9.49,אדום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,30,11.01,5.16,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,95,15.61,5.74,צהוב,60872
Hadera,15,7.61,197,19.91,6.88,כתום,98928
Haifa,28,4.65,602,21.12,7.5,אדום,284981
Harish,קטן מ-15,אין מידע,21,10.71,8.75,אדום,19608
Herzliyya,קטן מ-15,אין מידע,160,16.13,7.06,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,98,15.13,6.41,כתום,64755
Holon,26,7.88,330,16.79,6.92,כתום,196510
Jerusalem,40,5.16,775,8.13,5.76,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,98,21.22,7.87,אדום,46190
Kefar Sava,17,8.25,206,20.26,6.57,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,48,18.36,7.4,כתום,26140
Kokhav Ya'ir,0,0,19,21.74,8.92,אדום,8738
Lehavim,קטן מ-15,אין מידע,20,30.12,8.14,אדום,6641
Lod,קטן מ-15,אין מידע,81,10.03,4.52,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,44,11.64,8.02,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,19,8.57,5.37,צהוב,22158
Mazkeret Batya,קטן מ-15,אין מידע,48,31.80,9.99,אדום,15095
Metar,קטן מ-15,אין מידע,19,19.07,8.29,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,51,20.95,9.1,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,44,17.06,7.5,אדום,25790
Modi'in-Makkabbim-Re'ut,18,13.33,135,14.25,8.58,אדום,94744
Nahariyya,17,15.04,113,19.09,8.26,אדום,59189
Nazareth,קטן מ-15,אין מידע,31,3.99,3.25,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,87,17.22,7.48,כתום,50532
Nesher,קטן מ-15,אין מידע,49,20.46,9.18,אדום,23947
Netanya,26,8.41,309,13.82,6.53,כתום,223562
