averageInfected,begin_date,end_date,isCurrentWeek
904,2022-10-30T00:00:00.000Z,2022-11-05T00:00:00.000Z,False
1024,2022-11-06T00:00:00.000Z,2022-11-12T00:00:00.000Z,False
1260,2022-11-13T00:00:00.000Z,2022-11-19T00:00:00.000Z,False
1613,2022-11-20T00:00:00.000Z,2022-11-25T00:00:00.000Z,True
