name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
MEISER,4.5,ירוק,4.9,16,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,67.67,62.03,38.16,
OMER,9,כתום,91.2,39,200,65,אדום,2022-06-09T00:00:00.000Z,מעל 90%,מעל 90%,80.75,85.9
ABU RUBEI'A,3.4,אפור,0.0,0,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,10.08,8.21,3.03,
QIRYAT MAL'AKHI,8.1,ירוק,14.8,27,227,41,אדום,2022-06-09T00:00:00.000Z,60.08,52.71,33.92,16.8
NEWE DANIYYEL,3.6,ירוק,43.1,50,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,82.93,76.25,57.41,
JATT,4.1,ירוק,4.1,12,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,64.99,57.50,36.68,
MA'AGAN MIKHA'EL,4.5,צהוב,9.6,13,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,80.95,78.74,62.34,
HASHMONA'IM,9.6,ירוק,116.0,47,121,33,אדום,2022-06-09T00:00:00.000Z,מעל 90%,מעל 90%,81.74,123.5
DEIR HANNA,5.8,צהוב,11.5,13,19, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,73.26,62.14,38.00,
LAQYE,2.1,ירוק,1.4,3,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,31.34,25.96,9.95,
ABU SINAN,7.3,כתום,36.3,19,48,53,כתום,2022-06-09T00:00:00.000Z,75.97,66.87,41.19,37.0
SHEIKH DANNUN,4.7,ירוק,10.2,17,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,65.60,57.73,32.77,
ZARZIR,3,ירוק,2.4,2,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,62.76,56.70,30.26,
RAMAT YISHAY,9.8,אדום,46.9,33,27,41,אדום,2022-06-09T00:00:00.000Z,84.36,81.84,66.84,51.9
DEIR AL-ASAD,4.8,ירוק,2.4,3,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,70.64,59.17,37.10,
KAFAR YASIF,6.9,כתום,19.5,11,-16,22,כתום,2022-06-09T00:00:00.000Z,74.16,65.77,41.94,21.5
'QAZIR,4.5,ירוק,13.5,26,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,68.24,65.95,52.25,
BASMA,2.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,66.27,57.14,31.87,
UMM BATIN,2.8,ירוק,2.2,4,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,19.35,15.71,5.76,
MA'ALE IRON,3.8,ירוק,2.6,11,-9, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,62.29,51.71,27.91,
ZUR YIZHAQ,10,צהוב,50.1,53,57,36,אדום,2022-06-09T00:00:00.000Z,76.52,72.56,53.04,54.7
SAJUR,4.6,צהוב,16.1,29,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,78.17,67.96,48.35,
RAME,6.2,צהוב,11.6,22,0, קטן מ-15 ,כתום,2022-06-09T00:00:00.000Z,81.30,72.18,49.26,
RAHAT,2.6,ירוק,1.5,2,-35,16,ירוק,2022-06-09T00:00:00.000Z,45.03,36.80,16.65,2.2
KAFAR KAMA,5.1,צהוב,11.8,33,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,74.06,70.26,55.45,
GIV'AT BRENNER,5.3,צהוב,11.3,15,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,79.29,77.11,61.99,
EIN MAHEL,4,ירוק,3.7,7,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,74.49,60.55,35.42,
MODI'IN-MAKKABBIM-RE'UT,9.8,אדום,49.2,36,37,463,אדום,2022-06-09T00:00:00.000Z,86.90,83.32,66.90,48.9
METAR,10,אדום,50.2,40,21,51,אדום,2022-06-09T00:00:00.000Z,מעל 90%,89.85,70.48,51.2
QARNE SHOMERON,6.7,צהוב,21.1,30,100,22,כתום,2022-06-09T00:00:00.000Z,70.83,65.88,49.01,23.2
ZUFIM,4,ירוק,24.5,33,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,71.69,66.94,49.06,
GANNE MODI'IN,4.5,ירוק,7.4,13,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,38.15,32.98,20.67,
KEFAR TAVOR,10,כתום,40.9,45,-5,20,אדום,2022-06-09T00:00:00.000Z,87.78,83.50,66.21,45.4
EIN QINIYYE,1.7,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,83.90,72.80,50.72,0.0
MIZPE YERIHO,4.5,ירוק,7.8,40,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,59.73,53.29,36.30,
BUQ'ATA,2.4,ירוק,1.5,25,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,82.43,68.91,45.90,
ISIFYA,2.6,צהוב,1.6,7,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,67.62,59.53,39.80,
BAREQET,4.5,ירוק,4.8,10,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,45.89,39.05,24.56,
BERAKHA,3.1,ירוק,3.5,20,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,62.50,53.98,32.38,
AVNE HEFEZ,5.1,ירוק,33.7,61,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,63.25,54.11,38.43,
BET SHE'AN,7.3,ירוק,17.4,22,32,43,כתום,2022-06-09T00:00:00.000Z,74.39,68.31,48.52,22.7
ZIKHRON YA'AQOV,9.9,אדום,40.4,32,30,95,אדום,2022-06-09T00:00:00.000Z,80.65,76.89,62.33,40.4
NA'URA,2,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,73.05,63.45,37.57,0.0
JISR AZ-ZARQA,3.5,ירוק,4.6,4,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,73.27,62.26,40.68,
SHETULIM,4.1,ירוק,19.1,19,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,72.86,68.23,51.84,
YEROHAM,8.8,כתום,25.3,27,-3,29,אדום,2022-06-09T00:00:00.000Z,73.43,66.82,48.39,27.2
SEDEROT,5.5,כתום,18.0,27,173,62,צהוב,2022-06-09T00:00:00.000Z,66.66,60.91,44.36,21.5
QADIMA-ZORAN,9.6,צהוב,47.1,36,122,115,אדום,2022-06-09T00:00:00.000Z,78.99,75.79,59.87,50.6
EL'AZAR,4.5,ירוק,20.4,38,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,86.85,81.33,59.35,
EFRAT,9.2,אדום,32.4,32,48,38,אדום,2022-06-09T00:00:00.000Z,85.53,79.21,58.35,33.3
REKHASIM,3,ירוק,1.5,11,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,47.65,35.06,20.08,
KEFAR HAORANIM,6.4,ירוק,22.8,29,0, קטן מ-15 ,כתום,2022-06-09T00:00:00.000Z,84.73,82.26,66.81,
BAQA AL-GHARBIYYE,4.2,ירוק,3.9,13,9,21,ירוק,2022-06-09T00:00:00.000Z,66.98,59.38,34.99,6.9
OFRA,4.9,ירוק,22.6,47,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,78.27,72.07,53.12,
MAS'ADE,2.3,ירוק,2.7,11,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,78.16,67.96,41.92,
ELYAKHIN,5.1,צהוב,11.5,25,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,72.42,68.98,52.08,
ROSH PINNA,4.6,ירוק,18.6,23,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,73.40,70.55,55.46,
ALLON SHEVUT,4.2,ירוק,12.9,9,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,מעל 90%,84.41,66.02,
KAFAR QARA,5.3,ירוק,6.7,14,8, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,68.84,61.20,38.37,
ABU RUQAYYEQ,2.4,אפור,1.0,3,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,13.96,11.92,3.80,
TEL SHEVA,4.9,ירוק,4.2,9,-23, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,32.39,27.71,12.33,
KEFAR YONA,9.3,כתום,28.7,31,50,70,אדום,2022-06-09T00:00:00.000Z,75.21,71.57,55.37,26.8
ILUT,2.3,ירוק,1.2,3,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,60.17,52.20,26.69,
PEQI'IN (BUQEI'A),2.8,כתום,3.4,7,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,70.70,60.46,39.72,
HARISH,8.5,ירוק,24.5,34,140,51,אדום,2022-06-09T00:00:00.000Z,61.45,56.47,39.18,26.0
SHOHAM,10,כתום,72.8,44,168,143,אדום,2022-06-09T00:00:00.000Z,מעל 90%,89.97,75.00,68.0
QASR A-SIR,0.9,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,18.38,16.91,7.08,0.0
HAR ADAR,10,אדום,53.7,43,37,21,אדום,2022-06-09T00:00:00.000Z,מעל 90%,89.53,72.44,51.3
NA'ALE,6.2,ירוק,33.8,69,0, קטן מ-15 ,כתום,2022-06-09T00:00:00.000Z,71.33,65.88,50.40,
HURFEISH,5,ירוק,3.1,10,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,80.91,68.88,48.17,
TIRAT KARMEL,9.2,כתום,30.5,36,21,86,אדום,2022-06-09T00:00:00.000Z,78.65,74.38,57.95,35.4
MAZKERET BATYA,10,כתום,75.5,46,127,116,אדום,2022-06-09T00:00:00.000Z,מעל 90%,86.13,66.21,76.8
MEVO HORON,6,ירוק,3.7,20,-23, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,59.12,51.32,32.52,
BU'EINE-NUJEIDAT,2.4,ירוק,2.0,3,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,72.62,62.59,36.05,
ALE ZAHAV,5.1,ירוק,15.7,37,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,74.42,66.83,41.30,
ABU JUWEI'ID,5.1,אפור,32.3,20,50,16,צהוב,2022-06-09T00:00:00.000Z,80.92,73.35,45.19,34.4
MAJD AL-KURUM,3.8,ירוק,3.8,9,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,74.18,60.15,33.69,
ARRABE,4.9,ירוק,7.2,14,89,22,צהוב,2022-06-09T00:00:00.000Z,68.94,59.59,34.89,8.4
QESARYYA,8.9,צהוב,41.0,34,109,18,אדום,2022-06-09T00:00:00.000Z,מעל 90%,87.33,72.04,32.1
NOFIT,6.2,ירוק,53.6,45,39, קטן מ-15 ,כתום,2022-06-09T00:00:00.000Z,מעל 90%,89.09,76.65,
QIRYAT ONO,9.5,כתום,54.4,30,74,226,אדום,2022-06-09T00:00:00.000Z,83.44,79.99,63.93,55.4
TIRE,6.3,ירוק,10.4,14,100,36,כתום,2022-06-09T00:00:00.000Z,65.00,56.42,33.80,13.3
QIRYAT ATTA,9.3,צהוב,36.9,31,79,196,אדום,2022-06-09T00:00:00.000Z,76.58,72.07,56.47,33.1
KEFAR SAVA,8.2,כתום,53.3,21,39,579,אדום,2022-06-09T00:00:00.000Z,84.03,81.07,66.26,57.0
LOD,5.6,צהוב,12.6,12,-22,132,צהוב,2022-06-09T00:00:00.000Z,64.86,58.11,39.84,16.3
ASHQELON,8.7,כתום,25.7,30,67,435,אדום,2022-06-09T00:00:00.000Z,72.39,67.56,50.69,29.7
NES ZIYYONA,8.9,כתום,50.7,38,130,243,אדום,2022-06-09T00:00:00.000Z,78.05,74.67,58.62,48.1
NAZARETH,5.6,ירוק,11.2,15,171,90,צהוב,2022-06-09T00:00:00.000Z,68.28,59.15,36.03,11.6
TIBERIAS,7,צהוב,23.0,20,39,154,כתום,2022-06-09T00:00:00.000Z,63.77,58.51,43.01,33.7
IMMANU'EL,4.5,ירוק,7.2,37,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,29.05,23.18,12.38,
ORANIT,10,צהוב,47.7,38,72,40,אדום,2022-06-09T00:00:00.000Z,87.97,84.66,66.85,44.4
BENE BERAQ,4.7,ירוק,3.8,13,113,101,צהוב,2022-06-09T00:00:00.000Z,45.33,33.45,19.83,4.9
BAT YAM,8,צהוב,29.3,16,74,386,אדום,2022-06-09T00:00:00.000Z,75.65,71.40,55.55,30.2
GIV'ATAYIM,8.4,אדום,35.0,25,26,223,אדום,2022-06-09T00:00:00.000Z,79.69,77.35,64.68,36.6
HERZLIYYA,9.1,כתום,55.2,33,86,550,אדום,2022-06-09T00:00:00.000Z,87.43,84.24,69.32,55.4
HADERA,8,כתום,32.9,23,86,334,אדום,2022-06-09T00:00:00.000Z,72.69,68.65,52.54,33.8
KAOKAB ABU AL-HIJA,4,ירוק,2.7,3,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,71.73,62.46,38.17,
KARMI'EL,8.5,כתום,35.3,32,52,168,אדום,2022-06-09T00:00:00.000Z,80.07,76.14,60.55,36.4
LAPPID,6,ירוק,34.1,34,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,89.68,86.95,72.75,
MIGDAL HAEMEQ,7.8,כתום,20.2,24,13,53,אדום,2022-06-09T00:00:00.000Z,73.67,68.71,52.21,20.6
KUSEIFE,3.7,ירוק,0.9,4,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,24.23,20.18,8.27,
Nof Hagalil,8.1,כתום,41.0,32,91,179,אדום,2022-06-09T00:00:00.000Z,75.43,70.64,54.70,42.7
ABU TULUL,2.4,ירוק,4.7,25,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,17.53,15.19,6.24,
BE'ER YA'AQOV,8.1,כתום,23.9,27,76,74,אדום,2022-06-09T00:00:00.000Z,68.97,64.28,46.70,25.7
QIRYAT GAT,7.2,צהוב,17.9,25,59,116,כתום,2022-06-09T00:00:00.000Z,66.61,59.85,43.06,19.8
TAYIBE,4.5,צהוב,9.9,14,-22,47,צהוב,2022-06-09T00:00:00.000Z,58.35,50.16,28.02,10.5
AR'ARA-BANEGEV,1.9,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,33.47,27.88,12.12,
JUDEIDE-MAKER,6,ירוק,15.9,15,240,29,כתום,2022-06-09T00:00:00.000Z,66.67,58.07,34.39,13.6
EL'AD,2.1,ירוק,1.4,9,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,38.71,28.05,14.62,
KOKHAV HASHAHAR,4.7,ירוק,34.2,60,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,62.37,54.45,37.50,
HAIFA,8.4,כתום,38.0,23,57,1153,אדום,2022-06-09T00:00:00.000Z,79.02,75.07,60.72,40.5
QAZRIN,9,צהוב,33.3,37,127,21,אדום,2022-06-09T00:00:00.000Z,72.75,69.44,54.40,28.0
REINE,3.3,ירוק,2.6,5,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,54.20,46.84,25.79,
HAWASHLA,3.2,אפור,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,13.87,12.04,4.17,0.0
HURA,4,ירוק,1.3,4,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,25.08,21.06,8.98,
SAVYON,7.6,צהוב,29.7,14,-36, קטן מ-15 ,אדום,2022-06-09T00:00:00.000Z,מעל 90%,מעל 90%,83.49,
NIZZAN,6,ירוק,47.3,39,19,17,צהוב,2022-06-09T00:00:00.000Z,70.07,63.84,46.21,67.0
JULIS,4.8,ירוק,9.2,15,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,76.64,68.94,49.87,
JISH(GUSH HALAV),3.7,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,75.96,69.62,50.90,0.0
REVAVA,2,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,71.25,63.29,40.67,0.0
YAFI,2.5,ירוק,2.6,5,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,63.75,54.46,31.90,
MI'ELYA,5.3,צהוב,24.7,13,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,69.21,64.07,45.67,
HOSHA'AYA,5.1,ירוק,43.1,37,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,מעל 90%,84.39,63.57,
SEGEV-SHALOM,4.4,ירוק,3.5,10,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,31.56,26.75,11.46,
NOQEDIM,4.7,ירוק,19.3,100,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,54.61,47.99,34.06,
BENE AYISH,7.8,צהוב,30.4,23,110,21,אדום,2022-06-09T00:00:00.000Z,72.11,68.07,53.20,30.4
BET DAGAN,9.8,כתום,49.3,36,140,34,אדום,2022-06-09T00:00:00.000Z,74.90,70.35,55.44,46.6
MUGHAR,3.6,ירוק,3.4,9,-47, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,72.36,64.39,41.07,
TUR'AN,2.7,ירוק,2.1,4,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,70.57,61.21,35.06,
QEDUMIM,5.6,ירוק,28.4,38,30, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,73.82,68.44,50.10,
BET EL,5.6,ירוק,16.9,32,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,67.77,61.31,44.48,
JERUSALEM,6.6,צהוב,14.1,19,36,1656,כתום,2022-06-09T00:00:00.000Z,61.70,53.09,34.22,17.4
ARI'EL,8.5,כתום,30.3,37,87,66,אדום,2022-06-09T00:00:00.000Z,71.32,68.13,53.71,32.2
BI'NE,2.2,ירוק,1.2,1,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,61.37,51.53,28.80,
MAZRA'A,3,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,67.47,61.63,38.19,0.0
BAT HEFER,8.6,צהוב,53.1,43,133,26,אדום,2022-06-09T00:00:00.000Z,88.29,84.96,70.39,49.3
TUBA-ZANGARIYYE,3.4,ירוק,5.8,21,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,65.46,59.01,32.13,
BET YIZHAQ-SH. HEFER,6.6,צהוב,46.6,34,0, קטן מ-15 ,כתום,2022-06-09T00:00:00.000Z,88.29,84.84,70.57,
DALIYAT AL-KARMEL,4.4,ירוק,4.5,13,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,64.51,54.81,38.25,
UZEIR,2.2,ירוק,3.0,4,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,65.62,59.13,31.02,
KISRA-SUMEI,2.3,ירוק,1.1,7,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,71.62,61.09,35.65,
AHUZZAT BARAQ,5.1,ירוק,29.2,31,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,מעל 90%,87.95,68.81,
DIMONA,7.1,כתום,30.6,20,67,103,כתום,2022-06-09T00:00:00.000Z,81.92,76.79,58.90,29.5
QIRYAT TIV'ON,8.6,אדום,49.3,27,69,94,אדום,2022-06-09T00:00:00.000Z,78.04,75.63,62.67,51.5
OR YEHUDA,7.2,כתום,24.6,19,36,96,כתום,2022-06-09T00:00:00.000Z,71.87,65.63,48.12,26.2
NESHER,8.8,כתום,41.8,35,92,98,אדום,2022-06-09T00:00:00.000Z,77.48,74.58,60.98,40.9
ELAT,8.8,כתום,27.0,28,51,150,אדום,2022-06-09T00:00:00.000Z,83.52,79.26,59.65,28.6
QIRYAT SHEMONA,6.6,צהוב,10.7,14,-14,36,כתום,2022-06-09T00:00:00.000Z,77.71,73.28,57.32,16.0
SULAM,3,ירוק,7.6,9,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,79.98,69.98,44.07,
KAFAR KANNA,3.7,ירוק,3.9,8,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,69.29,60.06,35.00,
SALLAMA,3.8,ירוק,8.8,8,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,68.78,58.93,36.07,
YANUH-JAT,4.8,ירוק,10.3,50,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,73.66,61.87,41.49,
TIFRAH,0.9,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,52.07,35.00,19.53,0.0
BASMAT TAB'UN,3.7,ירוק,5.0,1,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,58.67,53.23,29.85,
PESAGOT,3.1,ירוק,4.8,25,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,74.61,65.32,45.50,
PEDU'EL,5.1,ירוק,39.3,61,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,82.16,75.28,51.15,
KOKHAV YA'IR,9.9,צהוב,67.5,34,96,63,אדום,2022-06-09T00:00:00.000Z,מעל 90%,מעל 90%,81.99,72.1
ARAD,8,אדום,18.0,27,-12,39,אדום,2022-06-09T00:00:00.000Z,74.25,67.38,48.31,14.4
YAVNE,9,כתום,34.6,25,57,174,אדום,2022-06-09T00:00:00.000Z,74.79,70.00,52.33,35.0
TEL AVIV - YAFO,8.3,כתום,33.3,23,52,1779,אדום,2022-06-09T00:00:00.000Z,76.88,73.42,59.33,35.5
ABU QUREINAT,2.3,אפור,0.0,0,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,9.83,8.44,3.21,
ROSH HAAYIN,8.7,צהוב,31.5,32,89,227,אדום,2022-06-09T00:00:00.000Z,72.24,67.79,52.19,33.7
KAFAR QASEM,3.5,ירוק,5.0,11,19, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,66.69,54.87,30.47,
GAN YAVNE,10,כתום,37.3,38,81,89,אדום,2022-06-09T00:00:00.000Z,78.91,74.46,57.24,37.3
YEHUD,8.4,כתום,35.0,27,36,107,אדום,2022-06-09T00:00:00.000Z,82.16,77.74,62.41,35.7
QIRYAT BIALIK,8.7,כתום,38.4,30,79,184,אדום,2022-06-09T00:00:00.000Z,81.60,77.94,62.92,44.2
QIRYAT YAM,7.5,כתום,26.9,24,34,118,כתום,2022-06-09T00:00:00.000Z,77.70,74.03,58.44,30.0
HOD HASHARON,8.1,כתום,40.6,23,55,263,אדום,2022-06-09T00:00:00.000Z,83.25,80.36,65.45,40.6
YAD BINYAMIN,4.9,ירוק,9.4,17,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,59.21,53.19,36.17,
JALJULYE,8.6,כתום,17.5,22,-35,19,אדום,2022-06-09T00:00:00.000Z,60.87,52.41,29.50,18.5
IBTIN,2,ירוק,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,63.49,56.74,32.04,0.0
SHIBLI-UMM AL-GHANAM,4.7,ירוק,3.2,3,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,73.56,65.28,41.46,
A'SAM,4.1,אפור,0.9,25,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,11.03,9.15,2.67,
GIV'AT SHEMU'EL,9.6,אדום,66.5,35,40,190,אדום,2022-06-09T00:00:00.000Z,80.87,76.74,60.54,69.8
ATRASH,2.2,אפור,0.0,0,0, 0 ,ירוק,2022-06-09T00:00:00.000Z,10.06,8.23,2.64,0.0
RUMAT HEIB,2.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2022-06-09T00:00:00.000Z,59.21,52.24,27.19,
MEVASSERET ZIYYON,8.7,כתום,52.2,32,73,153,אדום,2022-06-09T00:00:00.000Z,83.94,79.37,64.37,62.8
GANNE TIQWA,9.1,כתום,63.7,32,140,141,אדום,2022-06-09T00:00:00.000Z,84.46,80.41,64.19,65.6
I'BILLIN,9.9,צהוב,36.3,44,96,43,אדום,2022-06-09T00:00:00.000Z,67.16,58.83,36.67,31.8
MATTAN,7.3,צהוב,38.6,37,-6,17,כתום,2022-06-09T00:00:00.000Z,84.52,81.63,66.61,46.8
TEL MOND,7.3,צהוב,31.2,11,44,40,כתום,2022-06-09T00:00:00.000Z,מעל 90%,87.54,69.63,29.7
NAHEF,6.8,ירוק,9.0,17,19, קטן מ-15 ,כתום,2022-06-09T00:00:00.000Z,65.70,56.25,32.08,
ZEMER,5,ירוק,8.3,17,0, קטן מ-15 ,צהוב,2022-06-09T00:00:00.000Z,66.21,58.20,34.60,
