CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
28,1,311,49,53,413,397,0.3458961474036851,2020-03-25T00:00:00.000Z,81,3666,1843,0,1194
31,5,345,54,65,464,413,0.3886097152428811,2020-03-26T00:00:00.000Z,83,3925,2325,0,1194
37,2,381,65,69,515,469,0.4313232830820771,2020-03-27T00:00:00.000Z,110,3267,2692,0,1194
41,1,362,69,82,513,485,0.4296482412060301,2020-03-28T00:00:00.000Z,53,2834,3132,0,1194
50,3,377,78,88,543,515,0.4547738693467337,2020-03-29T00:00:00.000Z,70,4289,3597,0,1194
54,1,428,87,104,619,570,0.518425460636516,2020-03-30T00:00:00.000Z,121,3886,4056,0,1194
64,4,458,97,113,668,628,0.559463986599665,2020-03-31T00:00:00.000Z,111,4005,4671,0,1194
72,7,515,111,143,769,728,0.6440536013400335,2020-04-01T00:00:00.000Z,147,4088,4520,689,1194
79,10,555,113,145,813,727,0.6809045226130653,2020-04-02T00:00:00.000Z,115,4284,5106,720,1194
93,5,515,130,159,804,719,0.6733668341708543,2020-04-03T00:00:00.000Z,97,3494,5616,717,1194
107,7,481,139,171,791,752,0.6624790619765494,2020-04-04T00:00:00.000Z,73,3155,5945,718,1194
106,6,498,135,194,827,743,0.6926298157453936,2020-04-05T00:00:00.000Z,100,4495,6452,693,1194
110,7,458,147,209,814,703,0.6817420435510888,2020-04-06T00:00:00.000Z,93,4088,6730,796,1194
106,7,388,159,201,748,656,0.626465661641541,2020-04-07T00:00:00.000Z,72,4313,6995,819,1194
115,9,336,166,193,695,622,0.5820770519262981,2020-04-08T00:00:00.000Z,57,3511,7170,859,1194
117,8,312,166,187,665,634,0.5569514237855946,2020-04-09T00:00:00.000Z,65,3363,7298,944,1194
128,8,330,170,170,670,598,0.5611390284757118,2020-04-10T00:00:00.000Z,56,4086,7423,1002,1194
130,6,283,182,162,627,595,0.5251256281407035,2020-04-11T00:00:00.000Z,39,3172,7538,1061,1194
130,7,316,177,174,667,620,0.5586264656616415,2020-04-12T00:00:00.000Z,90,4965,7701,1074,1194
137,7,330,192,169,691,629,0.5787269681742043,2020-04-13T00:00:00.000Z,91,4653,7705,1181,1194
134,8,328,178,170,676,631,0.5661641541038526,2020-04-14T00:00:00.000Z,75,4376,7668,1229,1194
133,13,319,180,174,673,655,0.5636515912897823,2020-04-15T00:00:00.000Z,69,3492,7632,1238,1194
136,7,358,182,163,703,643,0.5887772194304858,2020-04-16T00:00:00.000Z,51,5388,7453,1366,1194
125,9,337,166,163,666,613,0.5577889447236181,2020-04-17T00:00:00.000Z,48,4188,7420,1348,1194
118,11,329,174,141,644,619,0.5393634840871022,2020-04-18T00:00:00.000Z,42,3825,7003,1661,1194
118,8,317,157,147,621,571,0.5201005025125628,2020-04-19T00:00:00.000Z,40,5788,6973,1707,1194
123,6,322,155,135,612,560,0.5125628140703518,2020-04-20T00:00:00.000Z,49,5097,6728,1723,1194
119,9,254,145,147,546,510,0.457286432160804,2020-04-21T00:00:00.000Z,27,4921,6593,1738,1194
110,3,260,149,124,533,498,0.4463986599664992,2020-04-22T00:00:00.000Z,36,4822,6465,1739,1194
114,4,249,146,107,502,454,0.4204355108877722,2020-04-23T00:00:00.000Z,32,5353,6530,1605,1194
108,3,209,144,109,462,440,0.3869346733668342,2020-04-24T00:00:00.000Z,26,4411,6136,1751,1194
107,3,201,136,105,442,429,0.3701842546063652,2020-04-25T00:00:00.000Z,8,3643,5859,1762,1194
111,2,207,142,92,441,415,0.3693467336683417,2020-04-26T00:00:00.000Z,33,5757,5746,1737,1194
102,4,193,133,88,414,382,0.3467336683417086,2020-04-27T00:00:00.000Z,21,5298,5298,1775,1194
101,5,178,128,85,391,367,0.3274706867671692,2020-04-28T00:00:00.000Z,28,4854,5016,1726,1194
96,6,169,121,87,377,362,0.3157453936348409,2020-04-29T00:00:00.000Z,23,4207,4672,1726,1194
90,6,177,113,88,378,346,0.3165829145728643,2020-04-30T00:00:00.000Z,19,5673,4426,1721,1194
89,4,157,111,85,353,333,0.295644891122278,2020-05-01T00:00:00.000Z,20,4551,3880,1746,1194
90,3,156,112,67,335,328,0.2805695142378559,2020-05-02T00:00:00.000Z,13,3973,3808,1610,1194
84,3,150,102,72,324,300,0.271356783919598,2020-05-03T00:00:00.000Z,14,5982,3729,1591,1194
78,3,148,98,74,320,289,0.2680067001675042,2020-05-04T00:00:00.000Z,19,5531,3474,1545,1194
72,2,120,92,66,278,264,0.2328308207705193,2020-05-05T00:00:00.000Z,9,5408,3231,1488,1194
70,1,118,89,63,270,251,0.2261306532663317,2020-05-06T00:00:00.000Z,15,5362,3146,1439,1194
71,1,111,85,62,258,247,0.2160804020100502,2020-05-07T00:00:00.000Z,13,5634,2961,1423,1194
64,6,108,78,54,240,237,0.2010050251256282,2020-05-08T00:00:00.000Z,13,4819,2754,1365,1194
64,2,112,78,50,240,238,0.2010050251256282,2020-05-09T00:00:00.000Z,10,3270,2822,1204,1194
66,5,118,74,52,244,226,0.2043551088777219,2020-05-10T00:00:00.000Z,14,6334,2736,1202,1194
60,5,103,69,55,227,211,0.1901172529313233,2020-05-11T00:00:00.000Z,9,5506,2331,1208,1194
56,3,102,65,54,221,204,0.1850921273031826,2020-05-12T00:00:00.000Z,10,5597,2305,1054,1194
53,3,89,61,49,199,196,0.1666666666666667,2020-05-13T00:00:00.000Z,10,5581,2249,968,1194
52,2,85,61,44,190,183,0.1591289782244556,2020-05-14T00:00:00.000Z,6,5986,2084,917,1194
52,0,78,61,44,183,179,0.1532663316582915,2020-05-15T00:00:00.000Z,2,5174,1968,814,1194
51,3,78,60,41,179,179,0.1499162479061977,2020-05-16T00:00:00.000Z,4,4525,1937,780,1194
45,4,92,55,40,187,174,0.1566164154103853,2020-05-17T00:00:00.000Z,9,6784,1838,756,1194
43,3,77,52,43,172,161,0.1440536013400335,2020-05-18T00:00:00.000Z,3,6222,1610,725,1194
40,2,65,51,44,160,153,0.1340033500837521,2020-05-19T00:00:00.000Z,7,6324,1563,603,1194
41,1,68,46,40,154,141,0.1289782244556114,2020-05-20T00:00:00.000Z,4,6272,1496,570,1194
37,0,71,47,32,150,140,0.1256281407035176,2020-05-21T00:00:00.000Z,8,6559,1358,514,1194
37,0,66,47,33,146,142,0.1222780569514238,2020-05-22T00:00:00.000Z,5,5410,1264,455,1194
37,0,67,47,35,149,149,0.1247906197654941,2020-05-23T00:00:00.000Z,3,4774,1280,400,1194
34,1,65,43,39,147,132,0.1231155778894472,2020-05-24T00:00:00.000Z,0,7117,1201,390,1194
29,2,58,41,32,131,123,0.109715242881072,2020-05-25T00:00:00.000Z,8,6531,1089,345,1194
32,0,49,36,37,122,117,0.102177554438861,2020-05-26T00:00:00.000Z,4,6476,1112,283,1194
36,2,43,39,38,120,113,0.1005025125628141,2020-05-27T00:00:00.000Z,4,6563,1058,276,1194
34,1,40,36,36,112,106,0.09380234505862646,2020-05-28T00:00:00.000Z,7,5574,993,273,1194
37,0,41,39,36,116,116,0.09715242881072027,2020-05-29T00:00:00.000Z,5,4730,1086,241,1194
33,0,42,35,43,120,119,0.1005025125628141,2020-05-30T00:00:00.000Z,5,4953,1077,241,1194
31,0,41,35,47,123,115,0.1030150753768844,2020-05-31T00:00:00.000Z,5,7351,1104,245,1194
30,3,45,34,45,124,107,0.1038525963149079,2020-06-01T00:00:00.000Z,12,6487,1118,224,1194
29,2,46,29,45,120,113,0.1005025125628141,2020-06-02T00:00:00.000Z,12,6491,1203,202,1194
25,1,45,28,42,115,111,0.09631490787269682,2020-06-03T00:00:00.000Z,8,6486,1237,225,1194
23,0,56,30,37,123,111,0.1030150753768844,2020-06-04T00:00:00.000Z,11,6894,1310,227,1194
23,1,47,29,41,117,107,0.09798994974874371,2020-06-05T00:00:00.000Z,8,5707,1398,228,1194
21,4,41,29,42,112,110,0.09380234505862646,2020-06-06T00:00:00.000Z,9,5138,1417,239,1194
23,2,50,29,42,121,116,0.1013400335008375,2020-06-07T00:00:00.000Z,13,7776,1485,247,1194
23,0,55,30,46,131,119,0.109715242881072,2020-06-08T00:00:00.000Z,17,6604,1603,262,1194
24,1,56,31,44,131,118,0.109715242881072,2020-06-09T00:00:00.000Z,10,6808,1731,259,1194
24,1,58,32,44,134,116,0.1122278056951424,2020-06-10T00:00:00.000Z,24,6897,1870,283,1194
24,0,63,35,41,139,128,0.1164154103852596,2020-06-11T00:00:00.000Z,13,6901,1930,321,1194
25,0,60,34,45,139,128,0.1164154103852596,2020-06-12T00:00:00.000Z,13,5731,2026,338,1194
26,1,55,35,49,139,136,0.1164154103852596,2020-06-13T00:00:00.000Z,10,5105,2094,359,1194
23,2,65,32,50,147,137,0.1231155778894472,2020-06-14T00:00:00.000Z,15,7667,2185,360,1194
25,0,74,36,48,158,136,0.1323283082077052,2020-06-15T00:00:00.000Z,23,6805,2279,393,1194
26,1,79,38,45,162,143,0.135678391959799,2020-06-16T00:00:00.000Z,22,6786,2522,401,1194
29,0,75,36,48,159,150,0.1331658291457286,2020-06-17T00:00:00.000Z,22,6302,2704,428,1194
28,0,103,39,43,185,160,0.1549413735343383,2020-06-18T00:00:00.000Z,40,6504,2878,471,1194
29,1,102,39,47,188,179,0.1574539363484087,2020-06-19T00:00:00.000Z,30,5471,3078,491,1194
28,1,121,40,50,211,208,0.1767169179229481,2020-06-20T00:00:00.000Z,34,4805,3130,508,1194
29,0,142,45,59,246,212,0.2060301507537689,2020-06-21T00:00:00.000Z,38,7404,3239,520,1194
29,1,131,43,55,229,195,0.1917922948073702,2020-06-22T00:00:00.000Z,23,6573,3494,537,1194
26,1,125,40,51,216,190,0.1809045226130653,2020-06-23T00:00:00.000Z,19,6230,3806,561,1194
27,0,128,45,43,216,190,0.1809045226130653,2020-06-24T00:00:00.000Z,32,6283,4194,606,1194
28,4,111,44,54,209,186,0.1750418760469012,2020-06-25T00:00:00.000Z,25,6386,4562,633,1194
26,3,133,45,56,234,214,0.1959798994974874,2020-06-26T00:00:00.000Z,47,5277,4835,673,1194
22,3,141,40,55,236,218,0.1976549413735343,2020-06-27T00:00:00.000Z,28,4576,5124,691,1194
22,1,150,39,66,255,213,0.2135678391959799,2020-06-28T00:00:00.000Z,46,6883,5424,689,1194
24,0,157,44,65,266,233,0.2227805695142379,2020-06-29T00:00:00.000Z,46,6199,5950,713,1194
24,1,166,56,67,289,252,0.2420435510887772,2020-06-30T00:00:00.000Z,53,5962,6556,751,1194
24,3,193,59,72,324,275,0.271356783919598,2020-07-01T00:00:00.000Z,82,5745,7380,771,1194
28,1,189,72,71,332,296,0.2780569514237856,2020-07-02T00:00:00.000Z,64,6048,8356,793,1194
29,2,192,83,74,349,308,0.2922948073701843,2020-07-03T00:00:00.000Z,57,5183,9081,879,1194
33,4,193,85,82,360,337,0.3015075376884422,2020-07-04T00:00:00.000Z,61,3438,9652,962,1194
32,1,241,94,81,416,366,0.3484087102177554,2020-07-05T00:00:00.000Z,81,6802,10330,952,1194
34,6,250,91,95,436,360,0.3651591289782245,2020-07-06T00:00:00.000Z,81,6003,11246,1022,1194
35,5,274,93,95,462,405,0.3869346733668342,2020-07-07T00:00:00.000Z,107,5793,12253,1202,1194
38,5,286,112,87,485,426,0.4061976549413736,2020-07-08T00:00:00.000Z,90,5819,13278,1357,1194
41,3,316,127,98,541,472,0.4530988274706868,2020-07-09T00:00:00.000Z,119,5961,14293,1643,1194
41,4,319,132,104,555,472,0.4648241206030151,2020-07-10T00:00:00.000Z,88,5076,15342,1806,1194
47,4,304,137,119,560,521,0.4690117252931323,2020-07-11T00:00:00.000Z,90,4408,16145,1916,1194
47,6,360,153,124,637,535,0.533500837520938,2020-07-12T00:00:00.000Z,125,6850,17009,2017,1194
53,3,343,184,120,647,536,0.5418760469011725,2020-07-13T00:00:00.000Z,121,6140,18160,2251,1194
55,5,304,190,139,633,568,0.5301507537688442,2020-07-14T00:00:00.000Z,108,6039,19197,2483,1194
57,5,340,209,120,669,555,0.5603015075376885,2020-07-15T00:00:00.000Z,108,5875,20455,2733,1194
60,9,342,210,131,683,568,0.5720268006700168,2020-07-16T00:00:00.000Z,135,6104,21676,2938,1194
58,10,327,219,147,693,609,0.5804020100502513,2020-07-17T00:00:00.000Z,139,5066,22500,3163,1194
57,7,313,236,148,697,666,0.583752093802345,2020-07-18T00:00:00.000Z,103,4488,23072,3431,1194
74,7,399,271,142,812,684,0.6800670016750419,2020-07-19T00:00:00.000Z,152,6761,23592,3479,1194
79,9,399,266,146,811,680,0.6792294807370184,2020-07-20T00:00:00.000Z,140,6010,24523,3819,1194
81,9,397,258,140,795,665,0.6658291457286433,2020-07-21T00:00:00.000Z,127,5953,25431,4263,1194
80,5,364,285,137,786,700,0.6582914572864321,2020-07-22T00:00:00.000Z,137,5863,23819,4390,1194
84,14,341,312,152,805,705,0.6742043551088778,2020-07-23T00:00:00.000Z,124,6115,19028,4185,1194
86,6,318,328,154,800,718,0.6700167504187605,2020-07-24T00:00:00.000Z,106,5164,20521,2958,1194
99,7,301,323,175,799,765,0.669179229480737,2020-07-25T00:00:00.000Z,90,4499,20604,3252,1194
99,11,370,311,195,876,764,0.7336683417085427,2020-07-26T00:00:00.000Z,126,6674,18911,3258,1194
94,6,400,318,182,900,774,0.7537688442211056,2020-07-27T00:00:00.000Z,139,6129,19106,3198,1194
96,8,384,323,184,891,779,0.7462311557788944,2020-07-28T00:00:00.000Z,125,5962,19458,3289,1194
98,7,365,336,173,874,765,0.7319932998324958,2020-07-29T00:00:00.000Z,112,5709,20013,3263,1194
102,13,354,322,168,844,735,0.7068676716917923,2020-07-30T00:00:00.000Z,95,5459,19959,3349,1194
94,14,355,316,170,841,757,0.7043551088777219,2020-07-31T00:00:00.000Z,118,5240,19872,3347,1194
94,12,345,338,164,847,793,0.7093802345058626,2020-08-01T00:00:00.000Z,108,4470,19813,3416,1194
100,9,402,352,168,922,809,0.7721943048576214,2020-08-02T00:00:00.000Z,141,6624,17735,3597,1194
95,15,423,332,146,901,769,0.7546063651591289,2020-08-03T00:00:00.000Z,106,5993,17825,3360,1194
99,9,354,345,163,862,749,0.7219430485762144,2020-08-04T00:00:00.000Z,105,6152,17839,3261,1194
106,7,359,357,161,877,761,0.7345058626465661,2020-08-05T00:00:00.000Z,141,5764,18010,3184,1194
99,8,352,363,148,863,753,0.7227805695142379,2020-08-06T00:00:00.000Z,111,5856,17602,3333,1194
107,7,335,375,156,866,794,0.7252931323283082,2020-08-07T00:00:00.000Z,122,4933,17722,3535,1194
106,12,309,395,178,882,845,0.7386934673366834,2020-08-08T00:00:00.000Z,100,4264,17937,3346,1194
115,6,392,398,198,988,833,0.8274706867671692,2020-08-09T00:00:00.000Z,150,6660,16642,3441,1194
113,14,341,401,184,926,802,0.7755443886097152,2020-08-10T00:00:00.000Z,107,5847,17320,3230,1194
110,9,316,382,192,890,775,0.7453936348408711,2020-08-11T00:00:00.000Z,100,6110,18436,3206,1194
110,14,309,380,176,865,747,0.7244556113902848,2020-08-12T00:00:00.000Z,105,5592,19182,3343,1194
110,11,232,371,161,764,764,0.6398659966499163,2020-08-13T00:00:00.000Z,53,289,20274,3387,1194
