priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Senegal ,כתום,2,63,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,New Zealand ,כתום,2,145,1,0.69,2022-11-12T00:00:00.000Z,1,0
LastMonth,Oman  ,כתום,2,12,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Tunisia ,כתום,2,70,1,1.43,2022-11-12T00:00:00.000Z,1,0
LastMonth,Malawi  ,כתום,2,251,2,0.8,2022-11-12T00:00:00.000Z,2,0
LastMonth,Maldives,כתום,2,382,1,0.26,2022-11-12T00:00:00.000Z,1,0
LastMonth,Botswana  ,כתום,2,110,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Lao,כתום,2,22,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Madagascar,כתום,2,81,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Costa Rica ,כתום,2,540,1,0.19,2022-11-12T00:00:00.000Z,1,0
LastMonth,Turkmenistan ,כתום,2,3,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Romania ,כתום,2,24303,66,0.27,2022-11-12T00:00:00.000Z,66,0
LastMonth,Gibraltar ,כתום,2,8,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Benin ,כתום,2,13,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Guatemala  ,כתום,2,265,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Sierra Leone,כתום,2,7,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Dominican Republic  ,כתום,2,3,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Ukraine ,כתום,2,3,1,33.33,2022-11-12T00:00:00.000Z,1,0
LastMonth,Trinidad And Tobago,כתום,2,4,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,El Salvador ,כתום,2,109,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Jamaica ,כתום,2,10,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Philippines,כתום,2,2551,3,0.12,2022-11-12T00:00:00.000Z,2,1
LastMonth,Andorra,כתום,2,1,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Bahamas,כתום,2,12,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Mongolia ,כתום,2,27,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Luxembourg  ,כתום,2,292,2,0.68,2022-11-12T00:00:00.000Z,1,1
LastMonth,South Africa,כתום,2,3230,16,0.5,2022-11-12T00:00:00.000Z,16,0
LastMonth,Republic Of The Congo,כתום,2,6,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Uzbekistan ,כתום,2,1759,18,1.02,2022-11-12T00:00:00.000Z,18,0
LastMonth,Mexico,כתום,2,4057,10,0.25,2022-11-12T00:00:00.000Z,9,1
LastMonth,Somalia,כתום,2,1,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Cape Verde Islands,כתום,2,6,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Cyprus ,כתום,2,20903,75,0.36,2022-11-12T00:00:00.000Z,75,0
LastMonth,Democratic Republic Of The Congo,כתום,2,11,0,0,2022-11-12T00:00:00.000Z,0,0
LastMonth,Bahrain,כתום,2,315,0,0,2022-11-12T00:00:00.000Z,0,0
