section,female,male,period,order_period
0-9,"{'amount': 325, 'percentage': 8.7}","{'amount': 307, 'percentage': 8.2}",חודש אחרון,5
0-9,"{'amount': 56812, 'percentage': 7.1}","{'amount': 59997, 'percentage': 7.5}",שנה,2
0-9,"{'amount': 34757, 'percentage': 9.1}","{'amount': 36676, 'percentage': 9.6}",6 חודשים,3
0-9,"{'amount': 693, 'percentage': 8.7}","{'amount': 695, 'percentage': 8.8}",3 חודשים,4
0-9,"{'amount': 57747, 'percentage': 6.9}","{'amount': 61003, 'percentage': 7.3}",מתחילת קורונה,1
10-19,"{'amount': 84818, 'percentage': 10.2}","{'amount': 92556, 'percentage': 11.1}",מתחילת קורונה,1
10-19,"{'amount': 676, 'percentage': 18.1}","{'amount': 609, 'percentage': 16.3}",חודש אחרון,5
10-19,"{'amount': 1382, 'percentage': 17.4}","{'amount': 1161, 'percentage': 14.6}",3 חודשים,4
10-19,"{'amount': 44075, 'percentage': 11.6}","{'amount': 42012, 'percentage': 11}",6 חודשים,3
10-19,"{'amount': 82671, 'percentage': 10.3}","{'amount': 89837, 'percentage': 11.2}",שנה,2
20-29,"{'amount': 37320, 'percentage': 9.8}","{'amount': 31365, 'percentage': 8.2}",6 חודשים,3
20-29,"{'amount': 352, 'percentage': 4.4}","{'amount': 360, 'percentage': 4.5}",3 חודשים,4
20-29,"{'amount': 118, 'percentage': 3.2}","{'amount': 135, 'percentage': 3.6}",חודש אחרון,5
20-29,"{'amount': 81684, 'percentage': 9.8}","{'amount': 77528, 'percentage': 9.3}",מתחילת קורונה,1
20-29,"{'amount': 78825, 'percentage': 9.8}","{'amount': 74004, 'percentage': 9.2}",שנה,2
30-39,"{'amount': 59067, 'percentage': 7.3}","{'amount': 53744, 'percentage': 6.7}",שנה,2
30-39,"{'amount': 27988, 'percentage': 7.4}","{'amount': 24344, 'percentage': 6.4}",6 חודשים,3
30-39,"{'amount': 446, 'percentage': 5.6}","{'amount': 344, 'percentage': 4.3}",3 חודשים,4
30-39,"{'amount': 171, 'percentage': 4.6}","{'amount': 120, 'percentage': 3.2}",חודש אחרון,5
30-39,"{'amount': 60927, 'percentage': 7.3}","{'amount': 56070, 'percentage': 6.7}",מתחילת קורונה,1
40-49,"{'amount': 50681, 'percentage': 6.3}","{'amount': 44807, 'percentage': 5.6}",שנה,2
40-49,"{'amount': 22151, 'percentage': 5.8}","{'amount': 19296, 'percentage': 5.1}",6 חודשים,3
40-49,"{'amount': 482, 'percentage': 6.1}","{'amount': 388, 'percentage': 4.9}",3 חודשים,4
40-49,"{'amount': 265, 'percentage': 7.1}","{'amount': 178, 'percentage': 4.8}",חודש אחרון,5
40-49,"{'amount': 52349, 'percentage': 6.3}","{'amount': 46716, 'percentage': 5.6}",מתחילת קורונה,1
50-59,"{'amount': 15061, 'percentage': 4}","{'amount': 13361, 'percentage': 3.5}",6 חודשים,3
50-59,"{'amount': 319, 'percentage': 4}","{'amount': 260, 'percentage': 3.3}",3 חודשים,4
50-59,"{'amount': 36648, 'percentage': 4.6}","{'amount': 33273, 'percentage': 4.1}",שנה,2
50-59,"{'amount': 38188, 'percentage': 4.6}","{'amount': 34915, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 156, 'percentage': 4.2}","{'amount': 152, 'percentage': 4.1}",חודש אחרון,5
60-69,"{'amount': 273, 'percentage': 3.4}","{'amount': 239, 'percentage': 3}",3 חודשים,4
60-69,"{'amount': 9025, 'percentage': 2.4}","{'amount': 8035, 'percentage': 2.1}",6 חודשים,3
60-69,"{'amount': 148, 'percentage': 4}","{'amount': 138, 'percentage': 3.7}",חודש אחרון,5
60-69,"{'amount': 23820, 'percentage': 2.9}","{'amount': 23955, 'percentage': 2.9}",מתחילת קורונה,1
60-69,"{'amount': 22832, 'percentage': 2.8}","{'amount': 22685, 'percentage': 2.8}",שנה,2
70-79,"{'amount': 96, 'percentage': 2.6}","{'amount': 89, 'percentage': 2.4}",חודש אחרון,5
70-79,"{'amount': 184, 'percentage': 2.3}","{'amount': 154, 'percentage': 1.9}",3 חודשים,4
70-79,"{'amount': 4673, 'percentage': 1.2}","{'amount': 3948, 'percentage': 1}",6 חודשים,3
70-79,"{'amount': 11637, 'percentage': 1.4}","{'amount': 11426, 'percentage': 1.4}",שנה,2
70-79,"{'amount': 12196, 'percentage': 1.5}","{'amount': 12139, 'percentage': 1.5}",מתחילת קורונה,1
80-89,"{'amount': 75, 'percentage': 0.9}","{'amount': 75, 'percentage': 0.9}",3 חודשים,4
80-89,"{'amount': 6982, 'percentage': 0.9}","{'amount': 5062, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 2938, 'percentage': 0.8}","{'amount': 1937, 'percentage': 0.5}",6 חודשים,3
80-89,"{'amount': 20, 'percentage': 0.5}","{'amount': 24, 'percentage': 0.6}",חודש אחרון,5
80-89,"{'amount': 7352, 'percentage': 0.9}","{'amount': 5366, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 2974, 'percentage': 0.4}","{'amount': 1432, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 5, 'percentage': 0.1}","{'amount': 1, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 31, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.2}",3 חודשים,4
90+,"{'amount': 1072, 'percentage': 0.3}","{'amount': 554, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2754, 'percentage': 0.3}","{'amount': 1340, 'percentage': 0.2}",שנה,2
