gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,441151,9.6,7,0.1,34,0.5,124,0.4,3255,3.7
זכר,0-9,3 חודשים,22698,4.6,0,0,5,1.1,9,0.3,479,4
זכר,0-9,6 חודשים,60520,6,0,0,10,1,27,0.6,865,4.5
זכר,0-9,חודש אחרון,3078,4,0,0,3,1.3,4,0.4,148,3.5
זכר,0-9,שנה,355459,9.9,5,0.1,25,1,86,0.6,2257,5
נקבה,0-9,מתחילת קורונה,361970,7.9,5,0,17,0.3,78,0.2,2627,3
נקבה,0-9,3 חודשים,19358,3.9,0,0,1,0.2,9,0.3,374,3.1
נקבה,0-9,6 חודשים,49469,4.9,1,0.1,5,0.5,18,0.4,676,3.5
נקבה,0-9,שנה,288628,8,2,0,10,0.4,56,0.4,1819,4.1
נקבה,0-9,חודש אחרון,2524,3.3,0,0,1,0.4,2,0.2,112,2.7
זכר,10-19,3 חודשים,19997,4.1,0,0,1,0.2,4,0.1,106,0.9
זכר,10-19,חודש אחרון,2181,2.8,0,0,1,0.4,1,0.1,36,0.9
זכר,10-19,6 חודשים,52950,5.2,1,0.1,5,0.5,8,0.2,188,1
זכר,10-19,שנה,327965,9.1,5,0.1,16,0.6,42,0.3,586,1.3
זכר,10-19,מתחילת קורונה,438747,9.6,7,0.1,25,0.4,82,0.3,1077,1.2
נקבה,10-19,מתחילת קורונה,428255,9.4,8,0.1,23,0.4,81,0.3,1211,1.4
נקבה,10-19,3 חודשים,20740,4.2,0,0,0,0,5,0.2,123,1
נקבה,10-19,6 חודשים,54424,5.4,1,0.1,3,0.3,10,0.2,207,1.1
נקבה,10-19,חודש אחרון,2349,3.1,0,0,0,0,0,0,28,0.7
נקבה,10-19,שנה,329376,9.2,4,0.1,15,0.6,33,0.2,651,1.5
זכר,20-29,3 חודשים,22081,4.5,1,0.1,3,0.7,8,0.3,141,1.2
זכר,20-29,6 חודשים,49552,4.9,2,0.1,7,0.7,19,0.4,248,1.3
זכר,20-29,שנה,187922,5.2,6,0.1,23,0.9,94,0.7,695,1.6
זכר,20-29,מתחילת קורונה,268005,5.9,25,0.2,57,0.9,250,0.8,1665,1.9
זכר,20-29,חודש אחרון,3523,4.6,1,0.4,2,0.9,6,0.6,51,1.2
נקבה,20-29,מתחילת קורונה,379830,8.3,22,0.2,62,1,284,0.9,5399,6.2
נקבה,20-29,3 חודשים,30561,6.2,0,0,6,1.3,14,0.5,522,4.3
נקבה,20-29,6 חודשים,71720,7.1,0,0,6,0.6,18,0.4,852,4.4
נקבה,20-29,שנה,284760,7.9,8,0.2,24,0.9,106,0.8,2842,6.4
נקבה,20-29,חודש אחרון,4761,6.2,0,0,2,0.9,6,0.6,153,3.6
זכר,30-39,6 חודשים,61381,6,4,0.3,21,2.1,31,0.7,319,1.7
זכר,30-39,שנה,205944,5.7,22,0.5,48,1.9,206,1.5,959,2.1
זכר,30-39,מתחילת קורונה,267929,5.9,53,0.5,106,1.6,640,2,2346,2.7
זכר,30-39,3 חודשים,27588,5.6,0,0,3,0.7,13,0.5,180,1.5
זכר,30-39,חודש אחרון,4262,5.6,0,0,2,0.9,5,0.5,54,1.3
נקבה,30-39,מתחילת קורונה,386712,8.4,40,0.3,112,1.7,600,1.9,5463,6.3
נקבה,30-39,3 חודשים,37763,7.7,2,0.3,9,2,8,0.3,518,4.3
נקבה,30-39,6 חודשים,84588,8.3,4,0.3,17,1.7,26,0.5,904,4.7
נקבה,30-39,חודש אחרון,5720,7.5,1,0.4,5,2.2,3,0.3,146,3.5
נקבה,30-39,שנה,312196,8.7,17,0.4,40,1.6,195,1.4,2925,6.5
זכר,40-49,3 חודשים,26745,5.4,4,0.6,10,2.2,32,1.1,247,2.1
זכר,40-49,6 חודשים,58181,5.7,8,0.6,23,2.4,67,1.4,398,2.1
זכר,40-49,שנה,189733,5.3,54,1.2,105,4.1,433,3.2,1314,2.9
זכר,40-49,מתחילת קורונה,242484,5.3,124,1.1,270,4.2,1432,4.5,3722,4.3
זכר,40-49,חודש אחרון,4099,5.4,0,0,3,1.3,9,0.9,81,1.9
נקבה,40-49,מתחילת קורונה,347478,7.6,79,0.7,142,2.2,983,3.1,3690,4.2
נקבה,40-49,חודש אחרון,5682,7.4,0,0,2,0.9,9,0.9,74,1.8
