name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,102.8480987548828,36
יוספטל,,66.15384674072266,12
שמיר,,73.73737335205078,24
וולפסון,,81.5519790649414,18
זיו צפת,,82.132568359375,22
הלל יפה,,88.15534210205078,21
נהריה,,76.98629760742188,45
ברזילי,,80.96026611328125,28
פוריה,,66.47887420654297,18
סוראסקי,,117.5064010620117,27
בני ציון,,93.07159423828125,5
רבין ק. בילינסון,,94.1317367553711,37
סורוקה,,84.6220703125,33
מאיר,,87.78919982910156,22
קפלן,,91.15523529052734,31
"רמב""ם",,89.3442611694336,24
הכרמל,,92.0245361328125,9
השרון ק. גולדה,,59.33609771728516,4
הדסה עין כרם,,,43
הסקוטי,,29.32330894470215,1
סנט וינסנט,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,103.0712509155273,18
אל מקאסד,,,0
לניאדו,,81.33704376220703,25
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,98.417724609375,10
אסותא אשדוד,,,10
שניידר,,,0
המרכזי בעמק,,77.5862045288086,32
