name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Nof Hagalil,6.9,אדום,21.0,17,-46,151,כתום,2022-08-07T00:00:00.000Z,75.46,70.73,54.83,36.0
Ma'alot-Tarshiha,7.2,כתום,27.1,14,-32,67,כתום,2022-08-07T00:00:00.000Z,74.12,69.69,52.14,30.2
Bene Ayish,7.4,צהוב,30.4,20,5,20,כתום,2022-08-07T00:00:00.000Z,72.14,68.17,53.29,29.0
Ma'galim,4.5,ירוק,9.7,9,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,57.31,51.16,36.93,
Merkaz Shappira,4.9,ירוק,8.3,14,0,קטן מ-15,צהוב,2022-08-07T00:00:00.000Z,75.07,69.70,52.44,
Zur Hadassa,9,צהוב,18.1,41,61,קטן מ-15,אדום,2022-08-07T00:00:00.000Z,64.54,60.79,46.58,
Qiryat Ye'arim,4.2,ירוק,3.2,33,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,51.54,39.48,24.86,
Karmi'el,7.7,אדום,34.0,21,-42,192,אדום,2022-08-07T00:00:00.000Z,80.13,76.20,60.69,41.6
Rahat,3.3,ירוק,6.0,7,7,64,ירוק,2022-08-07T00:00:00.000Z,45.04,36.83,16.69,8.7
Qesaryya,8.9,כתום,35.7,32,11,18,אדום,2022-08-07T00:00:00.000Z,מעל 90%,87.46,72.20,32.1
Hawashla,2,אפור,0.0,0,0, 0 ,ירוק,2022-08-07T00:00:00.000Z,13.87,12.04,4.17,0.0
Sayyid,4.5,אפור,4.6,9,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,16.79,13.32,3.52,
Hosha'aya,4.5,צהוב,9.6,18,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,מעל 90%,84.39,63.76,
Ar'ara-Banegev,4,ירוק,3.2,4,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,33.48,27.90,12.13,
Modi'in-Makkabbim-Re'ut,8.6,אדום,27.1,30,-33,254,אדום,2022-08-07T00:00:00.000Z,86.96,83.46,67.19,26.8
Umm Al-Fahm,5.8,כתום,11.8,14,-26,107,צהוב,2022-08-07T00:00:00.000Z,63.13,53.98,28.53,18.9
Tire,7,כתום,12.6,17,-41,47,כתום,2022-08-07T00:00:00.000Z,65.02,56.45,33.85,17.4
Tayibe,5.2,כתום,7.6,11,-55,47,צהוב,2022-08-07T00:00:00.000Z,58.36,50.22,28.07,10.5
Qiryat Shemona,8.9,אדום,35.6,29,-2,105,אדום,2022-08-07T00:00:00.000Z,77.72,73.31,57.42,46.7
Jerusalem,6.2,כתום,9.6,16,-28,1399,כתום,2022-08-07T00:00:00.000Z,61.73,53.14,34.29,14.7
Qedumim,4.5,ירוק,13.1,25,0,קטן מ-15,צהוב,2022-08-07T00:00:00.000Z,73.82,68.46,50.10,
Elqana,8.2,כתום,40.4,34,33,20,אדום,2022-08-07T00:00:00.000Z,81.43,76.66,61.00,50.5
Teqoa,4.2,צהוב,2.4,7,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,62.73,56.59,37.27,
Kokhav Hashahar,4.5,צהוב,4.3,20,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,62.37,54.49,37.63,
Ari'el,6.7,כתום,17.6,17,-49,46,כתום,2022-08-07T00:00:00.000Z,71.34,68.17,53.85,22.5
Bet El,4.7,ירוק,16.9,41,0,קטן מ-15,צהוב,2022-08-07T00:00:00.000Z,67.79,61.31,44.50,
Mizpe Yeriho,3.4,צהוב,0.0,0,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,59.77,53.33,36.37,
Allon Shevut,6,צהוב,22.5,50,-9,קטן מ-15,צהוב,2022-08-07T00:00:00.000Z,מעל 90%,84.64,66.18,
Qiryat Arba,5.1,צהוב,6.8,27,0,קטן מ-15,צהוב,2022-08-07T00:00:00.000Z,62.39,55.35,39.75,
Ma'ale Adummim,9.6,אדום,29.6,34,4,90,אדום,2022-08-07T00:00:00.000Z,77.62,72.12,55.46,23.8
Ofra,4.5,צהוב,12.9,66,0,קטן מ-15,ירוק,2022-08-07T00:00:00.000Z,78.31,72.13,53.12,
Netanya,7.2,אדום,24.6,17,-33,791,כתום,2022-08-07T00:00:00.000Z,71.70,67.26,50.96,35.4
Sakhnin,7.4,כתום,15.2,21,-27,89,כתום,2022-08-07T00:00:00.000Z,73.64,62.45,38.22,27.6
Ofaqim,5.5,אדום,12.7,12,-53,68,צהוב,2022-08-07T00:00:00.000Z,65.50,58.13,40.67,21.0
Elyakhin,5.8,צהוב,23.1,23,0,קטן מ-15,צהוב,2022-08-07T00:00:00.000Z,72.42,69.04,52.22,
Yavne'el,5.1,צהוב,11.5,25,0,קטן מ-15,צהוב,2022-08-07T00:00:00.000Z,41.26,36.78,25.18,
