cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,32,40.70,5.09,צהוב,7862
Abu Juwei'id,קטן מ-15,אין מידע,24,51.62,6,כתום,4649
Abu Sinan,קטן מ-15,אין מידע,80,55.92,6.95,כתום,14306
Afula,20,6.35,315,55.41,8.1,אדום,56844
Akko,18,7.56,238,48.06,6.77,כתום,49517
Alfe Menashe,קטן מ-15,אין מידע,24,29.96,8.3,אדום,8011
Ar'ara,קטן מ-15,אין מידע,53,20.76,6.77,כתום,25525
Arad,קטן מ-15,אין מידע,96,35.33,6.36,כתום,27170
Ari'el,קטן מ-15,אין מידע,56,27.33,7.04,כתום,20488
Arrabe,קטן מ-15,אין מידע,56,21.31,6.99,כתום,26274
Ashdod,52,7.12,730,32.25,7.01,כתום,226329
Ashqelon,106,11.28,940,64.19,8.68,אדום,146442
Atlit,קטן מ-15,אין מידע,37,38.08,7.62,אדום,9716
Azor,קטן מ-15,אין מידע,78,58.97,6.92,כתום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,63,20.69,6.06,כתום,30448
Basma,קטן מ-15,אין מידע,22,21.46,3.94,ירוק,10252
Basmat Tab'un,קטן מ-15,אין מידע,25,31.25,4.81,צהוב,8001
Bat Hefer,קטן מ-15,אין מידע,19,36.00,8.78,אדום,5278
Bat Yam,49,7.87,623,48.76,7.28,כתום,127772
Be'er Sheva,123,10.23,1202,57.07,7.01,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,67,23.25,8.56,אדום,28818
Beit Jann,קטן מ-15,אין מידע,18,14.79,7.28,כתום,12169
Bene Ayish,קטן מ-15,אין מידע,26,37.67,7.12,כתום,6902
Bene Beraq,25,10.12,247,11.87,4.22,ירוק,208031
Bet Dagan,קטן מ-15,אין מידע,23,31.52,7.87,אדום,7298
Bet She'an,קטן מ-15,אין מידע,121,63.75,8.76,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,129,9.76,6.18,כתום,132210
Bi'ne,קטן מ-15,אין מידע,27,32.06,6.46,כתום,8421
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,69,43.20,8.73,אדום,15971
Bir El-Maksur,קטן מ-15,אין מידע,16,16.45,7.19,כתום,9729
Daburiyya,קטן מ-15,אין מידע,28,26.21,4.94,צהוב,10682
Daliyat Al-Karmel,קטן מ-15,אין מידע,32,17.92,7.02,כתום,17862
Deir Al-Asad,קטן מ-15,אין מידע,33,25.96,5.33,צהוב,12710
Deir Hanna,18,31.03,58,55.45,7.94,אדום,10459
Dimona,15,11.72,128,36.62,6.95,כתום,34954
Efrat,קטן מ-15,אין מידע,17,14.89,7.58,אדום,11420
Eilabun,קטן מ-15,אין מידע,25,43.25,7.31,כתום,5781
Ein Mahel,קטן מ-15,אין מידע,23,16.98,5.15,צהוב,13545
El'ad,קטן מ-15,אין מידע,41,8.34,4.71,צהוב,49179
Elat,19,13.01,146,27.81,8.15,אדום,52507
Elqana,קטן מ-15,אין מידע,17,42.94,7.85,אדום,3959
Elyakhin,קטן מ-15,אין מידע,18,51.93,5.78,צהוב,3466
Even Yehuda,קטן מ-15,אין מידע,105,74.81,6.2,כתום,14036
Fureidis,קטן מ-15,אין מידע,19,14.14,6.86,כתום,13439
Gan Yavne,קטן מ-15,אין מידע,67,28.05,8.49,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,101,46.96,7.56,אדום,21508
Gedera,קטן מ-15,אין מידע,119,41.31,7.33,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,102,37.45,6.98,כתום,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,26,13.54,8.06,אדום,19205
Giv'atayim,28,11.48,244,40.08,7.11,כתום,60872
Hadera,39,9.20,424,42.86,7,כתום,98928
Haifa,121,7.52,1608,56.42,7.6,אדום,284981
Har Adar,קטן מ-15,אין מידע,16,39.05,6.5,כתום,4097
Harish,קטן מ-15,אין מידע,50,25.50,9.72,אדום,19608
Hazor Hagelilit,0,0,22,23.07,5.86,צהוב,9538
Herzliyya,66,12.82,515,51.91,7.88,אדום,99208
Hod Hasharon,23,8.46,272,42.00,7.16,כתום,64755
Holon,88,10.21,862,43.87,7.83,אדום,196510
Hura,קטן מ-15,אין מידע,26,11.27,4.46,ירוק,23062
I'billin,קטן מ-15,אין מידע,32,23.68,5.34,צהוב,13515
Iksal,קטן מ-15,אין מידע,27,17.95,4.5,צהוב,15039
Ilut,קטן מ-15,אין מידע,19,22.28,7.21,כתום,8527
Isifya,קטן מ-15,אין מידע,20,15.85,5.58,צהוב,12617
Jaljulye,קטן מ-15,אין מידע,32,31.08,5.32,צהוב,10295
Jatt,קטן מ-15,אין מידע,30,24.49,8.92,אדום,12252
Jerusalem,120,7.56,1587,16.65,6.27,כתום,952916
Jish(Gush Halav),קטן מ-15,אין מידע,22,70.51,7.35,כתום,3120
Jisr Az-Zarqa,קטן מ-15,אין מידע,19,12.57,4.54,צהוב,15113
Judeide-Maker,קטן מ-15,אין מידע,47,22.03,5.18,צהוב,21331
Kabul,קטן מ-15,אין מידע,30,21.08,5.89,צהוב,14234
Kafar Kama,קטן מ-15,אין מידע,18,53.00,7.85,אדום,3396
Kafar Kanna,קטן מ-15,אין מידע,18,7.74,4.97,צהוב,23251
Kafar Manda,קטן מ-15,אין מידע,36,17.47,3.25,ירוק,20610
Kafar Qara,קטן מ-15,אין מידע,37,19.14,6.81,כתום,19330
Kafar Qasem,קטן מ-15,אין מידע,35,14.44,6.39,כתום,24236
Kafar Yasif,קטן מ-15,אין מידע,38,37.08,6.11,כתום,10249
Karmi'el,18,7.41,243,52.61,7.95,אדום,46190
Kefar Sava,67,10.17,659,64.82,7.7,אדום,101664
Kefar Tavor,קטן מ-15,אין מידע,17,38.63,6.78,כתום,4401
Kefar Weradim,קטן מ-15,אין מידע,24,43.68,9.54,אדום,5495
Kefar Yona,קטן מ-15,אין מידע,90,34.43,8.25,אדום,26140
Kisra-Sumei,קטן מ-15,אין מידע,16,17.82,7.35,כתום,8978
Kokhav Ya'ir,קטן מ-15,אין מידע,40,45.78,8.74,אדום,8738
Kuseife,קטן מ-15,אין מידע,21,9.37,3.69,ירוק,22418
Lehavim,קטן מ-15,אין מידע,37,55.71,9.6,אדום,6641
Lod,36,14.63,246,30.45,6.08,כתום,80786
Ma'ale Adummim,קטן מ-15,אין מידע,115,30.42,9.49,אדום,37802
Ma'ale Iron,קטן מ-15,אין מידע,20,13.03,4.63,צהוב,15351
Ma'alot-Tarshiha,קטן מ-15,אין מידע,89,40.17,7.32,כתום,22158
Majd Al-Kurum,קטן מ-15,אין מידע,20,12.82,5.39,צהוב,15599
Majdal Shams,קטן מ-15,אין מידע,42,37.35,7.68,אדום,11244
Mazkeret Batya,קטן מ-15,אין מידע,51,33.79,7.32,כתום,15095
Metar,קטן מ-15,אין מידע,41,41.15,8.79,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,99,40.66,7.97,אדום,24347
Mi'elya,קטן מ-15,אין מידע,28,86.29,7.82,אדום,3245
Migdal Haemeq,קטן מ-15,אין מידע,94,36.45,7.4,כתום,25790
Modi'in Illit,קטן מ-15,אין מידע,28,3.55,3,ירוק,78775
Modi'in-Makkabbim-Re'ut,47,15.21,309,32.61,8.76,אדום,94744
Mughar,17,20.24,84,36.10,8.49,אדום,23271
Nahariyya,32,11.59,276,46.63,7.41,כתום,59189
Nahef,קטן מ-15,אין מידע,31,23.23,6.2,כתום,13343
Nazareth,29,15.18,191,24.57,6.27,כתום,77734
Nes Ziyyona,24,14.37,167,33.05,7.95,אדום,50532
Nesher,16,13.33,120,50.11,7,כתום,23947
Netanya,79,8.45,935,41.82,7.35,כתום,223562
Netivot,16,15.24,105,26.61,5.7,צהוב,39456
Nof Hagalil,19,10.22,186,44.34,7.21,כתום,41950
Nofit,קטן מ-15,אין מידע,19,72.74,9.28,אדום,2612
Ofaqim,קטן מ-15,אין מידע,77,23.78,5.92,צהוב,32378
Omer,קטן מ-15,אין מידע,37,48.88,8.12,אדום,7569
Or Aqiva,18,17.65,102,52.53,5.74,צהוב,19417
Or Yehuda,15,9.20,163,44.55,7.48,כתום,36587
Oranit,קטן מ-15,אין מידע,35,38.85,7.62,אדום,9010
Pardes Hanna-Karkur,16,9.36,171,39.18,6.49,כתום,43646
Pardesiyya,קטן מ-15,אין מידע,38,57.17,7.69,אדום,6647
