section,female,male,period
0-9,"{'amount': 44, 'percentage': 5.8}","{'amount': 40, 'percentage': 5.3}",חודש אחרון
0-9,"{'amount': 56924, 'percentage': 7}","{'amount': 60183, 'percentage': 7.4}",שנה
0-9,"{'amount': 38493, 'percentage': 8.7}","{'amount': 40845, 'percentage': 9.2}",6 חודשים
0-9,"{'amount': 841, 'percentage': 9.2}","{'amount': 902, 'percentage': 9.9}",3 חודשים
0-9,"{'amount': 57602, 'percentage': 6.9}","{'amount': 60911, 'percentage': 7.3}",מתחילת קורונה
10-19,"{'amount': 84232, 'percentage': 10.1}","{'amount': 92197, 'percentage': 11.1}",מתחילת קורונה
10-19,"{'amount': 132, 'percentage': 17.4}","{'amount': 148, 'percentage': 19.5}",חודש אחרון
10-19,"{'amount': 1392, 'percentage': 15.3}","{'amount': 1201, 'percentage': 13.2}",3 חודשים
10-19,"{'amount': 50207, 'percentage': 11.4}","{'amount': 48743, 'percentage': 11}",6 חודשים
10-19,"{'amount': 82712, 'percentage': 10.2}","{'amount': 90430, 'percentage': 11.2}",שנה
20-29,"{'amount': 43197, 'percentage': 9.8}","{'amount': 36916, 'percentage': 8.4}",6 חודשים
20-29,"{'amount': 606, 'percentage': 6.7}","{'amount': 520, 'percentage': 5.7}",3 חודשים
20-29,"{'amount': 31, 'percentage': 4.1}","{'amount': 49, 'percentage': 6.4}",חודש אחרון
20-29,"{'amount': 81385, 'percentage': 9.8}","{'amount': 77519, 'percentage': 9.3}",מתחילת קורונה
20-29,"{'amount': 79364, 'percentage': 9.8}","{'amount': 75004, 'percentage': 9.3}",שנה
30-39,"{'amount': 59347, 'percentage': 7.3}","{'amount': 54356, 'percentage': 6.7}",שנה
30-39,"{'amount': 32580, 'percentage': 7.4}","{'amount': 28709, 'percentage': 6.5}",6 חודשים
30-39,"{'amount': 625, 'percentage': 6.9}","{'amount': 464, 'percentage': 5.1}",3 חודשים
30-39,"{'amount': 36, 'percentage': 4.7}","{'amount': 31, 'percentage': 4.1}",חודש אחרון
30-39,"{'amount': 60611, 'percentage': 7.3}","{'amount': 56003, 'percentage': 6.7}",מתחילת קורונה
40-49,"{'amount': 50846, 'percentage': 6.3}","{'amount': 45225, 'percentage': 5.6}",שנה
40-49,"{'amount': 26136, 'percentage': 5.9}","{'amount': 22810, 'percentage': 5.2}",6 חודשים
40-49,"{'amount': 515, 'percentage': 5.7}","{'amount': 459, 'percentage': 5}",3 חודשים
40-49,"{'amount': 49, 'percentage': 6.4}","{'amount': 51, 'percentage': 6.7}",חודש אחרון
40-49,"{'amount': 52033, 'percentage': 6.3}","{'amount': 46610, 'percentage': 5.6}",מתחילת קורונה
50-59,"{'amount': 17978, 'percentage': 4.1}","{'amount': 16064, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 337, 'percentage': 3.7}","{'amount': 255, 'percentage': 2.8}",3 חודשים
50-59,"{'amount': 36781, 'percentage': 4.5}","{'amount': 33556, 'percentage': 4.1}",שנה
50-59,"{'amount': 37906, 'percentage': 4.6}","{'amount': 34790, 'percentage': 4.2}",מתחילת קורונה
50-59,"{'amount': 34, 'percentage': 4.5}","{'amount': 28, 'percentage': 3.7}",חודש אחרון
60-69,"{'amount': 264, 'percentage': 2.9}","{'amount': 210, 'percentage': 2.3}",3 חודשים
60-69,"{'amount': 10872, 'percentage': 2.5}","{'amount': 9951, 'percentage': 2.3}",6 חודשים
60-69,"{'amount': 24, 'percentage': 3.2}","{'amount': 27, 'percentage': 3.6}",חודש אחרון
60-69,"{'amount': 23597, 'percentage': 2.8}","{'amount': 23840, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 22842, 'percentage': 2.8}","{'amount': 22824, 'percentage': 2.8}",שנה
70-79,"{'amount': 12, 'percentage': 1.6}","{'amount': 14, 'percentage': 1.8}",חודש אחרון
70-79,"{'amount': 152, 'percentage': 1.7}","{'amount': 135, 'percentage': 1.5}",3 חודשים
70-79,"{'amount': 5575, 'percentage': 1.3}","{'amount': 4857, 'percentage': 1.1}",6 חודשים
70-79,"{'amount': 11629, 'percentage': 1.4}","{'amount': 11465, 'percentage': 1.4}",שנה
70-79,"{'amount': 12074, 'percentage': 1.5}","{'amount': 12041, 'percentage': 1.5}",מתחילת קורונה
80-89,"{'amount': 94, 'percentage': 1}","{'amount': 79, 'percentage': 0.9}",3 חודשים
80-89,"{'amount': 7022, 'percentage': 0.9}","{'amount': 5089, 'percentage': 0.6}",שנה
80-89,"{'amount': 3488, 'percentage': 0.8}","{'amount': 2321, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 3, 'percentage': 0.4}","{'amount': 5, 'percentage': 0.7}",חודש אחרון
80-89,"{'amount': 7322, 'percentage': 0.9}","{'amount': 5330, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 2963, 'percentage': 0.4}","{'amount': 1428, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 1, 'percentage': 0.1}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
90+,"{'amount': 44, 'percentage': 0.5}","{'amount': 17, 'percentage': 0.2}",3 חודשים
90+,"{'amount': 1293, 'percentage': 0.3}","{'amount': 683, 'percentage': 0.2}",6 חודשים
90+,"{'amount': 2788, 'percentage': 0.3}","{'amount': 1353, 'percentage': 0.2}",שנה
