name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,96.20252990722656,12
אוגוסטה ויקטוריה,,,0
שמיר,,73.73737335205078,9
וולפסון,,82.72328186035156,1
זיו צפת,,68.87608337402344,6
הלל יפה,,,0
נהריה,,,0
ברזילי,,,0
פוריה,,72.11267852783203,2
סוראסקי,,,0
בני ציון,,86.37413024902344,7
רבין ק. בילינסון,,91.06078338623047,7
סורוקה,,79.53964233398438,16
מאיר,,90.35989379882812,3
קפלן,,90.28268432617188,4
"רמב""ם",,92.93032836914062,15
הכרמל,,,0
הדסה עין כרם,,92.19577026367188,12
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,103.5236968994141,6
לניאדו,,,0
אסותא אשדוד,,,1
רבין ק. השרון,,63.90041351318359,6
יוספטל,,83.07691955566406,2
מעייני הישועה,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,76.05863189697266,11
