section,female,male,period
0-9,"{'amount': 8528, 'percentage': 2.8}","{'amount': 9487, 'percentage': 3.2}",6 חודשים
0-9,"{'amount': 365137, 'percentage': 7.7}","{'amount': 443129, 'percentage': 9.4}",מתחילת קורונה
0-9,"{'amount': 230961, 'percentage': 7.1}","{'amount': 292853, 'percentage': 9}",שנה
0-9,"{'amount': 1367, 'percentage': 1.4}","{'amount': 1342, 'percentage': 1.3}",3 חודשים
0-9,"{'amount': 417, 'percentage': 1.2}","{'amount': 466, 'percentage': 1.3}",חודש אחרון
10-19,"{'amount': 435028, 'percentage': 9.2}","{'amount': 442617, 'percentage': 9.4}",מתחילת קורונה
10-19,"{'amount': 11264, 'percentage': 3.8}","{'amount': 9155, 'percentage': 3.1}",6 חודשים
10-19,"{'amount': 276695, 'percentage': 8.5}","{'amount': 278900, 'percentage': 8.6}",שנה
10-19,"{'amount': 1446, 'percentage': 4.1}","{'amount': 1082, 'percentage': 3}",חודש אחרון
10-19,"{'amount': 4300, 'percentage': 4.3}","{'amount': 3039, 'percentage': 3}",3 חודשים
20-29,"{'amount': 252945, 'percentage': 7.8}","{'amount': 163826, 'percentage': 5}",שנה
20-29,"{'amount': 18898, 'percentage': 6.3}","{'amount': 12849, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 6775, 'percentage': 6.7}","{'amount': 4302, 'percentage': 4.3}",3 חודשים
20-29,"{'amount': 388811, 'percentage': 8.2}","{'amount': 273670, 'percentage': 5.8}",מתחילת קורונה
20-29,"{'amount': 2484, 'percentage': 7}","{'amount': 1762, 'percentage': 4.9}",חודש אחרון
30-39,"{'amount': 21718, 'percentage': 7.2}","{'amount': 15555, 'percentage': 5.2}",6 חודשים
30-39,"{'amount': 7003, 'percentage': 6.9}","{'amount': 4828, 'percentage': 4.8}",3 חודשים
30-39,"{'amount': 396388, 'percentage': 8.4}","{'amount': 274729, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 281807, 'percentage': 8.7}","{'amount': 185637, 'percentage': 5.7}",שנה
30-39,"{'amount': 2502, 'percentage': 7}","{'amount': 1839, 'percentage': 5.2}",חודש אחרון
40-49,"{'amount': 264393, 'percentage': 8.1}","{'amount': 174828, 'percentage': 5.4}",שנה
40-49,"{'amount': 23453, 'percentage': 7.8}","{'amount': 15260, 'percentage': 5.1}",6 חודשים
40-49,"{'amount': 8403, 'percentage': 8.3}","{'amount': 4895, 'percentage': 4.8}",3 חודשים
40-49,"{'amount': 2941, 'percentage': 8.2}","{'amount': 1856, 'percentage': 5.2}",חודש אחרון
40-49,"{'amount': 359036, 'percentage': 7.6}","{'amount': 249420, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 194521, 'percentage': 6}","{'amount': 126754, 'percentage': 3.9}",שנה
50-59,"{'amount': 24129, 'percentage': 8}","{'amount': 14609, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 3010, 'percentage': 8.4}","{'amount': 1801, 'percentage': 5}",חודש אחרון
50-59,"{'amount': 8832, 'percentage': 8.7}","{'amount': 4959, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 255720, 'percentage': 5.4}","{'amount': 177058, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 151805, 'percentage': 4.7}","{'amount': 106324, 'percentage': 3.3}",שנה
60-69,"{'amount': 26167, 'percentage': 8.7}","{'amount': 18198, 'percentage': 6.1}",6 חודשים
60-69,"{'amount': 189434, 'percentage': 4}","{'amount': 140222, 'percentage': 3}",מתחילת קורונה
60-69,"{'amount': 9025, 'percentage': 8.9}","{'amount': 6303, 'percentage': 6.2}",3 חודשים
60-69,"{'amount': 2966, 'percentage': 8.3}","{'amount': 2202, 'percentage': 6.2}",חודש אחרון
70-79,"{'amount': 117618, 'percentage': 2.5}","{'amount': 96697, 'percentage': 2}",מתחילת קורונה
70-79,"{'amount': 24159, 'percentage': 8.1}","{'amount': 18963, 'percentage': 6.3}",6 חודשים
70-79,"{'amount': 2710, 'percentage': 7.6}","{'amount': 2320, 'percentage': 6.5}",חודש אחרון
70-79,"{'amount': 98363, 'percentage': 3}","{'amount': 79206, 'percentage': 2.4}",שנה
70-79,"{'amount': 8374, 'percentage': 8.3}","{'amount': 6770, 'percentage': 6.7}",3 חודשים
80-89,"{'amount': 42804, 'percentage': 1.3}","{'amount': 31292, 'percentage': 1}",שנה
80-89,"{'amount': 12685, 'percentage': 4.2}","{'amount': 8972, 'percentage': 3}",6 חודשים
80-89,"{'amount': 53376, 'percentage': 1.1}","{'amount': 38928, 'percentage': 0.8}",מתחילת קורונה
80-89,"{'amount': 4809, 'percentage': 4.8}","{'amount': 3389, 'percentage': 3.4}",3 חודשים
80-89,"{'amount': 1712, 'percentage': 4.8}","{'amount': 1253, 'percentage': 3.5}",חודש אחרון
90+,"{'amount': 12269, 'percentage': 0.4}","{'amount': 6632, 'percentage': 0.2}",שנה
90+,"{'amount': 3883, 'percentage': 1.3}","{'amount': 2067, 'percentage': 0.7}",6 חודשים
90+,"{'amount': 16057, 'percentage': 0.3}","{'amount': 8480, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 1531, 'percentage': 1.5}","{'amount': 855, 'percentage': 0.8}",3 חודשים
90+,"{'amount': 587, 'percentage': 1.6}","{'amount': 322, 'percentage': 0.9}",חודש אחרון
