date,amount,recovered
2020-02-12T00:00:00.000Z,0,0
2020-02-13T00:00:00.000Z,0,0
2020-02-14T00:00:00.000Z,0,0
2020-02-15T00:00:00.000Z,0,0
2020-02-16T00:00:00.000Z,0,0
2020-02-17T00:00:00.000Z,0,0
2020-02-18T00:00:00.000Z,0,0
2020-02-19T00:00:00.000Z,0,0
2020-02-20T00:00:00.000Z,0,0
2020-02-21T00:00:00.000Z,1,0
2020-02-22T00:00:00.000Z,0,0
2020-02-23T00:00:00.000Z,0,0
2020-02-24T00:00:00.000Z,1,0
2020-02-25T00:00:00.000Z,0,0
2020-02-26T00:00:00.000Z,0,0
2020-02-27T00:00:00.000Z,1,0
2020-02-28T00:00:00.000Z,3,0
2020-02-29T00:00:00.000Z,0,0
2020-03-01T00:00:00.000Z,1,0
2020-03-02T00:00:00.000Z,5,0
2020-03-03T00:00:00.000Z,3,0
2020-03-04T00:00:00.000Z,0,0
2020-03-05T00:00:00.000Z,2,0
2020-03-06T00:00:00.000Z,4,0
2020-03-07T00:00:00.000Z,4,0
2020-03-08T00:00:00.000Z,9,0
2020-03-09T00:00:00.000Z,4,0
2020-03-10T00:00:00.000Z,33,0
2020-03-11T00:00:00.000Z,19,0
2020-03-12T00:00:00.000Z,22,0
2020-03-13T00:00:00.000Z,35,1
2020-03-14T00:00:00.000Z,29,0
2020-03-15T00:00:00.000Z,39,0
2020-03-16T00:00:00.000Z,73,0
2020-03-17T00:00:00.000Z,94,2
2020-03-18T00:00:00.000Z,118,2
2020-03-19T00:00:00.000Z,136,4
2020-03-20T00:00:00.000Z,168,1
2020-03-21T00:00:00.000Z,210,1
2020-03-22T00:00:00.000Z,254,4
2020-03-23T00:00:00.000Z,352,6
2020-03-24T00:00:00.000Z,423,5
2020-03-25T00:00:00.000Z,425,6
2020-03-26T00:00:00.000Z,520,11
2020-03-27T00:00:00.000Z,433,18
2020-03-28T00:00:00.000Z,480,9
2020-03-29T00:00:00.000Z,532,16
2020-03-30T00:00:00.000Z,546,35
2020-03-31T00:00:00.000Z,738,50
2020-04-01T00:00:00.000Z,696,269
2020-04-02T00:00:00.000Z,719,101
2020-04-03T00:00:00.000Z,597,60
2020-04-04T00:00:00.000Z,428,57
2020-04-05T00:00:00.000Z,583,109
2020-04-06T00:00:00.000Z,451,129
2020-04-07T00:00:00.000Z,377,128
2020-04-08T00:00:00.000Z,338,128
2020-04-09T00:00:00.000Z,343,121
2020-04-10T00:00:00.000Z,359,145
2020-04-11T00:00:00.000Z,345,137
2020-04-12T00:00:00.000Z,552,286
2020-04-13T00:00:00.000Z,438,309
2020-04-14T00:00:00.000Z,399,318
2020-04-15T00:00:00.000Z,311,303
2020-04-16T00:00:00.000Z,296,350
2020-04-17T00:00:00.000Z,298,376
2020-04-18T00:00:00.000Z,291,261
2020-04-19T00:00:00.000Z,276,405
2020-04-20T00:00:00.000Z,299,469
2020-04-21T00:00:00.000Z,282,395
2020-04-22T00:00:00.000Z,225,418
2020-04-23T00:00:00.000Z,276,354
2020-04-24T00:00:00.000Z,248,361
2020-04-25T00:00:00.000Z,159,391
2020-04-26T00:00:00.000Z,83,446
2020-04-27T00:00:00.000Z,128,485
2020-04-28T00:00:00.000Z,159,579
2020-04-29T00:00:00.000Z,82,366
2020-04-30T00:00:00.000Z,142,457
2020-05-01T00:00:00.000Z,116,431
2020-05-02T00:00:00.000Z,57,307
2020-05-03T00:00:00.000Z,27,328
2020-05-04T00:00:00.000Z,53,271
2020-05-05T00:00:00.000Z,32,335
2020-05-06T00:00:00.000Z,65,273
2020-05-07T00:00:00.000Z,61,244
2020-05-08T00:00:00.000Z,33,233
2020-05-09T00:00:00.000Z,19,97
2020-05-10T00:00:00.000Z,29,177
2020-05-11T00:00:00.000Z,39,341
2020-05-12T00:00:00.000Z,23,271
2020-05-13T00:00:00.000Z,39,186
2020-05-14T00:00:00.000Z,22,245
2020-05-15T00:00:00.000Z,12,166
2020-05-16T00:00:00.000Z,5,104
2020-05-17T00:00:00.000Z,15,159
2020-05-18T00:00:00.000Z,27,286
2020-05-19T00:00:00.000Z,22,161
2020-05-20T00:00:00.000Z,15,123
2020-05-21T00:00:00.000Z,17,136
2020-05-22T00:00:00.000Z,19,165
2020-05-23T00:00:00.000Z,5,48
2020-05-24T00:00:00.000Z,13,123
2020-05-25T00:00:00.000Z,22,138
2020-05-26T00:00:00.000Z,50,98
2020-05-27T00:00:00.000Z,40,67
2020-05-28T00:00:00.000Z,77,120
2020-05-29T00:00:00.000Z,113,41
2020-05-30T00:00:00.000Z,29,42
2020-05-31T00:00:00.000Z,87,62
2020-06-01T00:00:00.000Z,100,75
2020-06-02T00:00:00.000Z,121,57
2020-06-03T00:00:00.000Z,97,29
2020-06-04T00:00:00.000Z,142,42
2020-06-05T00:00:00.000Z,127,39
2020-06-06T00:00:00.000Z,78,24
2020-06-07T00:00:00.000Z,140,45
2020-06-08T00:00:00.000Z,179,45
2020-06-09T00:00:00.000Z,173,47
2020-06-10T00:00:00.000Z,240,56
2020-06-11T00:00:00.000Z,191,58
2020-06-12T00:00:00.000Z,184,56
2020-06-13T00:00:00.000Z,149,42
2020-06-14T00:00:00.000Z,136,52
2020-06-15T00:00:00.000Z,198,91
2020-06-16T00:00:00.000Z,300,55
2020-06-17T00:00:00.000Z,271,48
2020-06-18T00:00:00.000Z,302,55
2020-06-19T00:00:00.000Z,310,58
2020-06-20T00:00:00.000Z,159,37
2020-06-21T00:00:00.000Z,173,54
2020-06-22T00:00:00.000Z,345,61
2020-06-23T00:00:00.000Z,451,89
2020-06-24T00:00:00.000Z,487,75
2020-06-25T00:00:00.000Z,516,78
2020-06-26T00:00:00.000Z,464,133
2020-06-27T00:00:00.000Z,398,51
2020-06-28T00:00:00.000Z,385,144
2020-06-29T00:00:00.000Z,757,169
2020-06-30T00:00:00.000Z,786,135
2020-07-01T00:00:00.000Z,972,102
2020-07-02T00:00:00.000Z,1146,138
2020-07-03T00:00:00.000Z,939,119
2020-07-04T00:00:00.000Z,821,77
2020-07-05T00:00:00.000Z,831,152
2020-07-06T00:00:00.000Z,1134,204
2020-07-07T00:00:00.000Z,1390,177
2020-07-08T00:00:00.000Z,1327,238
2020-07-09T00:00:00.000Z,1525,229
2020-07-10T00:00:00.000Z,1409,214
2020-07-11T00:00:00.000Z,1168,191
2020-07-12T00:00:00.000Z,1238,343
2020-07-13T00:00:00.000Z,1720,367
2020-07-14T00:00:00.000Z,1604,317
2020-07-15T00:00:00.000Z,1877,363
2020-07-16T00:00:00.000Z,1939,512
2020-07-17T00:00:00.000Z,1605,485
2020-07-18T00:00:00.000Z,1448,443
2020-07-19T00:00:00.000Z,1016,523
2020-07-20T00:00:00.000Z,1887,629
2020-07-21T00:00:00.000Z,2006,636
2020-07-22T00:00:00.000Z,2044,3895
2020-07-23T00:00:00.000Z,1990,6773
2020-07-24T00:00:00.000Z,1830,1728
2020-07-25T00:00:00.000Z,1112,613
2020-07-26T00:00:00.000Z,1042,2926
2020-07-27T00:00:00.000Z,2048,1858
2020-07-28T00:00:00.000Z,2125,1642
2020-07-29T00:00:00.000Z,1954,1470
2020-07-30T00:00:00.000Z,1787,1765
2020-07-31T00:00:00.000Z,1362,1353
2020-08-01T00:00:00.000Z,625,553
2020-08-02T00:00:00.000Z,708,2577
2020-08-03T00:00:00.000Z,1800,1876
2020-08-04T00:00:00.000Z,1729,1746
2020-08-05T00:00:00.000Z,1690,1551
2020-08-06T00:00:00.000Z,1677,1863
2020-08-07T00:00:00.000Z,1764,1265
2020-08-08T00:00:00.000Z,754,624
2020-08-09T00:00:00.000Z,924,2343
2020-08-10T00:00:00.000Z,1704,1405
2020-08-11T00:00:00.000Z,1823,1000
2020-08-12T00:00:00.000Z,1622,1154
2020-08-13T00:00:00.000Z,1643,1334
2020-08-14T00:00:00.000Z,1388,994
2020-08-15T00:00:00.000Z,757,570
2020-08-16T00:00:00.000Z,1068,2256
2020-08-17T00:00:00.000Z,1650,1208
2020-08-18T00:00:00.000Z,1649,1131
2020-08-19T00:00:00.000Z,1640,1499
2020-08-20T00:00:00.000Z,1487,1452
2020-08-21T00:00:00.000Z,1493,1601
2020-08-22T00:00:00.000Z,711,672
2020-08-23T00:00:00.000Z,965,2147
2020-08-24T00:00:00.000Z,1900,1418
2020-08-25T00:00:00.000Z,1956,809
2020-08-26T00:00:00.000Z,1953,3890
2020-08-27T00:00:00.000Z,2071,1553
2020-08-28T00:00:00.000Z,1832,1861
2020-08-29T00:00:00.000Z,910,718
2020-08-30T00:00:00.000Z,1101,2348
2020-08-31T00:00:00.000Z,2178,1522
2020-09-01T00:00:00.000Z,2252,1041
2020-09-02T00:00:00.000Z,3193,1438
2020-09-03T00:00:00.000Z,2661,1858
2020-09-04T00:00:00.000Z,2623,1231
2020-09-05T00:00:00.000Z,1505,912
2020-09-06T00:00:00.000Z,2177,2455
2020-09-07T00:00:00.000Z,3388,1627
2020-09-08T00:00:00.000Z,3489,1479
2020-09-09T00:00:00.000Z,3996,1494
2020-09-10T00:00:00.000Z,4161,2020
2020-09-11T00:00:00.000Z,3975,1813
2020-09-12T00:00:00.000Z,2719,1282
2020-09-13T00:00:00.000Z,3175,3361
2020-09-14T00:00:00.000Z,4805,2453
2020-09-15T00:00:00.000Z,5539,2328
2020-09-16T00:00:00.000Z,4574,2850
2020-09-17T00:00:00.000Z,5385,3813
2020-09-18T00:00:00.000Z,5340,2894
2020-09-19T00:00:00.000Z,3809,1467
2020-09-20T00:00:00.000Z,2579,2529
2020-09-21T00:00:00.000Z,3866,4799
2020-09-22T00:00:00.000Z,7021,3599
2020-09-23T00:00:00.000Z,7125,3910
2020-09-24T00:00:00.000Z,8234,4732
2020-09-25T00:00:00.000Z,8390,4246
2020-09-26T00:00:00.000Z,5882,2438
2020-09-27T00:00:00.000Z,3414,5845
2020-09-28T00:00:00.000Z,1159,2217
2020-09-29T00:00:00.000Z,4991,5969
2020-09-30T00:00:00.000Z,9078,5359
2020-10-01T00:00:00.000Z,7731,5893
2020-10-02T00:00:00.000Z,7058,5689
2020-10-03T00:00:00.000Z,2593,3557
2020-10-04T00:00:00.000Z,2937,8296
2020-10-05T00:00:00.000Z,5721,7105
2020-10-06T00:00:00.000Z,4724,6580
2020-10-07T00:00:00.000Z,4165,5005
2020-10-08T00:00:00.000Z,3755,4906
2020-10-09T00:00:00.000Z,2963,5185
2020-10-10T00:00:00.000Z,916,3865
2020-10-11T00:00:00.000Z,1646,7741
2020-10-12T00:00:00.000Z,3169,5640
2020-10-13T00:00:00.000Z,2336,5851
2020-10-14T00:00:00.000Z,2117,5926
2020-10-15T00:00:00.000Z,1612,5529
2020-10-16T00:00:00.000Z,1500,3557
2020-10-17T00:00:00.000Z,411,2537
2020-10-18T00:00:00.000Z,922,5015
2020-10-19T00:00:00.000Z,1517,2396
2020-10-20T00:00:00.000Z,1193,1848
2020-10-21T00:00:00.000Z,1172,3200
2020-10-22T00:00:00.000Z,1032,3195
2020-10-23T00:00:00.000Z,849,2490
2020-10-24T00:00:00.000Z,246,1324
2020-10-25T00:00:00.000Z,607,2749
