day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,9
2021-09-08T00:00:00.000Z,10
2021-09-09T00:00:00.000Z,188
2021-09-10T00:00:00.000Z,380
2021-09-11T00:00:00.000Z,462
2021-09-12T00:00:00.000Z,4920
2021-09-13T00:00:00.000Z,13023
2021-09-14T00:00:00.000Z,23925
2021-09-15T00:00:00.000Z,28761
2021-09-16T00:00:00.000Z,29618
2021-09-17T00:00:00.000Z,34428
2021-09-18T00:00:00.000Z,35415
2021-09-19T00:00:00.000Z,51928
2021-09-20T00:00:00.000Z,59885
2021-09-21T00:00:00.000Z,62073
2021-09-22T00:00:00.000Z,72766
2021-09-23T00:00:00.000Z,86235
2021-09-24T00:00:00.000Z,92448
2021-09-25T00:00:00.000Z,93511
2021-09-26T00:00:00.000Z,110273
2021-09-27T00:00:00.000Z,121137
2021-09-28T00:00:00.000Z,123650
2021-09-29T00:00:00.000Z,142574
2021-09-30T00:00:00.000Z,164523
2021-10-01T00:00:00.000Z,172724
2021-10-02T00:00:00.000Z,174235
2021-10-03T00:00:00.000Z,203806
2021-10-04T00:00:00.000Z,229590
2021-10-05T00:00:00.000Z,256764
2021-10-06T00:00:00.000Z,278326
2021-10-07T00:00:00.000Z,305677
2021-10-08T00:00:00.000Z,316809
2021-10-09T00:00:00.000Z,318555
2021-10-10T00:00:00.000Z,351538
2021-10-11T00:00:00.000Z,377242
2021-10-12T00:00:00.000Z,404003
2021-10-13T00:00:00.000Z,423352
2021-10-14T00:00:00.000Z,446150
2021-10-15T00:00:00.000Z,454383
2021-10-16T00:00:00.000Z,455736
2021-10-17T00:00:00.000Z,482280
2021-10-18T00:00:00.000Z,501795
2021-10-19T00:00:00.000Z,522341
2021-10-20T00:00:00.000Z,538308
2021-10-21T00:00:00.000Z,557305
2021-10-22T00:00:00.000Z,563571
2021-10-23T00:00:00.000Z,564483
2021-10-24T00:00:00.000Z,585261
2021-10-25T00:00:00.000Z,602061
2021-10-26T00:00:00.000Z,619401
2021-10-27T00:00:00.000Z,631521
2021-10-28T00:00:00.000Z,636875
2021-10-29T00:00:00.000Z,637633
2021-10-30T00:00:00.000Z,637813
2021-10-31T00:00:00.000Z,641732
2021-11-01T00:00:00.000Z,645397
2021-11-02T00:00:00.000Z,648758
2021-11-03T00:00:00.000Z,651501
2021-11-04T00:00:00.000Z,654171
2021-11-05T00:00:00.000Z,654902
2021-11-06T00:00:00.000Z,655088
2021-11-07T00:00:00.000Z,657591
2021-11-08T00:00:00.000Z,659665
2021-11-09T00:00:00.000Z,661922
2021-11-10T00:00:00.000Z,664105
2021-11-11T00:00:00.000Z,666373
2021-11-12T00:00:00.000Z,667018
