averageInfected,begin_date,end_date,isCurrentWeek
3844,2021-12-26T00:00:00.000Z,2022-01-01T00:00:00.000Z,False
16052,2022-01-02T00:00:00.000Z,2022-01-08T00:00:00.000Z,False
41244,2022-01-09T00:00:00.000Z,2022-01-15T00:00:00.000Z,False
