name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,103.037971496582,15
סנט וינסנט,,26.86567115783691,1
שמיר,,50.50505065917969,6
וולפסון,,59.59004211425781,11
זיו צפת,,,0
הלל יפה,,70.67961120605469,4
נהריה,,66.98629760742188,6
ברזילי,,64.40397644042969,12
פוריה,,55.7746467590332,0
סוראסקי,,79.33390045166016,5
בני ציון,,56.12009048461914,3
רבין ק. בילינסון,,66.70658874511719,9
סורוקה,,62.64118194580078,13
מאיר,,78.40616607666016,6
קפלן,,106.1371841430664,10
"רמב""ם",,77.56147766113281,0
הכרמל,,66.87116241455078,3
הדסה עין כרם,,91.40211486816406,17
הסקוטי,,28.5714282989502,3
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,80.34397888183594,11
אל מקאסד,,,0
לניאדו,,67.68801879882812,1
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,75.6329116821289,4
אסותא אשדוד,,,0
שניידר,,,0
השרון ק. גולדה,,63.90041351318359,3
יוספטל,,49.23077011108398,1
המרכזי בעמק,,73.10344696044922,1
