cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,67,85.22,8.31,אדום,7862
Abu Juwei'id,0,0,41,88.19,10,אדום,4649
Abu Sinan,18,13.24,136,95.07,10,אדום,14306
Afula,90,15.36,586,103.09,10,אדום,56844
Ahuzzat Baraq,קטן מ-15,אין מידע,19,79.23,10,אדום,2398
Akko,50,14.37,348,70.28,10,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,59,73.65,10,אדום,8011
Ar'ara,קטן מ-15,אין מידע,35,13.71,9.38,אדום,25525
Arad,קטן מ-15,אין מידע,156,57.42,10,אדום,27170
Ari'el,27,17.09,158,77.12,10,אדום,20488
Arrabe,קטן מ-15,אין מידע,51,19.41,8.17,אדום,26274
Ashdod,294,18.28,1608,71.05,10,אדום,226329
Ashqelon,267,20.35,1312,89.59,10,אדום,146442
Atlit,16,26.23,61,62.78,10,אדום,9716
Azor,17,13.60,125,94.50,10,אדום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,57,18.72,8.29,אדום,30448
Bareqet,קטן מ-15,אין מידע,16,76.01,7.78,אדום,2105
Basma,קטן מ-15,אין מידע,26,25.36,8.92,אדום,10252
Basmat Tab'un,קטן מ-15,אין מידע,30,37.50,8.16,אדום,8001
Bat Hefer,קטן מ-15,אין מידע,48,90.94,10,אדום,5278
Bat Yam,148,13.96,1060,82.96,10,אדום,127772
Be'er Sheva,267,14.48,1844,87.55,10,אדום,210624
Be'er Ya'aqov,39,24.53,159,55.17,10,אדום,28818
Bene Ayish,קטן מ-15,אין מידע,52,75.34,9.52,אדום,6902
Bene Beraq,31,12.92,240,11.54,7.68,אדום,208031
Bet Arye,קטן מ-15,אין מידע,23,43.06,10,אדום,5342
Bet Dagan,16,22.86,70,95.92,10,אדום,7298
Bet Hashmonay,קטן מ-15,אין מידע,25,114.21,10,אדום,2189
Bet She'an,20,11.24,178,93.78,10,אדום,18980
Bet Shemesh,50,19.38,258,19.51,10,אדום,132210
Bet Yizhaq-Sh. Hefer,קטן מ-15,אין מידע,30,139.93,8.92,אדום,2144
