cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,24,51.62,4.94,צהוב,4649
אבו גוש,קטן מ-15,אין מידע,28,35.61,5.23,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,32,22.37,4.57,צהוב,14306
אבן יהודה,70,40.23,174,123.97,7.95,אדום,14036
אום אל-פחם,22,34.38,64,11.28,4.67,צהוב,56713
אופקים,45,28.48,158,48.80,7.58,אדום,32378
אור יהודה,58,22.14,262,71.61,8,אדום,36587
אור עקיבא,31,24.41,127,65.41,7.39,כתום,19417
אורנית,25,26.60,94,104.33,9.04,אדום,9010
אזור,15,17.24,87,65.77,7.23,כתום,13228
אחוזת ברק,קטן מ-15,אין מידע,41,170.98,8.87,אדום,2398
אילת,63,23.68,266,50.66,6.48,כתום,52507
אכסאל,קטן מ-15,אין מידע,32,21.28,4,ירוק,15039
אלון שבות,15,34.88,43,138.22,9.44,אדום,3111
אליכין,קטן מ-15,אין מידע,31,89.44,7.58,אדום,3466
אלעד,קטן מ-15,אין מידע,22,4.47,3.09,ירוק,49179
אלעזר,קטן מ-15,אין מידע,22,89.87,8.02,אדום,2448
אלפי מנשה,21,29.17,72,89.88,9.1,אדום,8011
אלקנה,15,23.44,64,161.66,9.69,אדום,3959
אעבלין,קטן מ-15,אין מידע,27,19.98,5.04,צהוב,13515
אפרת,38,30.65,124,108.58,9.36,אדום,11420
אריאל,43,27.74,155,75.65,7.83,אדום,20488
אשדוד,234,22.29,1050,46.39,7.34,כתום,226329
אשקלון,227,24.02,945,64.53,7.55,אדום,146442
באקה אל-גרביה,24,40.00,60,19.71,6.13,כתום,30448
באר יעקב,80,33.90,236,81.89,8.76,אדום,28818
באר שבע,462,26.15,1767,83.89,7.79,אדום,210624
בית אריה,קטן מ-15,אין מידע,52,97.34,7.91,אדום,5342
בית דגן,קטן מ-15,אין מידע,33,45.22,7.17,כתום,7298
בית חשמונאי,קטן מ-15,אין מידע,23,105.07,8.42,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,35,163.25,10,אדום,2144
בית שאן,37,20.11,184,96.94,7.73,אדום,18980
בית שמש,38,15.64,243,18.38,6.08,כתום,132210
בני ברק,20,14.49,138,6.63,3.87,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,26,37.67,7.74,אדום,6902
בנימינה-גבעת עדה,54,26.73,202,126.48,8.3,אדום,15971
"בסמ""ה",קטן מ-15,אין מידע,20,19.51,4.68,צהוב,10252
בת חפר,קטן מ-15,אין מידע,40,75.79,7.34,כתום,5278
בת ים,140,18.21,769,60.19,7.68,אדום,127772
ג'לג'וליה,קטן מ-15,אין מידע,20,19.43,3.24,ירוק,10295
ג'סר א-זרקא,קטן מ-15,אין מידע,17,11.25,3.44,ירוק,15113
ג'ת,קטן מ-15,אין מידע,25,20.40,4.76,צהוב,12252
גבעת אבני,קטן מ-15,אין מידע,25,120.19,7.05,כתום,2080
גבעת ברנר,קטן מ-15,אין מידע,40,150.09,9.58,אדום,2665
גבעת זאב,21,32.31,65,33.85,6.43,כתום,19205
גבעת שמואל,67,23.02,291,106.84,8.32,אדום,27236
גבעתיים,171,23.78,719,118.12,9.06,אדום,60872
גדרה,121,36.89,328,113.87,8.94,אדום,28805
גן יבנה,61,32.62,187,78.29,8.19,אדום,23887
גן נר,קטן מ-15,אין מידע,25,92.59,7.7,אדום,2700
גני תקווה,92,33.70,273,126.93,8.71,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,27,15.12,5.15,צהוב,17862
דייר חנא,קטן מ-15,אין מידע,16,15.30,2.52,ירוק,10459
דימונה,117,38.87,301,86.11,7.8,אדום,34954
הוד השרון,249,30.00,830,128.18,8.74,אדום,64755
הושעיה,קטן מ-15,אין מידע,25,119.67,9.64,אדום,2089
הר אדר,17,40.48,42,102.51,8.56,אדום,4097
הרצליה,334,29.35,1138,114.71,8.62,אדום,99208
זכרון יעקב,64,26.89,238,101.26,8.85,אדום,23503
זמר,קטן מ-15,אין מידע,17,23.54,5.35,צהוב,7223
חדרה,169,23.44,721,72.88,8.32,אדום,98928
חולון,322,22.76,1415,72.01,8.06,אדום,196510
חורה,קטן מ-15,אין מידע,18,7.81,5.23,צהוב,23062
חיפה,534,24.81,2152,75.51,7.98,אדום,284981
חצור הגלילית,27,38.03,71,74.44,9.15,אדום,9538
חריש,41,27.70,148,75.48,8.49,אדום,19608
חשמונאים,קטן מ-15,אין מידע,25,93.53,8.34,אדום,2673
טבריה,54,27.55,196,42.90,6.28,כתום,45686
טייבה,22,37.29,59,13.23,4.05,ירוק,44582
טירה,קטן מ-15,אין מידע,60,22.25,5.34,צהוב,26972
טירת כרמל,63,28.51,221,91.00,8.49,אדום,24285
טלמון,קטן מ-15,אין מידע,43,89.29,8.92,אדום,4816
טמרה,קטן מ-15,אין מידע,19,5.45,1.87,ירוק,34859
יבנה,162,34.62,468,94.05,8.63,אדום,49759
יד בנימין,קטן מ-15,אין מידע,28,65.90,8.1,אדום,4249
יהוד,57,21.84,261,86.99,8.37,אדום,30003
יקיר,קטן מ-15,אין מידע,18,75.47,6.71,כתום,2385
יקנעם עילית,86,35.54,242,100.58,9.67,אדום,24061
ירוחם,26,27.66,94,88.01,8.07,אדום,10680
ירושלים,551,23.07,2388,25.06,5.79,צהוב,952916
כוכב יאיר,33,22.60,146,167.09,9.83,אדום,8738
כסיפה,קטן מ-15,אין מידע,23,10.26,4.86,צהוב,22418
כפר אדומים,קטן מ-15,אין מידע,16,33.83,7.03,כתום,4729
כפר האורנים,קטן מ-15,אין מידע,33,125.33,8.76,אדום,2633
כפר ורדים,35,44.30,79,143.77,9.39,אדום,5495
"כפר חב""ד",קטן מ-15,אין מידע,18,26.73,5.82,צהוב,6735
כפר יאסיף,קטן מ-15,אין מידע,17,16.59,4.66,צהוב,10249
כפר יונה,59,25.32,233,89.14,8.5,אדום,26140
כפר כמא,קטן מ-15,אין מידע,36,106.01,9.98,אדום,3396
כפר סבא,344,28.27,1217,119.71,8.53,אדום,101664
כפר קאסם,17,30.91,55,22.69,3.58,ירוק,24236
כפר קרע,קטן מ-15,אין מידע,46,23.80,5.51,צהוב,19330
כפר תבור,קטן מ-15,אין מידע,27,61.35,6.04,כתום,4401
כרמיאל,52,22.13,235,50.88,7.17,כתום,46190
להבים,37,29.84,124,186.72,9.3,אדום,6641
לוד,57,17.70,322,39.86,5.83,צהוב,80786
לפיד,קטן מ-15,אין מידע,30,127.93,8.01,אדום,2345
מבשרת ציון,69,24.13,286,117.47,8.72,אדום,24347
מגאר,18,35.29,51,21.92,3.62,ירוק,23271
מגדל העמק,46,25.70,179,69.41,8.62,אדום,25790
מודיעין-מכבים-רעות,453,35.45,1278,134.89,9.13,אדום,94744
מזכרת בתיה,61,32.11,190,125.87,8.88,אדום,15095
מיתר,34,28.57,119,119.44,8.61,אדום,9963
מעגלים,קטן מ-15,אין מידע,21,101.65,9.28,אדום,2066
מעלה אדומים,34,19.10,178,47.09,7.46,כתום,37802
מעלה עירון,קטן מ-15,אין מידע,27,17.59,4.26,ירוק,15351
מעלות-תרשיחא,26,22.41,116,52.35,7.8,אדום,22158
מצפה רמון,קטן מ-15,אין מידע,33,63.67,7.28,כתום,5183
מרכז שפירא,קטן מ-15,אין מידע,39,162.57,9.14,אדום,2399
מתן,17,26.98,63,173.55,10,אדום,3630
נהריה,179,30.76,582,98.33,9.09,אדום,59189
נווה דניאל,קטן מ-15,אין מידע,18,77.59,6.61,כתום,2320
נוף איילון,קטן מ-15,אין מידע,46,219.05,9.85,אדום,2100
נוף הגליל,29,18.13,160,38.14,5.89,צהוב,41950
נופית,קטן מ-15,אין מידע,33,126.34,9.92,אדום,2612
נוקדים,קטן מ-15,אין מידע,18,69.66,6.13,כתום,2584
נחף,קטן מ-15,אין מידע,21,15.74,5.34,צהוב,13343
נס ציונה,197,35.30,558,110.43,9.17,אדום,50532
נעלה,קטן מ-15,אין מידע,21,88.79,7.35,כתום,2365
נצרת,24,22.64,106,13.64,4.41,ירוק,77734
נשר,55,25.58,215,89.78,8.29,אדום,23947
נתיבות,49,33.11,148,37.51,7.12,כתום,39456
נתניה,247,20.26,1219,54.53,7.37,כתום,223562
סביון,קטן מ-15,אין מידע,48,118.67,8.14,אדום,4045
סח'נין,קטן מ-15,אין מידע,38,11.79,5.48,צהוב,32220
עומר,26,27.66,94,124.19,6.97,כתום,7569
עיילבון,קטן מ-15,אין מידע,16,27.68,4.86,צהוב,5781
עכו,53,25.73,206,41.60,6.57,כתום,49517
עלי,קטן מ-15,אין מידע,21,46.82,6.6,כתום,4485
עלי זהב,16,43.24,37,96.78,9.57,אדום,3823
עספיא,0,0,19,15.06,6.43,כתום,12617
עפולה,88,23.78,370,65.09,7.87,אדום,56844
