gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,30-39,חודש אחרון,16447,6.4,2,0.5,16,3.5,11,0.8
זכר,30-39,3 חודשים,138534,5.7,9,0.4,25,2.1,51,0.9
זכר,30-39,שנה,168834,5.7,25,0.6,48,1.9,228,1.9
נקבה,30-39,חודש אחרון,23348,9,1,0.2,6,1.3,11,0.8
נקבה,30-39,שנה,257370,8.8,16,0.4,48,1.9,236,2
נקבה,30-39,מתחילת קורונה,318495,8.5,36,0.3,92,1.6,551,2
נקבה,30-39,3 חודשים,214476,8.9,4,0.2,9,0.8,52,0.9
נקבה,30-39,6 חודשים,223357,8.9,7,0.3,22,1.3,110,1.5
זכר,40-49,3 חודשים,129537,5.4,14,0.6,40,3.4,127,2.2
זכר,40-49,6 חודשים,133730,5.3,35,1.3,73,4.4,244,3.2
זכר,40-49,שנה,154335,5.2,54,1.2,115,4.6,486,4
זכר,40-49,מתחילת קורונה,198359,5.3,117,1.1,241,4.1,1309,4.7
זכר,40-49,חודש אחרון,15411,6,3,0.7,14,3.1,31,2.3
נקבה,40-49,שנה,225537,7.7,27,0.6,62,2.5,348,2.9
נקבה,40-49,מתחילת קורונה,278544,7.4,74,0.7,139,2.4,894,3.2
נקבה,40-49,3 חודשים,194141,8,9,0.4,18,1.5,69,1.2
נקבה,40-49,6 חודשים,199981,7.9,19,0.7,38,2.3,167,2.2
נקבה,40-49,חודש אחרון,22608,8.8,1,0.2,7,1.5,14,1
זכר,50-59,3 חודשים,84972,3.5,50,2.3,88,7.6,268,4.6
זכר,50-59,שנה,98731,3.4,150,3.5,233,9.3,755,6.3
זכר,50-59,מתחילת קורונה,131490,3.5,373,3.6,531,9.1,2159,7.7
זכר,50-59,6 חודשים,87046,3.5,91,3.3,150,9.1,416,5.5
זכר,50-59,חודש אחרון,10521,4.1,14,3.2,38,8.3,64,4.7
נקבה,50-59,חודש אחרון,16365,6.3,4,0.9,13,2.9,35,2.6
נקבה,50-59,שנה,142126,4.8,84,1.9,130,5.2,566,4.7
נקבה,50-59,מתחילת קורונה,180219,4.8,194,1.9,247,4.2,1501,5.4
נקבה,50-59,3 חודשים,124901,5.2,35,1.6,49,4.2,180,3.1
נקבה,50-59,6 חודשים,127651,5.1,53,1.9,79,4.8,310,4.1
זכר,60-69,3 חודשים,57927,2.4,154,7,135,11.6,518,8.9
זכר,60-69,6 חודשים,59115,2.3,232,8.3,205,12.4,704,9.4
זכר,60-69,שנה,66758,2.3,373,8.6,318,12.6,1177,9.8
זכר,60-69,מתחילת קורונה,89081,2.4,978,9.4,899,15.3,3193,11.4
זכר,60-69,חודש אחרון,7608,2.9,43,9.8,72,15.8,127,9.3
נקבה,60-69,3 חודשים,80552,3.3,85,3.9,84,7.2,362,6.2
נקבה,60-69,שנה,91190,3.1,265,6.1,232,9.2,879,7.3
נקבה,60-69,מתחילת קורונה,114536,3,536,5.1,478,8.1,2129,7.6
נקבה,60-69,6 חודשים,82304,3.3,145,5.2,143,8.7,512,6.8
נקבה,60-69,חודש אחרון,11311,4.4,26,5.9,44,9.6,89,6.5
זכר,70-79,מתחילת קורונה,48253,1.3,1583,15.2,1010,17.2,3665,13.1
זכר,70-79,3 חודשים,32340,1.3,288,13.1,186,16,822,14.1
זכר,70-79,שנה,37128,1.3,588,13.6,362,14.4,1521,12.7
זכר,70-79,6 חודשים,32976,1.3,363,13,231,14,971,12.9
זכר,70-79,חודש אחרון,4944,1.9,60,13.7,73,16,200,14.6
נקבה,70-79,חודש אחרון,6203,2.4,45,10.3,44,9.6,151,11
נקבה,70-79,שנה,45023,1.5,446,10.3,265,10.5,1208,10
נקבה,70-79,מתחילת קורונה,56746,1.5,1000,9.6,574,9.8,2687,9.6
נקבה,70-79,3 חודשים,39346,1.6,207,9.4,119,10.2,617,10.6
נקבה,70-79,6 חודשים,40161,1.6,285,10.2,176,10.7,791,10.5
זכר,80-89,6 חודשים,11799,0.5,491,17.6,173,10.5,1004,13.4
זכר,80-89,שנה,13702,0.5,757,17.5,257,10.2,1474,12.3
זכר,80-89,מתחילת קורונה,18705,0.5,1833,17.6,628,10.7,3012,10.7
זכר,80-89,חודש אחרון,1719,0.7,80,18.3,46,10.1,236,17.3
זכר,80-89,3 חודשים,11509,0.5,424,19.3,147,12.6,884,15.2
נקבה,80-89,מתחילת קורונה,26016,0.7,1686,16.1,473,8.1,3062,10.9
נקבה,80-89,3 חודשים,16135,0.7,418,19,126,10.8,879,15.1
נקבה,80-89,שנה,18961,0.6,734,16.9,219,8.7,1480,12.3
נקבה,80-89,6 חודשים,16528,0.7,484,17.3,150,9.1,1014,13.5
נקבה,80-89,חודש אחרון,2256,0.9,78,17.8,43,9.4,173,12.7
זכר,90+,חודש אחרון,330,0.1,40,9.2,11,2.4,85,6.2
זכר,90+,שנה,3000,0.1,348,8,59,2.3,503,4.2
זכר,90+,מתחילת קורונה,4285,0.1,822,7.9,135,2.3,1014,3.6
זכר,90+,3 חודשים,2527,0.1,230,10.5,39,3.4,350,6
זכר,90+,6 חודשים,2592,0.1,251,9,44,2.7,383,5.1
נקבה,90+,6 חודשים,4839,0.2,301,10.8,46,2.8,528,7
נקבה,90+,שנה,5610,0.2,439,10.1,61,2.4,760,6.3
נקבה,90+,מתחילת קורונה,8332,0.2,1090,10.4,131,2.2,1517,5.4
נקבה,90+,חודש אחרון,574,0.2,39,8.9,9,2,96,7
נקבה,90+,3 חודשים,4728,0.2,254,11.6,38,3.3,461,7.9
