gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,417495,10.4,7,0.1,30,0.5,113,0.4
זכר,0-9,חודש אחרון,18715,6.8,0,0,1,0.4,12,1.5
זכר,0-9,3 חודשים,221426,11.1,2,0.1,15,1.3,48,0.8
זכר,0-9,שנה,348969,11,5,0.1,22,0.9,81,0.7
זכר,0-9,6 חודשים,280672,10.4,4,0.2,17,1.2,56,0.8
נקבה,0-9,מתחילת קורונה,334040,8.3,5,0,15,0.3,70,0.2
נקבה,0-9,3 חודשים,161268,8.1,2,0.1,8,0.7,29,0.5
נקבה,0-9,חודש אחרון,14577,5.3,0,0,2,0.8,2,0.3
נקבה,0-9,6 חודשים,214654,8,2,0.1,8,0.5,36,0.5
נקבה,0-9,שנה,276498,8.7,2,0,8,0.3,53,0.4
זכר,10-19,מתחילת קורונה,418380,10.5,7,0.1,23,0.4,78,0.3
זכר,10-19,חודש אחרון,15667,5.7,0,0,0,0,1,0.1
זכר,10-19,6 חודשים,271296,10.1,4,0.2,10,0.7,27,0.4
זכר,10-19,שנה,321837,10.2,5,0.1,14,0.6,43,0.4
זכר,10-19,3 חודשים,195449,9.8,4,0.2,9,0.8,21,0.4
נקבה,10-19,חודש אחרון,15735,5.7,0,0,1,0.4,3,0.4
נקבה,10-19,3 חודשים,179334,9,2,0.1,8,0.7,10,0.2
נקבה,10-19,שנה,314729,9.9,4,0.1,15,0.6,35,0.3
נקבה,10-19,מתחילת קורונה,398882,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,6 חודשים,263533,9.8,2,0.1,10,0.7,16,0.2
זכר,20-29,3 חודשים,99838,5,2,0.1,10,0.8,28,0.5
זכר,20-29,מתחילת קורונה,244004,6.1,24,0.2,53,0.9,237,0.8
זכר,20-29,6 חודשים,143999,5.4,3,0.1,15,1,40,0.6
זכר,20-29,חודש אחרון,15831,5.7,1,0.5,3,1.2,0,0
זכר,20-29,שנה,172979,5.5,5,0.1,22,0.9,89,0.7
נקבה,20-29,מתחילת קורונה,342404,8.6,22,0.2,58,1,272,1
נקבה,20-29,חודש אחרון,22531,8.2,0,0,1,0.4,2,0.3
נקבה,20-29,3 חודשים,156881,7.9,5,0.2,10,0.8,18,0.3
נקבה,20-29,6 חודשים,222101,8.3,7,0.3,14,0.9,32,0.5
נקבה,20-29,שנה,259131,8.2,9,0.2,20,0.8,98,0.8
זכר,30-39,מתחילת קורונה,236371,5.9,53,0.5,102,1.7,625,2.2
