section,female,male,period
0-9,"{'amount': 14579, 'percentage': 5.3}","{'amount': 18711, 'percentage': 6.8}",חודש אחרון
0-9,"{'amount': 334077, 'percentage': 8.3}","{'amount': 417453, 'percentage': 10.4}",מתחילת קורונה
0-9,"{'amount': 276529, 'percentage': 8.7}","{'amount': 348933, 'percentage': 11}",שנה
0-9,"{'amount': 214681, 'percentage': 8}","{'amount': 280640, 'percentage': 10.4}",6 חודשים
0-9,"{'amount': 161279, 'percentage': 8.1}","{'amount': 221410, 'percentage': 11.1}",3 חודשים
10-19,"{'amount': 314759, 'percentage': 9.9}","{'amount': 321805, 'percentage': 10.2}",שנה
10-19,"{'amount': 398922, 'percentage': 10}","{'amount': 418338, 'percentage': 10.5}",מתחילת קורונה
10-19,"{'amount': 263560, 'percentage': 9.8}","{'amount': 271267, 'percentage': 10.1}",6 חודשים
10-19,"{'amount': 179350, 'percentage': 9}","{'amount': 195432, 'percentage': 9.8}",3 חודשים
10-19,"{'amount': 15732, 'percentage': 5.7}","{'amount': 15669, 'percentage': 5.7}",חודש אחרון
20-29,"{'amount': 22539, 'percentage': 8.2}","{'amount': 15822, 'percentage': 5.7}",חודש אחרון
20-29,"{'amount': 342446, 'percentage': 8.6}","{'amount': 243959, 'percentage': 6.1}",מתחילת קורונה
20-29,"{'amount': 259168, 'percentage': 8.2}","{'amount': 172940, 'percentage': 5.5}",שנה
20-29,"{'amount': 222131, 'percentage': 8.3}","{'amount': 143967, 'percentage': 5.4}",6 חודשים
20-29,"{'amount': 156902, 'percentage': 7.9}","{'amount': 99816, 'percentage': 5}",3 חודשים
30-39,"{'amount': 25082, 'percentage': 9.1}","{'amount': 18678, 'percentage': 6.8}",חודש אחרון
30-39,"{'amount': 341114, 'percentage': 8.5}","{'amount': 236325, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 279038, 'percentage': 8.8}","{'amount': 183542, 'percentage': 5.8}",שנה
30-39,"{'amount': 239607, 'percentage': 8.9}","{'amount': 155424, 'percentage': 5.8}",6 חודשים
30-39,"{'amount': 181076, 'percentage': 9.1}","{'amount': 116632, 'percentage': 5.8}",3 חודשים
40-49,"{'amount': 24165, 'percentage': 8.8}","{'amount': 16838, 'percentage': 6.1}",חודש אחרון
40-49,"{'amount': 300880, 'percentage': 7.5}","{'amount': 211234, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 246991, 'percentage': 7.8}","{'amount': 167124, 'percentage': 5.3}",שנה
40-49,"{'amount': 218032, 'percentage': 8.1}","{'amount': 144380, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 164506, 'percentage': 8.2}","{'amount': 108440, 'percentage': 5.4}",3 חודשים
50-59,"{'amount': 160112, 'percentage': 5.1}","{'amount': 109105, 'percentage': 3.4}",שנה
50-59,"{'amount': 19967, 'percentage': 7.2}","{'amount': 12911, 'percentage': 4.7}",חודש אחרון
50-59,"{'amount': 198748, 'percentage': 5}","{'amount': 141878, 'percentage': 3.5}",מתחילת קורונה
50-59,"{'amount': 144017, 'percentage': 5.4}","{'amount': 96346, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 111549, 'percentage': 5.6}","{'amount': 72737, 'percentage': 3.6}",3 חודשים
60-69,"{'amount': 16723, 'percentage': 6.1}","{'amount': 11214, 'percentage': 4.1}",חודש אחרון
60-69,"{'amount': 130010, 'percentage': 3.2}","{'amount': 98726, 'percentage': 2.5}",מתחילת קורונה
60-69,"{'amount': 106320, 'percentage': 3.4}","{'amount': 76315, 'percentage': 2.4}",שנה
60-69,"{'amount': 96479, 'percentage': 3.6}","{'amount': 68135, 'percentage': 2.5}",6 חודשים
60-69,"{'amount': 74369, 'percentage': 3.7}","{'amount': 50569, 'percentage': 2.5}",3 חודשים
70-79,"{'amount': 54521, 'percentage': 1.7}","{'amount': 44359, 'percentage': 1.4}",שנה
70-79,"{'amount': 10361, 'percentage': 3.8}","{'amount': 8272, 'percentage': 3}",חודש אחרון
70-79,"{'amount': 66491, 'percentage': 1.7}","{'amount': 55492, 'percentage': 1.4}",מתחילת קורונה
70-79,"{'amount': 49254, 'percentage': 1.8}","{'amount': 39944, 'percentage': 1.5}",6 חודשים
70-79,"{'amount': 38222, 'percentage': 1.9}","{'amount': 30097, 'percentage': 1.5}",3 חודשים
80-89,"{'amount': 3900, 'percentage': 1.4}","{'amount': 2936, 'percentage': 1.1}",חודש אחרון
80-89,"{'amount': 29925, 'percentage': 0.7}","{'amount': 21137, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 22710, 'percentage': 0.7}","{'amount': 16130, 'percentage': 0.5}",שנה
80-89,"{'amount': 20041, 'percentage': 0.7}","{'amount': 14135, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 15877, 'percentage': 0.8}","{'amount': 11031, 'percentage': 0.6}",3 חודשים
90+,"{'amount': 5739, 'percentage': 0.2}","{'amount': 3019, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 9338, 'percentage': 0.2}","{'amount': 4730, 'percentage': 0.1}",מתחילת קורונה
90+,"{'amount': 6561, 'percentage': 0.2}","{'amount': 3449, 'percentage': 0.1}",שנה
90+,"{'amount': 4558, 'percentage': 0.2}","{'amount': 2374, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 999, 'percentage': 0.4}","{'amount': 554, 'percentage': 0.2}",חודש אחרון
