date,amount,recovered
2020-10-26T00:00:00.000Z,884,1112
2020-10-27T00:00:00.000Z,889,882
2020-10-28T00:00:00.000Z,724,1291
2020-10-29T00:00:00.000Z,644,1506
2020-10-30T00:00:00.000Z,680,1050
2020-10-31T00:00:00.000Z,226,791
2020-11-01T00:00:00.000Z,659,1405
2020-11-02T00:00:00.000Z,785,760
2020-11-03T00:00:00.000Z,846,676
2020-11-04T00:00:00.000Z,765,942
2020-11-05T00:00:00.000Z,563,900
2020-11-06T00:00:00.000Z,699,689
2020-11-07T00:00:00.000Z,116,410
