gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,13999,4.6,0,0,3,0.7,7,0.3,396,3.9
זכר,0-9,חודש אחרון,808,2.7,0,0,1,1,0,0,39,2.7
זכר,0-9,6 חודשים,36182,5,0,0,5,0.7,15,0.4,629,3.8
זכר,0-9,מתחילת קורונה,441863,9.6,7,0.1,34,0.5,124,0.4,3287,3.7
זכר,0-9,שנה,312906,9.3,4,0.1,22,1,71,0.6,2021,5.1
נקבה,0-9,שנה,251033,7.5,2,0.1,10,0.5,49,0.4,1640,4.1
נקבה,0-9,3 חודשים,12344,4.1,0,0,1,0.2,7,0.3,302,3
נקבה,0-9,6 חודשים,30581,4.3,0,0,1,0.1,12,0.3,494,3
נקבה,0-9,מתחילת קורונה,363453,7.9,5,0,17,0.3,78,0.2,2664,3
נקבה,0-9,חודש אחרון,1090,3.7,0,0,0,0,1,0.4,34,2.4
זכר,10-19,3 חודשים,10246,3.4,0,0,1,0.2,4,0.2,100,1
זכר,10-19,חודש אחרון,1033,3.5,0,0,0,0,0,0,8,0.6
זכר,10-19,6 חודשים,30626,4.3,0,0,1,0.1,5,0.1,142,0.9
זכר,10-19,שנה,298281,8.9,5,0.1,15,0.7,37,0.3,513,1.3
זכר,10-19,מתחילת קורונה,439666,9.5,7,0.1,25,0.4,82,0.3,1084,1.2
נקבה,10-19,3 חודשים,11203,3.7,0,0,0,0,3,0.1,82,0.8
נקבה,10-19,חודש אחרון,1611,5.5,0,0,0,0,0,0,11,0.8
נקבה,10-19,6 חודשים,31979,4.4,1,0.1,2,0.3,6,0.2,161,1
נקבה,10-19,מתחילת קורונה,430315,9.3,8,0.1,23,0.4,81,0.3,1220,1.4
נקבה,10-19,שנה,299784,9,4,0.1,12,0.5,26,0.2,556,1.4
זכר,20-29,חודש אחרון,848,2.9,0,0,1,1,2,0.7,14,1
זכר,20-29,3 חודשים,13440,4.4,1,0.1,2,0.5,7,0.3,114,1.1
זכר,20-29,6 חודשים,31403,4.4,1,0.1,4,0.6,13,0.3,195,1.2
זכר,20-29,מתחילת קורונה,269086,5.8,25,0.2,57,0.9,251,0.8,1675,1.9
זכר,20-29,שנה,171585,5.1,4,0.1,21,1,58,0.5,571,1.4
נקבה,20-29,שנה,264137,7.9,7,0.2,21,1,65,0.6,2442,6.1
נקבה,20-29,חודש אחרון,1505,5.1,0,0,0,0,3,1.1,32,2.2
נקבה,20-29,6 חודשים,44614,6.2,0,0,6,0.9,15,0.4,677,4.1
נקבה,20-29,3 חודשים,18488,6.1,0,0,6,1.5,11,0.4,403,4
נקבה,20-29,מתחילת קורונה,381735,8.3,22,0.2,62,1,284,0.9,5420,6.1
זכר,30-39,חודש אחרון,1207,4.1,0,0,0,0,2,0.7,14,1
