section,female,male,period
0-9,"{'amount': 363453, 'percentage': 7.9}","{'amount': 441863, 'percentage': 9.6}",מתחילת קורונה
0-9,"{'amount': 30581, 'percentage': 4.3}","{'amount': 36182, 'percentage': 5}",6 חודשים
0-9,"{'amount': 1090, 'percentage': 3.7}","{'amount': 808, 'percentage': 2.7}",חודש אחרון
0-9,"{'amount': 251033, 'percentage': 7.5}","{'amount': 312906, 'percentage': 9.3}",שנה
0-9,"{'amount': 12344, 'percentage': 4.1}","{'amount': 13999, 'percentage': 4.6}",3 חודשים
10-19,"{'amount': 430315, 'percentage': 9.3}","{'amount': 439666, 'percentage': 9.5}",מתחילת קורונה
10-19,"{'amount': 299784, 'percentage': 9}","{'amount': 298281, 'percentage': 8.9}",שנה
10-19,"{'amount': 31979, 'percentage': 4.4}","{'amount': 30626, 'percentage': 4.3}",6 חודשים
10-19,"{'amount': 1611, 'percentage': 5.5}","{'amount': 1033, 'percentage': 3.5}",חודש אחרון
10-19,"{'amount': 11203, 'percentage': 3.7}","{'amount': 10246, 'percentage': 3.4}",3 חודשים
20-29,"{'amount': 381735, 'percentage': 8.3}","{'amount': 269086, 'percentage': 5.8}",מתחילת קורונה
20-29,"{'amount': 18488, 'percentage': 6.1}","{'amount': 13440, 'percentage': 4.4}",3 חודשים
20-29,"{'amount': 44614, 'percentage': 6.2}","{'amount': 31403, 'percentage': 4.4}",6 חודשים
20-29,"{'amount': 1505, 'percentage': 5.1}","{'amount': 848, 'percentage': 2.9}",חודש אחרון
20-29,"{'amount': 264137, 'percentage': 7.9}","{'amount': 171585, 'percentage': 5.1}",שנה
30-39,"{'amount': 290913, 'percentage': 8.7}","{'amount': 190877, 'percentage': 5.7}",שנה
30-39,"{'amount': 389101, 'percentage': 8.4}","{'amount': 269423, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 56928, 'percentage': 7.9}","{'amount': 41107, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 1996, 'percentage': 6.8}","{'amount': 1207, 'percentage': 4.1}",חודש אחרון
30-39,"{'amount': 23059, 'percentage': 7.6}","{'amount': 16835, 'percentage': 5.6}",3 חודשים
40-49,"{'amount': 269651, 'percentage': 8.1}","{'amount': 178897, 'percentage': 5.3}",שנה
40-49,"{'amount': 350363, 'percentage': 7.6}","{'amount': 243966, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 2376, 'percentage': 8.1}","{'amount': 1256, 'percentage': 4.3}",חודש אחרון
40-49,"{'amount': 58350, 'percentage': 8.1}","{'amount': 39817, 'percentage': 5.5}",6 חודשים
40-49,"{'amount': 23389, 'percentage': 7.7}","{'amount': 16027, 'percentage': 5.3}",3 חודשים
50-59,"{'amount': 192856, 'percentage': 5.8}","{'amount': 126877, 'percentage': 3.8}",שנה
50-59,"{'amount': 246566, 'percentage': 5.3}","{'amount': 171493, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 2435, 'percentage': 8.3}","{'amount': 1261, 'percentage': 4.3}",חודש אחרון
50-59,"{'amount': 55612, 'percentage': 7.7}","{'amount': 35144, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 23345, 'percentage': 7.7}","{'amount': 14716, 'percentage': 4.9}",3 חודשים
60-69,"{'amount': 147014, 'percentage': 4.4}","{'amount': 103041, 'percentage': 3.1}",שנה
60-69,"{'amount': 179920, 'percentage': 3.9}","{'amount': 133142, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 2790, 'percentage': 9.5}","{'amount': 1705, 'percentage': 5.8}",חודש אחרון
60-69,"{'amount': 57741, 'percentage': 8}","{'amount': 39249, 'percentage': 5.5}",6 חודשים
60-69,"{'amount': 25247, 'percentage': 8.3}","{'amount': 17467, 'percentage': 5.8}",3 חודשים
70-79,"{'amount': 91764, 'percentage': 2.7}","{'amount': 73658, 'percentage': 2.2}",שנה
70-79,"{'amount': 108637, 'percentage': 2.4}","{'amount': 88995, 'percentage': 1.9}",מתחילת קורונה
70-79,"{'amount': 47403, 'percentage': 6.6}","{'amount': 37235, 'percentage': 5.2}",6 חודשים
70-79,"{'amount': 2894, 'percentage': 9.8}","{'amount': 2063, 'percentage': 7}",חודש אחרון
70-79,"{'amount': 22262, 'percentage': 7.4}","{'amount': 17188, 'percentage': 5.7}",3 חודשים
80-89,"{'amount': 48322, 'percentage': 1}","{'amount': 35085, 'percentage': 0.8}",מתחילת קורונה
80-89,"{'amount': 20669, 'percentage': 2.9}","{'amount': 15268, 'percentage': 2.1}",6 חודשים
80-89,"{'amount': 1231, 'percentage': 4.2}","{'amount': 864, 'percentage': 2.9}",חודש אחרון
80-89,"{'amount': 38654, 'percentage': 1.2}","{'amount': 28154, 'percentage': 0.8}",שנה
80-89,"{'amount': 10994, 'percentage': 3.6}","{'amount': 7599, 'percentage': 2.5}",3 חודשים
90+,"{'amount': 14472, 'percentage': 0.3}","{'amount': 7493, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 5785, 'percentage': 0.8}","{'amount': 3028, 'percentage': 0.4}",6 חודשים
90+,"{'amount': 327, 'percentage': 1.1}","{'amount': 177, 'percentage': 0.6}",חודש אחרון
90+,"{'amount': 10928, 'percentage': 0.3}","{'amount': 5792, 'percentage': 0.2}",שנה
90+,"{'amount': 3221, 'percentage': 1.1}","{'amount': 1617, 'percentage': 0.5}",3 חודשים
