name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Hadera,6.2,כתום,13.8,16,-3,174,כתום,2022-12-12T00:00:00.000Z,72.77,68.78,52.75,17.6
Holon,7.8,כתום,15.7,23,-13,341,אדום,2022-12-12T00:00:00.000Z,74.86,70.99,56.20,17.4
Tiberias,6.5,כתום,10.7,23,-3,75,כתום,2022-12-12T00:00:00.000Z,63.81,58.60,43.18,16.4
Qiryat Atta,6.3,אדום,13.7,14,-30,89,כתום,2022-12-12T00:00:00.000Z,76.65,72.19,56.68,15.0
Kefar Sava,6.3,אדום,14.3,14,-24,219,כתום,2022-12-12T00:00:00.000Z,84.17,81.25,66.58,21.5
Lod,5.6,כתום,10.8,11,14,92,צהוב,2022-12-12T00:00:00.000Z,64.91,58.22,40.01,11.4
Ashqelon,7.5,אדום,18.8,20,-6,339,אדום,2022-12-12T00:00:00.000Z,72.49,67.70,50.87,23.1
Nes Ziyyona,7.7,כתום,19.6,22,25,96,אדום,2022-12-12T00:00:00.000Z,78.10,74.82,58.92,19.0
Kafar Yasif,4.3,ירוק,6.8,4,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,74.18,65.83,41.97,
Kafar Kama,5.1,ירוק,8.8,71,0,קטן מ-15,צהוב,2022-12-12T00:00:00.000Z,74.06,70.35,55.48,
Kafar Kanna,3.6,ירוק,0.9,2,-28,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,69.30,60.09,35.07,
Kafar Manda,1.9,ירוק,0.5,1,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,61.90,52.15,26.16,
Ilut,3,ירוק,4.7,2,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,60.19,52.25,26.79,
Kafar Misr,4.5,ירוק,3.6,10,0, 0 ,ירוק,2022-12-12T00:00:00.000Z,68.72,58.46,33.84,0.0
Majd Al-Kurum,2.8,ירוק,0.6,1,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,74.23,60.21,33.72,
Mazra'a,4.3,ירוק,7.5,6,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,67.47,61.63,38.22,
Mi'elya,4.3,ירוק,6.2,6,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,69.24,64.19,45.95,
Meshhed,3.3,ירוק,2.4,10,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,64.39,55.14,29.60,
Ein Naqquba,2,ירוק,0.0,0,0, 0 ,ירוק,2022-12-12T00:00:00.000Z,60.56,49.29,27.44,0.0
Nahef,3.1,ירוק,3.0,1,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,65.70,56.28,32.11,
Na'ura,4.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,73.05,63.50,37.61,
Sajur,5.8,ירוק,16.1,21,0,קטן מ-15,צהוב,2022-12-12T00:00:00.000Z,78.19,68.10,48.42,
Sulam,4.4,ירוק,7.6,15,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,80.06,70.24,44.11,
Uzeir,2.8,ירוק,3.0,7,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,65.65,59.16,31.14,
Jaljulye,4.1,ירוק,3.9,9,0,קטן מ-15,ירוק,2022-12-12T00:00:00.000Z,60.90,52.50,29.61,
Tel Mond,6.1,כתום,12.6,22,21,38,כתום,2022-12-12T00:00:00.000Z,מעל 90%,87.68,69.97,28.2
Gan Yavne,9.7,אדום,21.4,38,45,41,אדום,2022-12-12T00:00:00.000Z,78.96,74.57,57.42,17.2
Kefar Yona,7.7,כתום,19.9,17,26,46,אדום,2022-12-12T00:00:00.000Z,75.30,71.71,55.57,17.6
Pardesiyya,4.4,אדום,12.0,15,-37,21,ירוק,2022-12-12T00:00:00.000Z,מעל 90%,89.77,72.35,31.6
