name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
חדרה,8.8,אדום,87.2,0.186347984606,-0.200925925926,762,אדום,2022-04-05T00:00:00.000Z,72.68,68.61,52.42,77.0
חולון,9.2,אדום,92.3,0.18446330318,-0.20202464788740004,1555,אדום,2022-04-05T00:00:00.000Z,74.80,70.81,55.92,79.1
טבריה,8,אדום,53.0,0.1951066499372,-0.14487632508839998,251,אדום,2022-04-05T00:00:00.000Z,63.73,58.48,42.97,54.9
קרית אתא,9.4,אדום,95.0,0.1977883096366,-0.21914008321779999,443,אדום,2022-04-05T00:00:00.000Z,76.53,71.96,56.32,74.7
כפר סבא,9.3,אדום,137.0,0.1772436656405,-0.24498644986450002,1207,אדום,2022-04-05T00:00:00.000Z,84.00,81.00,66.11,118.7
לוד,6.9,אדום,43.3,0.0989949748743,-0.18032786885249996,309,כתום,2022-04-05T00:00:00.000Z,64.87,58.06,39.75,38.2
אשקלון,9.7,אדום,90.5,0.2356444715943,-0.18948655256729996,1269,אדום,2022-04-05T00:00:00.000Z,72.33,67.48,50.56,86.7
נס ציונה,9.7,אדום,142.9,0.2097026604068,-0.3110687022901,594,אדום,2022-04-05T00:00:00.000Z,78.04,74.62,58.51,117.5
נצרת,6.4,צהוב,21.6,0.0518413597733,-0.02890173410410002,154,כתום,2022-04-05T00:00:00.000Z,68.33,59.11,35.98,19.8
נתניה,8.7,אדום,82.7,0.1580972906403,-0.17315436241619997,1538,אדום,2022-04-05T00:00:00.000Z,71.59,67.10,50.65,68.8
סח'נין,5,כתום,11.5,0.0647482014388,-0.31481481481490003,41,צהוב,2022-04-05T00:00:00.000Z,73.61,62.24,38.01,12.7
עכו,8.5,אדום,59.2,0.1563393708293,-0.12537313432840003,265,אדום,2022-04-05T00:00:00.000Z,76.63,70.49,51.11,53.5
עפולה,8.6,אדום,69.3,0.1903553299492,-0.18257261410790004,409,אדום,2022-04-05T00:00:00.000Z,71.19,66.62,50.59,72.0
פרדס חנה-כרכור,9.6,אדום,106.8,0.2263726372637,-0.3086053412463,418,אדום,2022-04-05T00:00:00.000Z,72.55,68.74,51.89,95.8
פתח תקווה,9.1,אדום,94.6,0.1911292675809,-0.23009424764389996,2116,אדום,2022-04-05T00:00:00.000Z,78.95,73.75,56.85,84.5
צפת,7.1,אדום,29.9,0.1469575200918,-0.09166666666669998,114,כתום,2022-04-05T00:00:00.000Z,45.18,39.97,26.83,31.3
קרית מוצקין,9.6,אדום,108.9,0.2282565918929,-0.2442748091604,382,אדום,2022-04-05T00:00:00.000Z,83.34,79.89,65.08,84.0
ראשון לציון,9.3,אדום,112.7,0.1785456764102,-0.1838755304102,2435,אדום,2022-04-05T00:00:00.000Z,78.16,74.77,59.99,95.2
רחובות,9.6,אדום,111.0,0.2020179372197,-0.1933399602386,1317,אדום,2022-04-05T00:00:00.000Z,74.11,69.72,53.66,90.1
רמלה,8.5,אדום,65.5,0.1423824130879,-0.07352941176479999,466,אדום,2022-04-05T00:00:00.000Z,68.34,61.06,41.66,60.6
רמת גן,8.6,אדום,118.2,0.1285830335383,-0.21878715814509997,1720,אדום,2022-04-05T00:00:00.000Z,76.43,73.34,60.72,103.2
רעננה,9,אדום,138.1,0.1612684645615,-0.29695767195769995,887,אדום,2022-04-05T00:00:00.000Z,89.80,86.39,70.84,115.3
שפרעם,6.6,צהוב,16.5,0.0829015544041,0.12903225806450003,60,כתום,2022-04-05T00:00:00.000Z,68.88,60.95,38.66,14.2
טמרה,3.8,צהוב,6.0,0.0194915254237,-0.25,26,ירוק,2022-04-05T00:00:00.000Z,69.65,57.68,34.46,7.5
