priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date
month3,פורטו ריקו,כתום,2,16,0,0,2021-10-27T00:00:00.000Z
month3,מלטה,צהוב,3,169,0,0,2021-10-27T00:00:00.000Z
month3,מונגוליה,כתום,2,9,0,0,2021-10-27T00:00:00.000Z
month3,קפריסין,צהוב,3,25441,69,0.27,2021-10-27T00:00:00.000Z
month3,גמביה,כתום,2,10,0,0,2021-10-27T00:00:00.000Z
month3,רואנדה,כתום,2,179,0,0,2021-10-27T00:00:00.000Z
month3,ראוניון,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,בוטן,כתום,2,9,0,0,2021-10-27T00:00:00.000Z
month3,הונדורס,כתום,2,37,0,0,2021-10-27T00:00:00.000Z
month3,סט וינסנט,כתום,2,4,1,25,2021-10-27T00:00:00.000Z
month3,יפן,כתום,2,504,2,0.4,2021-10-27T00:00:00.000Z
month3,פיליפינים,כתום,2,879,10,1.14,2021-10-27T00:00:00.000Z
month3,בהמס,כתום,2,38,0,0,2021-10-27T00:00:00.000Z
month3,לטביה,כתום,2,1792,2,0.11,2021-10-27T00:00:00.000Z
month3,בוליביה,כתום,2,24,0,0,2021-10-27T00:00:00.000Z
month3,תורכמניסטאן,כתום,2,323,14,4.33,2021-10-27T00:00:00.000Z
month3,טג'יקיסטאן,כתום,2,63,0,0,2021-10-27T00:00:00.000Z
month3,טונגה,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month3,ברמודה,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month3,זאיר,כתום,2,105,1,0.95,2021-10-27T00:00:00.000Z
month3,ספרד,כתום,2,16790,43,0.26,2021-10-27T00:00:00.000Z
month3,איי פיגי,כתום,2,4,0,0,2021-10-27T00:00:00.000Z
month3,מאלי,כתום,2,114,1,0.88,2021-10-27T00:00:00.000Z
month3,נאורו,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month3,איי הבתולה,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,גאורגיה,כתום,2,24310,138,0.57,2021-10-27T00:00:00.000Z
month3,תימן,כתום,2,12,0,0,2021-10-27T00:00:00.000Z
month3,אסטוניה,כתום,2,623,5,0.8,2021-10-27T00:00:00.000Z
month3,סומליה,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,לוכסמבורג,כתום,2,130,0,0,2021-10-27T00:00:00.000Z
month3,פקיסטן,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month3,אזרביג'אן,כתום,2,4010,38,0.95,2021-10-27T00:00:00.000Z
month3,הונג קונג,צהוב,3,335,2,0.6,2021-10-27T00:00:00.000Z
month3,מונקו,כתום,2,92,4,4.35,2021-10-27T00:00:00.000Z
month3,לסוטו,כתום,2,6,0,0,2021-10-27T00:00:00.000Z
month3,מקסיקו,כתום,2,628,18,2.87,2021-10-27T00:00:00.000Z
month3,אוסטרליה,כתום,2,768,2,0.26,2021-10-27T00:00:00.000Z
month3,מדגסקר,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month3,סט. לוציה,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month3,בחריין,צהוב,3,418,0,0,2021-10-27T00:00:00.000Z
month3,ליכטנשטיין,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month3,אלגיריה,כתום,2,5,0,0,2021-10-27T00:00:00.000Z
month3,גיברלטר,כתום,2,87,1,1.15,2021-10-27T00:00:00.000Z
month3,ארמניה,כתום,2,987,13,1.32,2021-10-27T00:00:00.000Z
month3,אורגוואי,צהוב,3,314,3,0.96,2021-10-27T00:00:00.000Z
month3,גאנה,כתום,2,371,5,1.35,2021-10-27T00:00:00.000Z
month3,גרמניה,כתום,2,45033,133,0.3,2021-10-27T00:00:00.000Z
month3,צ'ילה,כתום,2,137,0,0,2021-10-27T00:00:00.000Z
month3,סורינם,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,גויאנה,כתום,2,10,0,0,2021-10-27T00:00:00.000Z
month3,טוגו,כתום,2,48,0,0,2021-10-27T00:00:00.000Z
month3,אבחזיסטאן,כתום,2,104,1,0.96,2021-10-27T00:00:00.000Z
month3,אוגנדה,כתום,2,304,1,0.33,2021-10-27T00:00:00.000Z
month3,דומיניקה,כתום,2,38,0,0,2021-10-27T00:00:00.000Z
month3,טובלו,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month3,ניגריה,כתום,2,444,5,1.13,2021-10-27T00:00:00.000Z
month3,מלאווי,כתום,2,206,0,0,2021-10-27T00:00:00.000Z
month3,בורונדי,כתום,2,4,0,0,2021-10-27T00:00:00.000Z
month3,אוזבקיסטן,כתום,2,2077,17,0.82,2021-10-27T00:00:00.000Z
month3,פרו,כתום,2,776,12,1.55,2021-10-27T00:00:00.000Z
month3,סלובקיה,כתום,2,1533,4,0.26,2021-10-27T00:00:00.000Z
month3,תאילנד,כתום,2,4604,13,0.28,2021-10-27T00:00:00.000Z
month3,ארצות הברית,כתום,2,182147,1605,0.88,2021-10-27T00:00:00.000Z
month3,איטליה,צהוב,3,50130,122,0.24,2021-10-27T00:00:00.000Z
month3,קמבודיה,כתום,2,5,0,0,2021-10-27T00:00:00.000Z
month3,קולומביה,כתום,2,653,4,0.61,2021-10-27T00:00:00.000Z
month3,הונגריה,כתום,2,37982,216,0.57,2021-10-27T00:00:00.000Z
month3,מקאו,כתום,2,21,0,0,2021-10-27T00:00:00.000Z
month3,תורכיה,כתום,2,48194,785,1.63,2021-10-27T00:00:00.000Z
month3,אפגניסטן,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,ליבריה,כתום,2,13,0,0,2021-10-27T00:00:00.000Z
month3,פינלנד,כתום,2,2286,4,0.17,2021-10-27T00:00:00.000Z
month3,מרוקו,כתום,2,3400,57,1.68,2021-10-27T00:00:00.000Z
month3,רוסיה,כתום,2,22043,285,1.29,2021-10-27T00:00:00.000Z
month3,קרואטיה,כתום,2,1674,34,2.03,2021-10-27T00:00:00.000Z
month3,אוסטריה,צהוב,3,54616,232,0.42,2021-10-27T00:00:00.000Z
month3,עירק,כתום,2,61,1,1.64,2021-10-27T00:00:00.000Z
month3,סרביה,כתום,2,3749,41,1.09,2021-10-27T00:00:00.000Z
month3,לוב,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month3,קונגו,כתום,2,17,1,5.88,2021-10-27T00:00:00.000Z
month3,זימבאבווה,כתום,2,54,0,0,2021-10-27T00:00:00.000Z
month3,ארגנטינה,כתום,2,1095,4,0.37,2021-10-27T00:00:00.000Z
month3,קירג'זסטאן,כתום,2,250,4,1.6,2021-10-27T00:00:00.000Z
month3,קמרון,כתום,2,58,1,1.72,2021-10-27T00:00:00.000Z
month3,מאוריציוס,כתום,2,34,0,0,2021-10-27T00:00:00.000Z
month3,בנגלדש,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,פרגוואי,כתום,2,119,1,0.84,2021-10-27T00:00:00.000Z
month3,אנגולה,כתום,2,160,0,0,2021-10-27T00:00:00.000Z
month3,איי נורפולק,כתום,2,5,0,0,2021-10-27T00:00:00.000Z
month3,טיוואן,צהוב,3,67,0,0,2021-10-27T00:00:00.000Z
month3,גבון,כתום,2,22,0,0,2021-10-27T00:00:00.000Z
month3,נמיביה,כתום,2,52,0,0,2021-10-27T00:00:00.000Z
month3,מצרים,כתום,2,85099,544,0.64,2021-10-27T00:00:00.000Z
month3,פולין,כתום,2,17602,82,0.47,2021-10-27T00:00:00.000Z
month3,גווטאמלה,כתום,2,264,11,4.17,2021-10-27T00:00:00.000Z
month3,בילורוסיה,כתום,2,4660,67,1.44,2021-10-27T00:00:00.000Z
month3,יוון,כתום,2,99206,534,0.54,2021-10-27T00:00:00.000Z
month3,ברזיל,כתום,2,680,2,0.29,2021-10-27T00:00:00.000Z
month3,אנדורה,כתום,2,12,0,0,2021-10-27T00:00:00.000Z
month3,אינדונזיה,כתום,2,15,0,0,2021-10-27T00:00:00.000Z
month3,נורבגיה,כתום,2,484,1,0.21,2021-10-27T00:00:00.000Z
month3,סנגל,כתום,2,46,0,0,2021-10-27T00:00:00.000Z
month3,מקדוניה,כתום,2,107,2,1.87,2021-10-27T00:00:00.000Z
month3,ניגר,כתום,2,7,0,0,2021-10-27T00:00:00.000Z
month3,סלובניה,כתום,2,953,4,0.42,2021-10-27T00:00:00.000Z
month3,קזחסטאן,כתום,2,593,20,3.37,2021-10-27T00:00:00.000Z
month3,בוטסואנה,כתום,2,81,0,0,2021-10-27T00:00:00.000Z
month3,צכיה,צהוב,3,36258,194,0.54,2021-10-27T00:00:00.000Z
month3,פאפואה,כתום,2,7,0,0,2021-10-27T00:00:00.000Z
month3,איי סיישל,כתום,2,2345,1,0.04,2021-10-27T00:00:00.000Z
month3,גואם,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month3,סינגפור,כתום,2,301,1,0.33,2021-10-27T00:00:00.000Z
month3,קוסובו,צהוב,3,43,0,0,2021-10-27T00:00:00.000Z
month3,אריתראה,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month3,אלבניה,כתום,2,651,6,0.92,2021-10-27T00:00:00.000Z
month3,אירלנד,כתום,2,965,0,0,2021-10-27T00:00:00.000Z
month3,איי קוק,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,כווית,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month3,אתיופיה,כתום,2,2409,37,1.54,2021-10-27T00:00:00.000Z
month3,האיטי,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,צרפת,צהוב,3,107069,436,0.41,2021-10-27T00:00:00.000Z
month6,סווזילנד,כתום,2,10,0,0,2021-10-27T00:00:00.000Z
month6,מזרח טימור,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month6,מונטנגרו,כתום,2,11895,74,0.62,2021-10-27T00:00:00.000Z
month6,דרום סודאן,כתום,2,49,1,2.04,2021-10-27T00:00:00.000Z
month6,לבנון,כתום,2,149,0,0,2021-10-27T00:00:00.000Z
month6,ברבדוס,כתום,2,10,0,0,2021-10-27T00:00:00.000Z
month6,ליטא,כתום,2,4458,14,0.31,2021-10-27T00:00:00.000Z
month6,שוודיה,כתום,2,2469,7,0.28,2021-10-27T00:00:00.000Z
month6,בולגריה,כתום,2,35849,493,1.38,2021-10-27T00:00:00.000Z
month6,סין,צהוב,3,2598,3,0.12,2021-10-27T00:00:00.000Z
month6,דנמרק,כתום,2,4943,14,0.28,2021-10-27T00:00:00.000Z
month6,קובה,כתום,2,46,1,2.17,2021-10-27T00:00:00.000Z
month6,קטר,כתום,2,133,0,0,2021-10-27T00:00:00.000Z
month6,סודן,כתום,2,7,0,0,2021-10-27T00:00:00.000Z
month6,גינאה,כתום,2,30,2,6.67,2021-10-27T00:00:00.000Z
month6,סן מרינו,כתום,2,9,0,0,2021-10-27T00:00:00.000Z
month6,אוקראינה,כתום,2,89975,3869,4.3,2021-10-27T00:00:00.000Z
month6,סמואה,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,גמייקה,כתום,2,41,1,2.44,2021-10-27T00:00:00.000Z
month6,תוניסיה,כתום,2,188,11,5.85,2021-10-27T00:00:00.000Z
month6,הודו,כתום,2,3157,18,0.57,2021-10-27T00:00:00.000Z
month6,ערב הסעודית,כתום,2,191,1,0.52,2021-10-27T00:00:00.000Z
month6,עומן,כתום,2,11,0,0,2021-10-27T00:00:00.000Z
month6,טנזניה,כתום,2,3995,55,1.38,2021-10-27T00:00:00.000Z
month6,פורטוגל,צהוב,3,8794,27,0.31,2021-10-27T00:00:00.000Z
month6,בליז,כתום,2,14,1,7.14,2021-10-27T00:00:00.000Z
month6,מלזיה,כתום,2,7,0,0,2021-10-27T00:00:00.000Z
month6,קוסטה ריקה,כתום,2,2429,33,1.36,2021-10-27T00:00:00.000Z
month6,אל סלבדור,כתום,2,46,0,0,2021-10-27T00:00:00.000Z
month6,הולנד,כתום,2,33285,140,0.42,2021-10-27T00:00:00.000Z
month6,ניו זילנד,צהוב,3,102,1,0.98,2021-10-27T00:00:00.000Z
month6,נפאל,כתום,2,196,1,0.51,2021-10-27T00:00:00.000Z
month6,גרנדה,כתום,2,33,0,0,2021-10-27T00:00:00.000Z
month6,זמביה,כתום,2,273,1,0.37,2021-10-27T00:00:00.000Z
month6,מולדובה,כתום,2,13111,188,1.43,2021-10-27T00:00:00.000Z
month6,מרטיניק,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month6,איי פאלקלנד,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,ונצואלה,כתום,2,211,3,1.42,2021-10-27T00:00:00.000Z
month6,פנמה,כתום,2,1414,15,1.06,2021-10-27T00:00:00.000Z
month6,רומניה,כתום,2,44580,369,0.83,2021-10-27T00:00:00.000Z
month6,שוויץ,כתום,2,40642,171,0.42,2021-10-27T00:00:00.000Z
month6,איסלנד,כתום,2,7671,50,0.65,2021-10-27T00:00:00.000Z
month6,איי מרשל,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,קנדה,כתום,2,18263,35,0.19,2021-10-27T00:00:00.000Z
month6,דרום אפריקה,כתום,2,2624,14,0.53,2021-10-27T00:00:00.000Z
month6,קניה,כתום,2,1183,17,1.44,2021-10-27T00:00:00.000Z
month6,גיבוטי,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,צאד,כתום,2,17,0,0,2021-10-27T00:00:00.000Z
month6,ונואטו,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month6,ירדן,כתום,2,33680,191,0.57,2021-10-27T00:00:00.000Z
month6,ויטנאם,כתום,2,363,0,0,2021-10-27T00:00:00.000Z
month6,בלגיה,כתום,2,14217,54,0.38,2021-10-27T00:00:00.000Z
month6,סוריה,כתום,2,511,0,0,2021-10-27T00:00:00.000Z
month6,אירן,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month6,מלדיבים,כתום,2,5111,25,0.49,2021-10-27T00:00:00.000Z
month6,מוזמביק,כתום,2,91,0,0,2021-10-27T00:00:00.000Z
month6,לאוס,כתום,2,4,0,0,2021-10-27T00:00:00.000Z
month6,חוף השנהב,כתום,2,256,4,1.56,2021-10-27T00:00:00.000Z
month6,ניקרגואה,כתום,2,32,0,0,2021-10-27T00:00:00.000Z
month6,אקואדור,כתום,2,332,2,0.6,2021-10-27T00:00:00.000Z
month6,פורטו ריקו,כתום,2,35,0,0,2021-10-27T00:00:00.000Z
month6,מלטה,צהוב,3,333,0,0,2021-10-27T00:00:00.000Z
month6,מונגוליה,כתום,2,13,0,0,2021-10-27T00:00:00.000Z
month6,קפריסין,צהוב,3,64114,252,0.39,2021-10-27T00:00:00.000Z
month6,גמביה,כתום,2,20,0,0,2021-10-27T00:00:00.000Z
month6,רואנדה,כתום,2,380,2,0.53,2021-10-27T00:00:00.000Z
month6,אנגליה,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,גינאה החדשה,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month6,ראוניון,כתום,2,9,0,0,2021-10-27T00:00:00.000Z
month6,בוטן,כתום,2,9,0,0,2021-10-27T00:00:00.000Z
month6,הונדורס,כתום,2,79,0,0,2021-10-27T00:00:00.000Z
month6,סט וינסנט,כתום,2,9,1,11.11,2021-10-27T00:00:00.000Z
month6,יפן,כתום,2,676,3,0.44,2021-10-27T00:00:00.000Z
month6,פיליפינים,כתום,2,1643,18,1.1,2021-10-27T00:00:00.000Z
month6,בהמס,כתום,2,49,0,0,2021-10-27T00:00:00.000Z
month6,לטביה,כתום,2,2444,3,0.12,2021-10-27T00:00:00.000Z
month6,בוליביה,כתום,2,90,0,0,2021-10-27T00:00:00.000Z
month6,תורכמניסטאן,כתום,2,1050,25,2.38,2021-10-27T00:00:00.000Z
month6,טג'יקיסטאן,כתום,2,75,0,0,2021-10-27T00:00:00.000Z
month6,טונגה,כתום,2,2,0,0,2021-10-27T00:00:00.000Z
month6,ברמודה,כתום,2,6,0,0,2021-10-27T00:00:00.000Z
month6,זאיר,כתום,2,183,1,0.55,2021-10-27T00:00:00.000Z
month6,ספרד,כתום,2,26997,197,0.73,2021-10-27T00:00:00.000Z
month6,איי פיגי,כתום,2,5,0,0,2021-10-27T00:00:00.000Z
month6,מאלי,כתום,2,166,7,4.22,2021-10-27T00:00:00.000Z
month6,נאורו,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,איי הבתולה,כתום,2,7,0,0,2021-10-27T00:00:00.000Z
month6,גאורגיה,כתום,2,63944,330,0.52,2021-10-27T00:00:00.000Z
month6,תימן,כתום,2,13,0,0,2021-10-27T00:00:00.000Z
month6,אסטוניה,כתום,2,827,5,0.6,2021-10-27T00:00:00.000Z
month6,סומליה,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month6,לוכסמבורג,כתום,2,219,0,0,2021-10-27T00:00:00.000Z
month6,פקיסטן,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month6,אזרביג'אן,כתום,2,4875,41,0.84,2021-10-27T00:00:00.000Z
month6,הונג קונג,צהוב,3,466,2,0.43,2021-10-27T00:00:00.000Z
month6,מונקו,כתום,2,112,5,4.46,2021-10-27T00:00:00.000Z
month6,ברוניי,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,לסוטו,כתום,2,16,0,0,2021-10-27T00:00:00.000Z
month6,מקסיקו,כתום,2,1341,24,1.79,2021-10-27T00:00:00.000Z
month6,אוסטרליה,כתום,2,1123,2,0.18,2021-10-27T00:00:00.000Z
month6,מדגסקר,כתום,2,7,0,0,2021-10-27T00:00:00.000Z
month6,סט. לוציה,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,בחריין,צהוב,3,460,0,0,2021-10-27T00:00:00.000Z
month6,ליכטנשטיין,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,אלגיריה,כתום,2,12,0,0,2021-10-27T00:00:00.000Z
month6,גיברלטר,כתום,2,119,1,0.84,2021-10-27T00:00:00.000Z
month6,ארמניה,כתום,2,1296,16,1.23,2021-10-27T00:00:00.000Z
month6,אורגוואי,צהוב,3,484,3,0.62,2021-10-27T00:00:00.000Z
month6,גאנה,כתום,2,709,7,0.99,2021-10-27T00:00:00.000Z
month6,גרמניה,כתום,2,73386,183,0.25,2021-10-27T00:00:00.000Z
month6,צ'ילה,כתום,2,281,0,0,2021-10-27T00:00:00.000Z
month6,קיריבטי,כתום,2,5,0,0,2021-10-27T00:00:00.000Z
month6,סורינם,כתום,2,4,0,0,2021-10-27T00:00:00.000Z
month6,גויאנה,כתום,2,10,0,0,2021-10-27T00:00:00.000Z
month6,טוגו,כתום,2,87,0,0,2021-10-27T00:00:00.000Z
month6,אבחזיסטאן,כתום,2,121,1,0.83,2021-10-27T00:00:00.000Z
month6,אוגנדה,כתום,2,480,6,1.25,2021-10-27T00:00:00.000Z
month6,דומיניקה,כתום,2,44,0,0,2021-10-27T00:00:00.000Z
month6,טובלו,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month6,ניגריה,כתום,2,881,6,0.68,2021-10-27T00:00:00.000Z
month6,מלאווי,כתום,2,216,0,0,2021-10-27T00:00:00.000Z
month6,בורונדי,כתום,2,10,0,0,2021-10-27T00:00:00.000Z
month6,אוזבקיסטן,כתום,2,3290,105,3.19,2021-10-27T00:00:00.000Z
month6,פרו,כתום,2,943,18,1.91,2021-10-27T00:00:00.000Z
month6,סלובקיה,כתום,2,1557,4,0.26,2021-10-27T00:00:00.000Z
month6,תאילנד,כתום,2,7843,17,0.22,2021-10-27T00:00:00.000Z
month6,ארצות הברית,כתום,2,318788,1877,0.59,2021-10-27T00:00:00.000Z
month6,איטליה,צהוב,3,68240,151,0.22,2021-10-27T00:00:00.000Z
month6,קמבודיה,כתום,2,18,0,0,2021-10-27T00:00:00.000Z
month6,קולומביה,כתום,2,980,7,0.71,2021-10-27T00:00:00.000Z
month6,הונגריה,כתום,2,45625,229,0.5,2021-10-27T00:00:00.000Z
month6,מקאו,כתום,2,21,0,0,2021-10-27T00:00:00.000Z
month6,תורכיה,כתום,2,121122,1501,1.24,2021-10-27T00:00:00.000Z
month6,אפגניסטן,כתום,2,7,0,0,2021-10-27T00:00:00.000Z
month6,ליבריה,כתום,2,26,0,0,2021-10-27T00:00:00.000Z
month6,פינלנד,כתום,2,2838,8,0.28,2021-10-27T00:00:00.000Z
month6,מרוקו,כתום,2,3772,60,1.59,2021-10-27T00:00:00.000Z
month6,רוסיה,כתום,2,33529,405,1.21,2021-10-27T00:00:00.000Z
month6,קרואטיה,כתום,2,2643,38,1.44,2021-10-27T00:00:00.000Z
month6,אוסטריה,צהוב,3,69320,245,0.35,2021-10-27T00:00:00.000Z
month6,עירק,כתום,2,105,1,0.95,2021-10-27T00:00:00.000Z
month6,סרביה,כתום,2,5518,48,0.87,2021-10-27T00:00:00.000Z
month6,לוב,כתום,2,4,0,0,2021-10-27T00:00:00.000Z
month6,קונגו,כתום,2,36,2,5.56,2021-10-27T00:00:00.000Z
month6,זימבאבווה,כתום,2,108,0,0,2021-10-27T00:00:00.000Z
month6,ארגנטינה,כתום,2,1505,6,0.4,2021-10-27T00:00:00.000Z
month6,קירג'זסטאן,כתום,2,559,33,5.9,2021-10-27T00:00:00.000Z
month6,קמרון,כתום,2,107,4,3.74,2021-10-27T00:00:00.000Z
month6,מאוריציוס,כתום,2,58,0,0,2021-10-27T00:00:00.000Z
month6,בנגלדש,כתום,2,3,0,0,2021-10-27T00:00:00.000Z
month6,פרגוואי,כתום,2,165,1,0.61,2021-10-27T00:00:00.000Z
month6,אנגולה,כתום,2,257,1,0.39,2021-10-27T00:00:00.000Z
month6,איי נורפולק,כתום,2,5,0,0,2021-10-27T00:00:00.000Z
month6,טיוואן,צהוב,3,192,0,0,2021-10-27T00:00:00.000Z
month6,פלאו,כתום,2,1,0,0,2021-10-27T00:00:00.000Z
month6,גבון,כתום,2,35,0,0,2021-10-27T00:00:00.000Z
month6,נמיביה,כתום,2,119,0,0,2021-10-27T00:00:00.000Z
month6,מצרים,כתום,2,134992,632,0.47,2021-10-27T00:00:00.000Z
month6,פולין,כתום,2,24812,102,0.41,2021-10-27T00:00:00.000Z
month6,גווטאמלה,כתום,2,332,13,3.92,2021-10-27T00:00:00.000Z
month6,בילורוסיה,כתום,2,9468,97,1.02,2021-10-27T00:00:00.000Z
month6,יוון,כתום,2,213885,1071,0.5,2021-10-27T00:00:00.000Z
month6,ברזיל,כתום,2,1133,7,0.62,2021-10-27T00:00:00.000Z
month6,אנדורה,כתום,2,19,0,0,2021-10-27T00:00:00.000Z
month6,אינדונזיה,כתום,2,53,0,0,2021-10-27T00:00:00.000Z
month6,נורבגיה,כתום,2,669,3,0.45,2021-10-27T00:00:00.000Z
month6,סנגל,כתום,2,78,0,0,2021-10-27T00:00:00.000Z
month6,מקדוניה,כתום,2,191,2,1.05,2021-10-27T00:00:00.000Z
month6,ניגר,כתום,2,12,0,0,2021-10-27T00:00:00.000Z
month6,סלובניה,כתום,2,1584,7,0.44,2021-10-27T00:00:00.000Z
month6,קזחסטאן,כתום,2,878,27,3.08,2021-10-27T00:00:00.000Z
month6,בוטסואנה,כתום,2,135,0,0,2021-10-27T00:00:00.000Z
month6,צכיה,צהוב,3,40301,209,0.52,2021-10-27T00:00:00.000Z
month6,פאפואה,כתום,2,13,0,0,2021-10-27T00:00:00.000Z
month6,איי סיישל,כתום,2,5772,10,0.17,2021-10-27T00:00:00.000Z
