Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,64,0,0,1,0,0,0,0
2020-12-20T00:00:00.000Z,7382,7446,0.08,0,1,0,0,0,0
2020-12-21T00:00:00.000Z,24901,32347,0.35,0,1,0,0,0,0
2020-12-22T00:00:00.000Z,44632,76979,0.83,0,1,0,0,0,0
2020-12-23T00:00:00.000Z,62873,139852,1.5,0,1,0,0,0,0
2020-12-24T00:00:00.000Z,73379,213231,2.29,0,1,0,0,0,0
2020-12-25T00:00:00.000Z,38478,251709,2.71,0,1,0,0,0,0
2020-12-26T00:00:00.000Z,32599,284308,3.06,0,1,0,0,0,0
2020-12-27T00:00:00.000Z,104467,388775,4.18,0,1,0,0,0,0
2020-12-28T00:00:00.000Z,134922,523697,5.63,0,1,0,0,0,0
2020-12-29T00:00:00.000Z,156155,679852,7.31,0,1,0,0,0,0
2020-12-30T00:00:00.000Z,152965,832817,8.96,0,1,0,0,0,0
2020-12-31T00:00:00.000Z,158406,991223,10.66,0,1,0,0,0,0
2021-01-01T00:00:00.000Z,71331,1062554,11.43,0,1,0,0,0,0
2021-01-02T00:00:00.000Z,71673,1134227,12.2,0,1,0,0,0,0
2021-01-03T00:00:00.000Z,149582,1283809,13.81,0,1,0,0,0,0
2021-01-04T00:00:00.000Z,152034,1435843,15.44,1,2,0,0,0,0
2021-01-05T00:00:00.000Z,125035,1560878,16.78,0,2,0,0,0,0
2021-01-06T00:00:00.000Z,103211,1664089,17.89,1,3,0,0,0,0
2021-01-07T00:00:00.000Z,115944,1780033,19.14,5,8,0,0,0,0
2021-01-08T00:00:00.000Z,66386,1846419,19.86,3,11,0,0,0,0
2021-01-09T00:00:00.000Z,44492,1890911,20.33,23,34,0,0,0,0
2021-01-10T00:00:00.000Z,37581,1928492,20.74,5990,6024,0.06,0,0,0
2021-01-11T00:00:00.000Z,21084,1949576,20.96,19247,25271,0.27,0,0,0
2021-01-12T00:00:00.000Z,23970,1973546,21.22,35648,60919,0.66,0,0,0
2021-01-13T00:00:00.000Z,51976,2025522,21.78,56844,117763,1.27,0,0,0
2021-01-14T00:00:00.000Z,56373,2081895,22.39,68800,186563,2.01,0,0,0
2021-01-15T00:00:00.000Z,30684,2112579,22.72,35904,222467,2.39,0,0,0
2021-01-16T00:00:00.000Z,29407,2141986,23.03,25996,248463,2.67,0,0,0
