name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,95.69620513916016,124
יוספטל,,47.69230651855469,2
שמיר,,67.90123748779297,38
וולפסון,,74.81698608398438,24
זיו צפת,,74.9279556274414,34
הלל יפה,,86.40776824951172,41
נהריה,,76.76348876953125,35
ברזילי,,79.83333587646484,21
פוריה,,66.19718170166016,14
סוראסקי,,104.0136642456055,64
בני ציון,,75.28868103027344,23
רבין ק. בילינסון,,84.43113708496094,129
סורוקה,,72.89313507080078,76
מאיר,,69.79434204101562,48
קפלן,,88.26715087890625,75
"רמב""ם",,88.86598205566406,46
הכרמל,,72.39263916015625,26
השרון ק. גולדה,,67.63485717773438,41
הדסה עין כרם,,,149
הסקוטי,,107.518798828125,17
סנט וינסנט,,40.29850769042969,1
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,97.29729461669922,105
אל מקאסד,,,0
לניאדו,,86.3509750366211,131
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,98.73417663574219,36
אסותא אשדוד,,,12
שניידר,,,0
המרכזי בעמק,,72.06896209716797,62
