Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,40,57,0,0,0,0
2020-12-20T00:00:00.000Z,7303,7360,0.08,0,0,0
2020-12-21T00:00:00.000Z,24730,32090,0.35,0,0,0
2020-12-22T00:00:00.000Z,44193,76283,0.83,0,0,0
2020-12-23T00:00:00.000Z,61571,137854,1.5,0,0,0
2020-12-24T00:00:00.000Z,72005,209859,2.28,0,0,0
2020-12-25T00:00:00.000Z,37689,247548,2.69,0,0,0
2020-12-26T00:00:00.000Z,31975,279523,3.03,0,0,0
2020-12-27T00:00:00.000Z,102621,382144,4.15,0,0,0
2020-12-28T00:00:00.000Z,131910,514054,5.58,0,0,0
2020-12-29T00:00:00.000Z,153424,667478,7.24,0,0,0
2020-12-30T00:00:00.000Z,149524,817002,8.87,0,0,0
2020-12-31T00:00:00.000Z,155183,972185,10.55,0,0,0
2021-01-01T00:00:00.000Z,70374,1042559,11.31,0,0,0
2021-01-02T00:00:00.000Z,70767,1113326,12.08,0,0,0
2021-01-03T00:00:00.000Z,145625,1258951,13.66,0,0,0
2021-01-04T00:00:00.000Z,139330,1398281,15.17,2,2,0
2021-01-05T00:00:00.000Z,122731,1521012,16.51,0,2,0
2021-01-06T00:00:00.000Z,100555,1621567,17.6,0,2,0
2021-01-07T00:00:00.000Z,113518,1735085,18.83,4,6,0
2021-01-08T00:00:00.000Z,65170,1800255,19.54,5,11,0
2021-01-09T00:00:00.000Z,43828,1844083,20.01,26,37,0
2021-01-10T00:00:00.000Z,36801,1880884,20.41,5952,5989,0.07
2021-01-11T00:00:00.000Z,20268,1901152,20.63,19044,25033,0.27
2021-01-12T00:00:00.000Z,23491,1924643,20.89,35091,60124,0.65
2021-01-13T00:00:00.000Z,51137,1975780,21.44,55454,115578,1.25
2021-01-14T00:00:00.000Z,55647,2031427,22.05,67232,182810,1.98
2021-01-15T00:00:00.000Z,30411,2061838,22.38,35080,217890,2.36
2021-01-16T00:00:00.000Z,29155,2090993,22.69,25450,243340,2.64
2021-01-17T00:00:00.000Z,67782,2158775,23.43,82450,325790,3.54
2021-01-18T00:00:00.000Z,69641,2228416,24.18,116748,442538,4.8
2021-01-19T00:00:00.000Z,72740,2301156,24.97,134133,576671,6.26
2021-01-20T00:00:00.000Z,77380,2378536,25.81,138875,715546,7.77
2021-01-21T00:00:00.000Z,71283,2449819,26.59,158077,873623,9.48
2021-01-22T00:00:00.000Z,38859,2488678,27.01,69067,942690,10.23
2021-01-23T00:00:00.000Z,40624,2529302,27.45,52166,994856,10.8
2021-01-24T00:00:00.000Z,71187,2600489,28.22,135041,1129897,12.26
2021-01-25T00:00:00.000Z,88444,2688933,29.18,128851,1258748,13.66
2021-01-26T00:00:00.000Z,80423,2769356,30.05,119497,1378245,14.96
2021-01-27T00:00:00.000Z,80816,2850172,30.93,119808,1498053,16.26
2021-01-28T00:00:00.000Z,82283,2932455,31.82,126023,1624076,17.62
2021-01-29T00:00:00.000Z,249,2932704,31.83,249,1624325,17.63
