period_desc,age_group,count_testeds,positive_testeds,positive_testeds_perc
1_Month,0-9,14492,2902,20.02
3_Month,0-9,91230,42157,46.21
6_Month,0-9,335519,102896,30.67
1_Year,0-9,1406275,609091,43.31
All,0-9,1710674,764909,44.71
1_Month,10-19,16183,2684,16.59
3_Month,10-19,93365,40023,42.87
6_Month,10-19,353365,99167,28.06
1_Year,10-19,1297138,623290,48.05
All,10-19,1627956,805783,49.5
1_Month,20-29,24941,4912,19.69
3_Month,20-29,125004,52066,41.65
6_Month,20-29,473709,116016,24.49
1_Year,20-29,1151880,450651,39.12
All,20-29,1469408,600932,40.9
1_Month,30-39,26574,5779,21.75
3_Month,30-39,141274,64406,45.59
6_Month,30-39,468654,139480,29.76
1_Year,30-39,1106875,494810,44.7
All,30-39,1369130,608605,44.45
1_Month,40-49,26264,5983,22.78
3_Month,40-49,138556,64871,46.82
6_Month,40-49,445739,137305,30.8
1_Year,40-49,995187,454735,45.69
All,40-49,1216316,552082,45.39
1_Month,50-59,25815,5992,23.21
3_Month,50-59,127419,61554,48.31
6_Month,50-59,394698,119827,30.36
1_Year,50-59,777522,320770,41.26
All,50-59,951459,391796,41.18
1_Month,60-69,29312,7186,24.52
3_Month,60-69,136168,67061,49.25
6_Month,60-69,362786,117603,32.42
1_Year,60-69,648211,248048,38.27
All,60-69,784782,295635,37.67
1_Month,70-79,29510,7092,24.03
3_Month,70-79,122496,60076,49.04
6_Month,70-79,262208,95512,36.43
1_Year,70-79,423053,161500,38.17
All,70-79,508766,187381,36.83
1_Month,80-89,20720,3532,17.05
3_Month,80-89,64004,26320,41.12
6_Month,80-89,105120,39193,37.28
1_Year,80-89,164799,65036,39.46
All,80-89,216346,78468,36.27
1_Month,90+,6946,1005,14.47
3_Month,90+,18248,6491,35.57
6_Month,90+,25771,9455,36.69
1_Year,90+,39213,16188,41.28
All,90+,56244,20432,36.33
