day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3114
2021-07-02T00:00:00.000Z,3472
2021-07-03T00:00:00.000Z,3538
2021-07-04T00:00:00.000Z,7696
2021-07-05T00:00:00.000Z,11579
2021-07-06T00:00:00.000Z,15621
2021-07-07T00:00:00.000Z,19402
2021-07-08T00:00:00.000Z,22846
2021-07-09T00:00:00.000Z,23240
2021-07-10T00:00:00.000Z,23318
2021-07-11T00:00:00.000Z,27610
2021-07-12T00:00:00.000Z,31764
2021-07-13T00:00:00.000Z,35878
2021-07-14T00:00:00.000Z,39669
2021-07-15T00:00:00.000Z,43181
2021-07-16T00:00:00.000Z,43579
2021-07-17T00:00:00.000Z,43655
2021-07-18T00:00:00.000Z,45913
2021-07-19T00:00:00.000Z,49690
2021-07-20T00:00:00.000Z,52752
2021-07-21T00:00:00.000Z,55453
2021-07-22T00:00:00.000Z,57947
2021-07-23T00:00:00.000Z,58226
2021-07-24T00:00:00.000Z,58309
2021-07-25T00:00:00.000Z,62440
2021-07-26T00:00:00.000Z,66925
2021-07-27T00:00:00.000Z,70624
2021-07-28T00:00:00.000Z,74155
2021-07-29T00:00:00.000Z,77294
2021-07-30T00:00:00.000Z,77605
2021-07-31T00:00:00.000Z,77705
2021-08-01T00:00:00.000Z,81490
2021-08-02T00:00:00.000Z,84986
2021-08-03T00:00:00.000Z,88352
2021-08-04T00:00:00.000Z,91479
2021-08-05T00:00:00.000Z,94259
2021-08-06T00:00:00.000Z,94560
2021-08-07T00:00:00.000Z,94630
2021-08-08T00:00:00.000Z,98720
2021-08-09T00:00:00.000Z,102551
2021-08-10T00:00:00.000Z,106306
2021-08-11T00:00:00.000Z,110024
2021-08-12T00:00:00.000Z,113187
2021-08-13T00:00:00.000Z,113547
2021-08-14T00:00:00.000Z,113627
2021-08-15T00:00:00.000Z,117494
2021-08-16T00:00:00.000Z,121611
2021-08-17T00:00:00.000Z,125780
2021-08-18T00:00:00.000Z,129422
2021-08-19T00:00:00.000Z,132364
2021-08-20T00:00:00.000Z,132655
2021-08-21T00:00:00.000Z,132752
2021-08-22T00:00:00.000Z,136557
2021-08-23T00:00:00.000Z,140537
2021-08-24T00:00:00.000Z,144106
2021-08-25T00:00:00.000Z,147338
2021-08-26T00:00:00.000Z,150119
2021-08-27T00:00:00.000Z,150480
2021-08-28T00:00:00.000Z,150589
2021-08-29T00:00:00.000Z,154404
2021-08-30T00:00:00.000Z,158011
2021-08-31T00:00:00.000Z,161057
2021-09-01T00:00:00.000Z,163743
2021-09-02T00:00:00.000Z,166872
2021-09-03T00:00:00.000Z,167314
2021-09-04T00:00:00.000Z,167390
2021-09-05T00:00:00.000Z,171204
2021-09-06T00:00:00.000Z,171838
2021-09-07T00:00:00.000Z,172433
2021-09-08T00:00:00.000Z,172957
2021-09-09T00:00:00.000Z,176766
2021-09-10T00:00:00.000Z,177347
2021-09-11T00:00:00.000Z,177531
2021-09-12T00:00:00.000Z,186840
2021-09-13T00:00:00.000Z,200321
2021-09-14T00:00:00.000Z,217016
2021-09-15T00:00:00.000Z,223484
2021-09-16T00:00:00.000Z,224846
2021-09-17T00:00:00.000Z,231024
2021-09-18T00:00:00.000Z,232324
2021-09-19T00:00:00.000Z,256378
2021-09-20T00:00:00.000Z,267311
2021-09-21T00:00:00.000Z,269990
2021-09-22T00:00:00.000Z,285099
2021-09-23T00:00:00.000Z,303957
2021-09-24T00:00:00.000Z,312541
2021-09-25T00:00:00.000Z,314471
2021-09-26T00:00:00.000Z,338158
2021-09-27T00:00:00.000Z,353595
2021-09-28T00:00:00.000Z,356760
2021-09-29T00:00:00.000Z,388122
2021-09-30T00:00:00.000Z,422177
2021-10-01T00:00:00.000Z,433699
2021-10-02T00:00:00.000Z,436318
2021-10-03T00:00:00.000Z,480735
2021-10-04T00:00:00.000Z,520480
2021-10-05T00:00:00.000Z,561864
2021-10-06T00:00:00.000Z,597785
2021-10-07T00:00:00.000Z,639886
2021-10-08T00:00:00.000Z,655584
2021-10-09T00:00:00.000Z,658290
2021-10-10T00:00:00.000Z,707604
2021-10-11T00:00:00.000Z,748052
2021-10-12T00:00:00.000Z,789470
2021-10-13T00:00:00.000Z,822514
2021-10-14T00:00:00.000Z,858568
2021-10-15T00:00:00.000Z,870874
2021-10-16T00:00:00.000Z,872667
2021-10-17T00:00:00.000Z,913484
2021-10-18T00:00:00.000Z,945547
2021-10-19T00:00:00.000Z,978441
2021-10-20T00:00:00.000Z,1006056
2021-10-21T00:00:00.000Z,1036737
2021-10-22T00:00:00.000Z,1045639
2021-10-23T00:00:00.000Z,1047007
2021-10-24T00:00:00.000Z,1079893
2021-10-25T00:00:00.000Z,1107803
2021-10-26T00:00:00.000Z,1135823
2021-10-27T00:00:00.000Z,1157644
2021-10-28T00:00:00.000Z,1175159
2021-10-29T00:00:00.000Z,1179281
2021-10-30T00:00:00.000Z,1180291
2021-10-31T00:00:00.000Z,1201339
2021-11-01T00:00:00.000Z,1220094
2021-11-02T00:00:00.000Z,1239419
2021-11-03T00:00:00.000Z,1255843
2021-11-04T00:00:00.000Z,1273009
2021-11-05T00:00:00.000Z,1277459
2021-11-06T00:00:00.000Z,1278465
2021-11-07T00:00:00.000Z,1295514
2021-11-08T00:00:00.000Z,1309743
2021-11-09T00:00:00.000Z,1326122
2021-11-10T00:00:00.000Z,1341523
2021-11-11T00:00:00.000Z,1358033
2021-11-12T00:00:00.000Z,1361951
2021-11-13T00:00:00.000Z,1362980
2021-11-14T00:00:00.000Z,1381714
2021-11-15T00:00:00.000Z,1397375
2021-11-16T00:00:00.000Z,1413111
2021-11-17T00:00:00.000Z,1427121
2021-11-18T00:00:00.000Z,1441167
2021-11-19T00:00:00.000Z,1444569
2021-11-20T00:00:00.000Z,1445165
2021-11-21T00:00:00.000Z,1461143
2021-11-22T00:00:00.000Z,1475457
2021-11-23T00:00:00.000Z,1489493
2021-11-24T00:00:00.000Z,1502369
2021-11-25T00:00:00.000Z,1515485
2021-11-26T00:00:00.000Z,1518514
2021-11-27T00:00:00.000Z,1519714
2021-11-28T00:00:00.000Z,1531408
2021-11-29T00:00:00.000Z,1541462
2021-11-30T00:00:00.000Z,1550428
2021-12-01T00:00:00.000Z,1559040
2021-12-02T00:00:00.000Z,1567823
2021-12-03T00:00:00.000Z,1570426
2021-12-04T00:00:00.000Z,1571136
2021-12-05T00:00:00.000Z,1581375
2021-12-06T00:00:00.000Z,1590238
2021-12-07T00:00:00.000Z,1599660
2021-12-08T00:00:00.000Z,1608154
2021-12-09T00:00:00.000Z,1617192
2021-12-10T00:00:00.000Z,1619164
2021-12-11T00:00:00.000Z,1619565
2021-12-12T00:00:00.000Z,1630951
2021-12-13T00:00:00.000Z,1641015
2021-12-14T00:00:00.000Z,1650178
2021-12-15T00:00:00.000Z,1656141
2021-12-16T00:00:00.000Z,1666721
2021-12-17T00:00:00.000Z,1669201
2021-12-18T00:00:00.000Z,1669828
2021-12-19T00:00:00.000Z,1682704
2021-12-20T00:00:00.000Z,1690378
2021-12-21T00:00:00.000Z,1698883
2021-12-22T00:00:00.000Z,1706203
2021-12-23T00:00:00.000Z,1714889
2021-12-24T00:00:00.000Z,1717824
2021-12-25T00:00:00.000Z,1718574
2021-12-26T00:00:00.000Z,1730166
2021-12-27T00:00:00.000Z,1739471
2021-12-28T00:00:00.000Z,1748493
2021-12-29T00:00:00.000Z,1756074
2021-12-30T00:00:00.000Z,1764729
2021-12-31T00:00:00.000Z,1766815
2022-01-01T00:00:00.000Z,1767241
2022-01-02T00:00:00.000Z,1776716
2022-01-03T00:00:00.000Z,1784472
2022-01-04T00:00:00.000Z,1792335
2022-01-05T00:00:00.000Z,1798972
2022-01-06T00:00:00.000Z,1805832
2022-01-07T00:00:00.000Z,1807473
2022-01-08T00:00:00.000Z,1807742
2022-01-09T00:00:00.000Z,1815167
2022-01-10T00:00:00.000Z,1821751
2022-01-11T00:00:00.000Z,1827623
2022-01-12T00:00:00.000Z,1832507
2022-01-13T00:00:00.000Z,1837543
2022-01-14T00:00:00.000Z,1838500
2022-01-15T00:00:00.000Z,1838735
2022-01-16T00:00:00.000Z,1843143
2022-01-17T00:00:00.000Z,1847574
2022-01-18T00:00:00.000Z,1851952
2022-01-19T00:00:00.000Z,1855737
2022-01-20T00:00:00.000Z,1859512
2022-01-21T00:00:00.000Z,1860124
2022-01-22T00:00:00.000Z,1860246
2022-01-23T00:00:00.000Z,1865224
2022-01-24T00:00:00.000Z,1869729
2022-01-25T00:00:00.000Z,1875426
2022-01-26T00:00:00.000Z,1879755
2022-01-27T00:00:00.000Z,1883470
2022-01-28T00:00:00.000Z,1884201
2022-01-29T00:00:00.000Z,1884319
2022-01-30T00:00:00.000Z,1890557
2022-01-31T00:00:00.000Z,1896141
2022-02-01T00:00:00.000Z,1900696
2022-02-02T00:00:00.000Z,1905197
2022-02-03T00:00:00.000Z,1909604
2022-02-04T00:00:00.000Z,1910218
2022-02-05T00:00:00.000Z,1910322
2022-02-06T00:00:00.000Z,1915876
2022-02-07T00:00:00.000Z,1921288
2022-02-08T00:00:00.000Z,1926446
2022-02-09T00:00:00.000Z,1931043
2022-02-10T00:00:00.000Z,1935165
2022-02-11T00:00:00.000Z,1935654
2022-02-12T00:00:00.000Z,1935727
2022-02-13T00:00:00.000Z,1940199
2022-02-14T00:00:00.000Z,1945819
2022-02-15T00:00:00.000Z,1950737
2022-02-16T00:00:00.000Z,1955798
2022-02-17T00:00:00.000Z,1960447
2022-02-18T00:00:00.000Z,1960990
2022-02-19T00:00:00.000Z,1961073
2022-02-20T00:00:00.000Z,1966345
2022-02-21T00:00:00.000Z,1971711
2022-02-22T00:00:00.000Z,1976706
2022-02-23T00:00:00.000Z,1981660
2022-02-24T00:00:00.000Z,1986540
2022-02-25T00:00:00.000Z,1986952
2022-02-26T00:00:00.000Z,1987009
2022-02-27T00:00:00.000Z,1992000
2022-02-28T00:00:00.000Z,1996604
2022-03-01T00:00:00.000Z,2001076
2022-03-02T00:00:00.000Z,2005672
2022-03-03T00:00:00.000Z,2009970
2022-03-04T00:00:00.000Z,2010549
2022-03-05T00:00:00.000Z,2010640
2022-03-06T00:00:00.000Z,2015651
2022-03-07T00:00:00.000Z,2021240
2022-03-08T00:00:00.000Z,2027309
2022-03-09T00:00:00.000Z,2033808
2022-03-10T00:00:00.000Z,2039760
2022-03-11T00:00:00.000Z,2040462
2022-03-12T00:00:00.000Z,2040546
2022-03-13T00:00:00.000Z,2046783
2022-03-14T00:00:00.000Z,2051631
2022-03-15T00:00:00.000Z,2055106
2022-03-16T00:00:00.000Z,2059287
2022-03-17T00:00:00.000Z,2061788
2022-03-18T00:00:00.000Z,2062160
2022-03-19T00:00:00.000Z,2062220
2022-03-20T00:00:00.000Z,2067696
2022-03-21T00:00:00.000Z,2073491
2022-03-22T00:00:00.000Z,2078545
2022-03-23T00:00:00.000Z,2083571
2022-03-24T00:00:00.000Z,2087696
2022-03-25T00:00:00.000Z,2088173
2022-03-26T00:00:00.000Z,2088227
2022-03-27T00:00:00.000Z,2093801
2022-03-28T00:00:00.000Z,2099160
2022-03-29T00:00:00.000Z,2104139
2022-03-30T00:00:00.000Z,2108726
2022-03-31T00:00:00.000Z,2113609
2022-04-01T00:00:00.000Z,2114090
2022-04-02T00:00:00.000Z,2114132
2022-04-03T00:00:00.000Z,2118863
2022-04-04T00:00:00.000Z,2123704
2022-04-05T00:00:00.000Z,2128325
2022-04-06T00:00:00.000Z,2132818
2022-04-07T00:00:00.000Z,2137507
2022-04-08T00:00:00.000Z,2138247
2022-04-09T00:00:00.000Z,2138272
2022-04-10T00:00:00.000Z,2141933
2022-04-11T00:00:00.000Z,2145454
2022-04-12T00:00:00.000Z,2145820
