coronaOccupancy,isolatedTeam,name,normalOccupancy
109.09090909090911,25,שערי צדק,100.2456970214844
100,30,זיו צפת,82.70893096923828
96.72131147540983,55,נהריה,73.5822982788086
96,91,הדסה עין כרם,118.218620300293
87.5,106,ברזילי,72.83333587646484
83.33333333333334,33,הלל יפה,87.7669906616211
81.81818181818183,62,"רמב""ם",91.44329833984375
77.77777777777779,6,אסותא אשדוד,
76.66666666666667,47,שיבא,100.0632934570313
75,4,הסקוטי,107.8014221191406
72.1311475409836,19,שמיר (אסף הרופא),67.3400650024414
69.04761904761905,68,לניאדו,86.9080810546875
65,54,רבין ק. בילינסון,94.97006225585938
63.04347826086957,22,בני ציון,85.45034790039062
60,28,קפלן,99.2779769897461
59.64912280701754,96,מאיר,71.46529388427734
56.75675675675676,0,סנט ג'וזף,
54.285714285714285,54,סוראסקי,103.0742950439453
52.5,43,פוריה,67.88732147216797
51.85185185185185,60,המרכזי בעמק,82.06896209716797
51.78571428571429,95,הכרמל,69.32515716552734
51.470588235294116,29,וולפסון,63.2503662109375
48.14814814814815,21,מעייני הישועה,93.29073333740234
45.454545454545446,3,המשפחה הקדושה,146.6666717529297
39.130434782608695,0,אל מקאסד,
37.5,22,שניידר,82.27848052978516
34.61538461538462,50,סורוקה,77.58470916748047
34.21052631578948,10,השרון ק. גולדה,51.03734588623047
0,13,סנט וינסנט,53.73134231567383
0,0,אוגוסטה ויקטוריה,
