section,female,male,period,order_period
0-9,"{'amount': 5, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.2}",חודש אחרון,5
0-9,"{'amount': 25, 'percentage': 0.1}","{'amount': 27, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 15, 'percentage': 0.3}","{'amount': 11, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 8, 'percentage': 0.4}","{'amount': 7, 'percentage': 0.3}",3 חודשים,4
0-9,"{'amount': 29, 'percentage': 0.2}","{'amount': 30, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 50, 'percentage': 0.3}","{'amount': 32, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 5, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 7, 'percentage': 0.3}","{'amount': 4, 'percentage': 0.2}",3 חודשים,4
10-19,"{'amount': 13, 'percentage': 0.3}","{'amount': 10, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 46, 'percentage': 0.3}","{'amount': 28, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 51, 'percentage': 1.1}","{'amount': 60, 'percentage': 1.3}",6 חודשים,3
20-29,"{'amount': 15, 'percentage': 0.7}","{'amount': 14, 'percentage': 0.6}",3 חודשים,4
20-29,"{'amount': 14, 'percentage': 0.7}","{'amount': 11, 'percentage': 0.5}",חודש אחרון,5
20-29,"{'amount': 174, 'percentage': 0.9}","{'amount': 152, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 156, 'percentage': 0.9}","{'amount': 140, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 356, 'percentage': 2.1}","{'amount': 376, 'percentage': 2.2}",שנה,2
30-39,"{'amount': 131, 'percentage': 2.9}","{'amount': 120, 'percentage': 2.7}",6 חודשים,3
30-39,"{'amount': 45, 'percentage': 2.1}","{'amount': 38, 'percentage': 1.7}",3 חודשים,4
30-39,"{'amount': 39, 'percentage': 1.9}","{'amount': 33, 'percentage': 1.6}",חודש אחרון,5
30-39,"{'amount': 392, 'percentage': 2.1}","{'amount': 436, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 564, 'percentage': 3.4}","{'amount': 905, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 181, 'percentage': 4.1}","{'amount': 265, 'percentage': 6}",6 חודשים,3
40-49,"{'amount': 57, 'percentage': 2.6}","{'amount': 91, 'percentage': 4.2}",3 חודשים,4
40-49,"{'amount': 51, 'percentage': 2.5}","{'amount': 82, 'percentage': 4.1}",חודש אחרון,5
40-49,"{'amount': 635, 'percentage': 3.3}","{'amount': 1012, 'percentage': 5.3}",מתחילת קורונה,1
50-59,"{'amount': 285, 'percentage': 6.4}","{'amount': 364, 'percentage': 8.2}",6 חודשים,3
50-59,"{'amount': 106, 'percentage': 4.8}","{'amount': 147, 'percentage': 6.7}",3 חודשים,4
50-59,"{'amount': 972, 'percentage': 5.8}","{'amount': 1477, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1091, 'percentage': 5.7}","{'amount': 1673, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 99, 'percentage': 4.9}","{'amount': 140, 'percentage': 7}",חודש אחרון,5
60-69,"{'amount': 172, 'percentage': 7.9}","{'amount': 254, 'percentage': 11.6}",3 חודשים,4
60-69,"{'amount': 384, 'percentage': 8.6}","{'amount': 467, 'percentage': 10.5}",6 חודשים,3
60-69,"{'amount': 157, 'percentage': 7.8}","{'amount': 237, 'percentage': 11.8}",חודש אחרון,5
60-69,"{'amount': 1483, 'percentage': 7.8}","{'amount': 2365, 'percentage': 12.4}",מתחילת קורונה,1
60-69,"{'amount': 1331, 'percentage': 8}","{'amount': 2060, 'percentage': 12.3}",שנה,2
70-79,"{'amount': 180, 'percentage': 9}","{'amount': 285, 'percentage': 14.2}",חודש אחרון,5
70-79,"{'amount': 204, 'percentage': 9.3}","{'amount': 307, 'percentage': 14}",3 חודשים,4
70-79,"{'amount': 418, 'percentage': 9.4}","{'amount': 508, 'percentage': 11.4}",6 חודשים,3
70-79,"{'amount': 1575, 'percentage': 9.4}","{'amount': 2174, 'percentage': 13}",שנה,2
70-79,"{'amount': 1764, 'percentage': 9.3}","{'amount': 2524, 'percentage': 13.3}",מתחילת קורונה,1
80-89,"{'amount': 248, 'percentage': 11.3}","{'amount': 289, 'percentage': 13.2}",3 חודשים,4
80-89,"{'amount': 1618, 'percentage': 9.7}","{'amount': 1644, 'percentage': 9.8}",שנה,2
80-89,"{'amount': 452, 'percentage': 10.2}","{'amount': 442, 'percentage': 9.9}",6 חודשים,3
80-89,"{'amount': 234, 'percentage': 11.6}","{'amount': 266, 'percentage': 13.2}",חודש אחרון,5
80-89,"{'amount': 1860, 'percentage': 9.8}","{'amount': 1856, 'percentage': 9.8}",מתחילת קורונה,1
90+,"{'amount': 878, 'percentage': 4.6}","{'amount': 570, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 109, 'percentage': 5.4}","{'amount': 55, 'percentage': 2.7}",חודש אחרון,5
90+,"{'amount': 117, 'percentage': 5.3}","{'amount': 60, 'percentage': 2.7}",3 חודשים,4
90+,"{'amount': 175, 'percentage': 3.9}","{'amount': 101, 'percentage': 2.3}",6 חודשים,3
90+,"{'amount': 752, 'percentage': 4.5}","{'amount': 490, 'percentage': 2.9}",שנה,2
