priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date
year,איטליה,כתום,2,55455,146,0.26,2021-10-07T00:00:00.000Z
year,בנין (דהומי),כתום,2,5,0,0,2021-10-07T00:00:00.000Z
UpToNow,סווזילנד,כתום,2,10,0,0,2021-10-07T00:00:00.000Z
UpToNow,מזרח טימור,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
UpToNow,מונטנגרו,כתום,2,10154,72,0.71,2021-10-07T00:00:00.000Z
UpToNow,דרום סודאן,כתום,2,39,0,0,2021-10-07T00:00:00.000Z
UpToNow,לבנון,כתום,2,158,0,0,2021-10-07T00:00:00.000Z
UpToNow,ברבדוס,כתום,2,10,0,0,2021-10-07T00:00:00.000Z
UpToNow,ליטא,כתום,2,3697,11,0.3,2021-10-07T00:00:00.000Z
UpToNow,שוודיה,כתום,2,2125,7,0.33,2021-10-07T00:00:00.000Z
UpToNow,בולגריה,כתום,2,34187,488,1.43,2021-10-07T00:00:00.000Z
UpToNow,סין,צהוב,3,2106,3,0.14,2021-10-07T00:00:00.000Z
UpToNow,דנמרק,כתום,2,4120,14,0.34,2021-10-07T00:00:00.000Z
UpToNow,קובה,כתום,2,44,1,2.27,2021-10-07T00:00:00.000Z
UpToNow,קטר,כתום,2,107,0,0,2021-10-07T00:00:00.000Z
UpToNow,סודן,כתום,2,7,0,0,2021-10-07T00:00:00.000Z
UpToNow,גינאה,כתום,2,26,2,7.69,2021-10-07T00:00:00.000Z
UpToNow,סן מרינו,כתום,2,9,0,0,2021-10-07T00:00:00.000Z
UpToNow,אוקראינה,כתום,2,81310,3717,4.57,2021-10-07T00:00:00.000Z
UpToNow,סמואה,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,גמייקה,כתום,2,41,1,2.44,2021-10-07T00:00:00.000Z
UpToNow,תוניסיה,כתום,2,145,11,7.59,2021-10-07T00:00:00.000Z
UpToNow,הודו,כתום,2,2222,15,0.68,2021-10-07T00:00:00.000Z
UpToNow,ערב הסעודית,כתום,2,177,1,0.56,2021-10-07T00:00:00.000Z
UpToNow,עומן,כתום,2,11,0,0,2021-10-07T00:00:00.000Z
UpToNow,טנזניה,כתום,2,3602,55,1.53,2021-10-07T00:00:00.000Z
UpToNow,בליז,כתום,2,13,1,7.69,2021-10-07T00:00:00.000Z
UpToNow,מלזיה,כתום,2,6,0,0,2021-10-07T00:00:00.000Z
UpToNow,קוסטה ריקה,כתום,2,2164,32,1.48,2021-10-07T00:00:00.000Z
UpToNow,אל סלבדור,כתום,2,41,0,0,2021-10-07T00:00:00.000Z
UpToNow,הולנד,כתום,2,26818,130,0.48,2021-10-07T00:00:00.000Z
UpToNow,ניו זילנד,צהוב,3,94,1,1.06,2021-10-07T00:00:00.000Z
UpToNow,נפאל,כתום,2,118,1,0.85,2021-10-07T00:00:00.000Z
UpToNow,גרנדה,כתום,2,25,0,0,2021-10-07T00:00:00.000Z
UpToNow,זמביה,כתום,2,223,1,0.45,2021-10-07T00:00:00.000Z
UpToNow,מולדובה,כתום,2,11968,178,1.49,2021-10-07T00:00:00.000Z
UpToNow,מרטיניק,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
UpToNow,ונצואלה,כתום,2,179,3,1.68,2021-10-07T00:00:00.000Z
UpToNow,פנמה,כתום,2,1196,13,1.09,2021-10-07T00:00:00.000Z
UpToNow,רומניה,כתום,2,39448,347,0.88,2021-10-07T00:00:00.000Z
UpToNow,שוויץ,כתום,2,36134,162,0.45,2021-10-07T00:00:00.000Z
UpToNow,איסלנד,כתום,2,7556,50,0.66,2021-10-07T00:00:00.000Z
UpToNow,איי מרשל,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,קנדה,כתום,2,15082,33,0.22,2021-10-07T00:00:00.000Z
UpToNow,קוסובו,כתום,2,65,0,0,2021-10-07T00:00:00.000Z
UpToNow,קניה,כתום,2,1013,17,1.68,2021-10-07T00:00:00.000Z
UpToNow,גיבוטי,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,צאד,כתום,2,16,0,0,2021-10-07T00:00:00.000Z
UpToNow,ונואטו,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
UpToNow,ירדן,כתום,2,31736,186,0.59,2021-10-07T00:00:00.000Z
UpToNow,ויטנאם,כתום,2,77,0,0,2021-10-07T00:00:00.000Z
UpToNow,בלגיה,כתום,2,12500,49,0.39,2021-10-07T00:00:00.000Z
UpToNow,סוריה,כתום,2,531,0,0,2021-10-07T00:00:00.000Z
UpToNow,אירן,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
UpToNow,מלדיבים,כתום,2,4703,25,0.53,2021-10-07T00:00:00.000Z
UpToNow,מוזמביק,כתום,2,87,0,0,2021-10-07T00:00:00.000Z
UpToNow,לאוס,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,חוף השנהב,כתום,2,221,4,1.81,2021-10-07T00:00:00.000Z
UpToNow,פורטוגל,כתום,2,6870,24,0.35,2021-10-07T00:00:00.000Z
UpToNow,ניקרגואה,כתום,2,25,0,0,2021-10-07T00:00:00.000Z
UpToNow,מלטה,כתום,2,283,0,0,2021-10-07T00:00:00.000Z
UpToNow,אקואדור,כתום,2,250,2,0.8,2021-10-07T00:00:00.000Z
UpToNow,פורטו ריקו,כתום,2,32,0,0,2021-10-07T00:00:00.000Z
UpToNow,מונגוליה,כתום,2,9,0,0,2021-10-07T00:00:00.000Z
UpToNow,קפריסין,צהוב,3,54687,241,0.44,2021-10-07T00:00:00.000Z
UpToNow,גמביה,כתום,2,15,0,0,2021-10-07T00:00:00.000Z
UpToNow,רואנדה,כתום,2,321,2,0.62,2021-10-07T00:00:00.000Z
UpToNow,אנגליה,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,ראוניון,כתום,2,9,0,0,2021-10-07T00:00:00.000Z
UpToNow,הונדורס,כתום,2,70,0,0,2021-10-07T00:00:00.000Z
UpToNow,סט וינסנט,כתום,2,9,1,11.11,2021-10-07T00:00:00.000Z
UpToNow,יפן,כתום,2,639,3,0.47,2021-10-07T00:00:00.000Z
UpToNow,פיליפינים,כתום,2,1481,18,1.22,2021-10-07T00:00:00.000Z
UpToNow,בהמס,כתום,2,42,0,0,2021-10-07T00:00:00.000Z
UpToNow,לטביה,כתום,2,2137,3,0.14,2021-10-07T00:00:00.000Z
UpToNow,בוליביה,כתום,2,86,0,0,2021-10-07T00:00:00.000Z
UpToNow,טג'יקיסטאן,כתום,2,70,0,0,2021-10-07T00:00:00.000Z
UpToNow,טונגה,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
UpToNow,ברמודה,כתום,2,5,0,0,2021-10-07T00:00:00.000Z
UpToNow,זאיר,כתום,2,142,1,0.7,2021-10-07T00:00:00.000Z
UpToNow,ספרד,כתום,2,19913,189,0.95,2021-10-07T00:00:00.000Z
UpToNow,איי פיגי,כתום,2,4,0,0,2021-10-07T00:00:00.000Z
UpToNow,מאלי,כתום,2,159,7,4.4,2021-10-07T00:00:00.000Z
UpToNow,איי הבתולה,כתום,2,6,0,0,2021-10-07T00:00:00.000Z
UpToNow,גאורגיה,כתום,2,54451,317,0.58,2021-10-07T00:00:00.000Z
UpToNow,תימן,כתום,2,7,0,0,2021-10-07T00:00:00.000Z
UpToNow,אסטוניה,כתום,2,768,5,0.65,2021-10-07T00:00:00.000Z
UpToNow,סומליה,כתום,2,4,0,0,2021-10-07T00:00:00.000Z
UpToNow,לוכסמבורג,כתום,2,181,0,0,2021-10-07T00:00:00.000Z
UpToNow,פקיסטן,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
UpToNow,אזרביג'אן,כתום,2,3856,40,1.04,2021-10-07T00:00:00.000Z
UpToNow,הונג קונג,צהוב,3,386,2,0.52,2021-10-07T00:00:00.000Z
UpToNow,מונקו,כתום,2,107,4,3.74,2021-10-07T00:00:00.000Z
UpToNow,ברוניי,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,סלובקיה,צהוב,3,1506,4,0.27,2021-10-07T00:00:00.000Z
UpToNow,לסוטו,כתום,2,15,0,0,2021-10-07T00:00:00.000Z
UpToNow,מקסיקו,כתום,2,1028,14,1.36,2021-10-07T00:00:00.000Z
UpToNow,איי קיימן,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
UpToNow,אוסטרליה,כתום,2,997,2,0.2,2021-10-07T00:00:00.000Z
UpToNow,פולין,צהוב,3,21343,98,0.46,2021-10-07T00:00:00.000Z
UpToNow,מדגסקר,כתום,2,7,0,0,2021-10-07T00:00:00.000Z
UpToNow,סט. לוציה,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,בחריין,צהוב,3,175,0,0,2021-10-07T00:00:00.000Z
UpToNow,אלגיריה,כתום,2,9,0,0,2021-10-07T00:00:00.000Z
UpToNow,גיברלטר,כתום,2,103,0,0,2021-10-07T00:00:00.000Z
UpToNow,ארמניה,כתום,2,1206,15,1.24,2021-10-07T00:00:00.000Z
UpToNow,אורגוואי,צהוב,3,428,3,0.7,2021-10-07T00:00:00.000Z
UpToNow,גאנה,כתום,2,555,6,1.08,2021-10-07T00:00:00.000Z
UpToNow,גרמניה,כתום,2,62834,171,0.27,2021-10-07T00:00:00.000Z
UpToNow,צ'ילה,כתום,2,246,0,0,2021-10-07T00:00:00.000Z
UpToNow,קיריבטי,כתום,2,5,0,0,2021-10-07T00:00:00.000Z
UpToNow,סורינם,כתום,2,4,0,0,2021-10-07T00:00:00.000Z
UpToNow,גויאנה,כתום,2,6,0,0,2021-10-07T00:00:00.000Z
UpToNow,טוגו,כתום,2,75,0,0,2021-10-07T00:00:00.000Z
UpToNow,אבחזיסטאן,כתום,2,50,1,2,2021-10-07T00:00:00.000Z
UpToNow,אוגנדה,כתום,2,349,6,1.72,2021-10-07T00:00:00.000Z
UpToNow,דומיניקה,כתום,2,42,0,0,2021-10-07T00:00:00.000Z
UpToNow,טובלו,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
UpToNow,ניגריה,כתום,2,774,5,0.65,2021-10-07T00:00:00.000Z
UpToNow,מלאווי,כתום,2,208,0,0,2021-10-07T00:00:00.000Z
UpToNow,בורונדי,כתום,2,10,0,0,2021-10-07T00:00:00.000Z
UpToNow,אוזבקיסטן,כתום,2,2410,104,4.32,2021-10-07T00:00:00.000Z
UpToNow,פרו,כתום,2,807,18,2.23,2021-10-07T00:00:00.000Z
UpToNow,תאילנד,כתום,2,6544,15,0.23,2021-10-07T00:00:00.000Z
UpToNow,קמבודיה,כתום,2,16,0,0,2021-10-07T00:00:00.000Z
UpToNow,קולומביה,כתום,2,817,8,0.98,2021-10-07T00:00:00.000Z
UpToNow,הונגריה,כתום,2,36151,209,0.58,2021-10-07T00:00:00.000Z
UpToNow,מקאו,כתום,2,16,0,0,2021-10-07T00:00:00.000Z
UpToNow,תורכיה,כתום,2,98260,1421,1.45,2021-10-07T00:00:00.000Z
UpToNow,אפגניסטן,כתום,2,7,0,0,2021-10-07T00:00:00.000Z
UpToNow,ליבריה,כתום,2,24,0,0,2021-10-07T00:00:00.000Z
UpToNow,פינלנד,כתום,2,2466,8,0.32,2021-10-07T00:00:00.000Z
UpToNow,מרוקו,כתום,2,2391,60,2.51,2021-10-07T00:00:00.000Z
UpToNow,רוסיה,כתום,2,26438,322,1.22,2021-10-07T00:00:00.000Z
UpToNow,קרואטיה,כתום,2,2491,40,1.61,2021-10-07T00:00:00.000Z
UpToNow,אוסטריה,צהוב,3,57522,228,0.4,2021-10-07T00:00:00.000Z
UpToNow,עירק,כתום,2,101,1,0.99,2021-10-07T00:00:00.000Z
UpToNow,סרביה,כתום,2,4860,43,0.88,2021-10-07T00:00:00.000Z
UpToNow,לוב,כתום,2,4,0,0,2021-10-07T00:00:00.000Z
UpToNow,קונגו,כתום,2,32,2,6.25,2021-10-07T00:00:00.000Z
UpToNow,זימבאבווה,כתום,2,91,0,0,2021-10-07T00:00:00.000Z
UpToNow,ארגנטינה,כתום,2,1090,4,0.37,2021-10-07T00:00:00.000Z
UpToNow,קירג'זסטאן,כתום,2,514,33,6.42,2021-10-07T00:00:00.000Z
UpToNow,קמרון,כתום,2,91,4,4.4,2021-10-07T00:00:00.000Z
UpToNow,מאוריציוס,כתום,2,42,0,0,2021-10-07T00:00:00.000Z
UpToNow,בנגלדש,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
UpToNow,פרגוואי,כתום,2,155,1,0.65,2021-10-07T00:00:00.000Z
UpToNow,אנגולה,כתום,2,208,1,0.48,2021-10-07T00:00:00.000Z
UpToNow,טיוואן,צהוב,3,174,0,0,2021-10-07T00:00:00.000Z
UpToNow,פלאו,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,נמיביה,כתום,2,108,0,0,2021-10-07T00:00:00.000Z
UpToNow,מצרים,כתום,2,114186,606,0.53,2021-10-07T00:00:00.000Z
UpToNow,גווטאמלה,כתום,2,283,12,4.24,2021-10-07T00:00:00.000Z
UpToNow,בילורוסיה,כתום,2,8457,79,0.93,2021-10-07T00:00:00.000Z
UpToNow,יוון,כתום,2,199158,1059,0.53,2021-10-07T00:00:00.000Z
UpToNow,ברזיל,כתום,2,899,6,0.67,2021-10-07T00:00:00.000Z
UpToNow,אנדורה,כתום,2,19,0,0,2021-10-07T00:00:00.000Z
UpToNow,אינדונזיה,כתום,2,50,0,0,2021-10-07T00:00:00.000Z
UpToNow,נורבגיה,כתום,2,531,3,0.56,2021-10-07T00:00:00.000Z
UpToNow,סנגל,כתום,2,71,0,0,2021-10-07T00:00:00.000Z
UpToNow,צרפת,כתום,2,89572,423,0.47,2021-10-07T00:00:00.000Z
UpToNow,מקדוניה,כתום,2,162,1,0.62,2021-10-07T00:00:00.000Z
UpToNow,ניגר,כתום,2,12,0,0,2021-10-07T00:00:00.000Z
UpToNow,סלובניה,כתום,2,1535,6,0.39,2021-10-07T00:00:00.000Z
UpToNow,קזחסטאן,כתום,2,781,26,3.33,2021-10-07T00:00:00.000Z
UpToNow,בוטסואנה,כתום,2,126,0,0,2021-10-07T00:00:00.000Z
UpToNow,צכיה,צהוב,3,32379,194,0.6,2021-10-07T00:00:00.000Z
UpToNow,פאפואה,כתום,2,13,0,0,2021-10-07T00:00:00.000Z
UpToNow,גבון,צהוב,3,29,0,0,2021-10-07T00:00:00.000Z
UpToNow,איי סיישל,כתום,2,5518,10,0.18,2021-10-07T00:00:00.000Z
UpToNow,גואם,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
UpToNow,סינגפור,כתום,2,456,2,0.44,2021-10-07T00:00:00.000Z
UpToNow,אריתראה,כתום,2,4,0,0,2021-10-07T00:00:00.000Z
UpToNow,אלבניה,כתום,2,1658,7,0.42,2021-10-07T00:00:00.000Z
UpToNow,אירלנד,כתום,2,1111,0,0,2021-10-07T00:00:00.000Z
UpToNow,איי קוק,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
UpToNow,כווית,כתום,2,7,0,0,2021-10-07T00:00:00.000Z
UpToNow,אתיופיה,כתום,2,3608,41,1.14,2021-10-07T00:00:00.000Z
UpToNow,האיטי,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
UpToNow,איטליה,כתום,2,55455,146,0.26,2021-10-07T00:00:00.000Z
LastMonth,מונטנגרו,כתום,2,2686,7,0.26,2021-10-07T00:00:00.000Z
LastMonth,לבנון,כתום,2,18,0,0,2021-10-07T00:00:00.000Z
LastMonth,ברבדוס,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,ליטא,כתום,2,1117,1,0.09,2021-10-07T00:00:00.000Z
LastMonth,שוודיה,כתום,2,389,0,0,2021-10-07T00:00:00.000Z
LastMonth,בולגריה,כתום,2,621,4,0.64,2021-10-07T00:00:00.000Z
LastMonth,סין,צהוב,3,284,0,0,2021-10-07T00:00:00.000Z
LastMonth,דנמרק,כתום,2,1496,3,0.2,2021-10-07T00:00:00.000Z
LastMonth,קובה,כתום,2,8,1,12.5,2021-10-07T00:00:00.000Z
LastMonth,קטר,כתום,2,13,0,0,2021-10-07T00:00:00.000Z
LastMonth,גינאה,כתום,2,4,0,0,2021-10-07T00:00:00.000Z
LastMonth,סן מרינו,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,אוקראינה,כתום,2,35673,3424,9.6,2021-10-07T00:00:00.000Z
LastMonth,גמייקה,כתום,2,9,1,11.11,2021-10-07T00:00:00.000Z
LastMonth,תוניסיה,כתום,2,29,0,0,2021-10-07T00:00:00.000Z
LastMonth,הודו,כתום,2,714,1,0.14,2021-10-07T00:00:00.000Z
LastMonth,עומן,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
LastMonth,טנזניה,כתום,2,943,3,0.32,2021-10-07T00:00:00.000Z
LastMonth,מלזיה,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,הולנד,כתום,2,5350,15,0.28,2021-10-07T00:00:00.000Z
LastMonth,נפאל,כתום,2,33,1,3.03,2021-10-07T00:00:00.000Z
LastMonth,גרנדה,כתום,2,4,0,0,2021-10-07T00:00:00.000Z
LastMonth,זמביה,כתום,2,30,0,0,2021-10-07T00:00:00.000Z
LastMonth,מולדובה,כתום,2,2963,121,4.08,2021-10-07T00:00:00.000Z
LastMonth,ונצואלה,כתום,2,33,0,0,2021-10-07T00:00:00.000Z
LastMonth,פנמה,כתום,2,437,10,2.29,2021-10-07T00:00:00.000Z
LastMonth,רומניה,כתום,2,10541,82,0.78,2021-10-07T00:00:00.000Z
LastMonth,שוויץ,כתום,2,8327,34,0.41,2021-10-07T00:00:00.000Z
LastMonth,איסלנד,כתום,2,1421,1,0.07,2021-10-07T00:00:00.000Z
LastMonth,קנדה,כתום,2,5343,9,0.17,2021-10-07T00:00:00.000Z
LastMonth,קוסובו,כתום,2,22,0,0,2021-10-07T00:00:00.000Z
LastMonth,קניה,כתום,2,199,1,0.5,2021-10-07T00:00:00.000Z
LastMonth,צאד,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,ירדן,כתום,2,6390,42,0.66,2021-10-07T00:00:00.000Z
LastMonth,ויטנאם,כתום,2,14,0,0,2021-10-07T00:00:00.000Z
LastMonth,בלגיה,כתום,2,2604,12,0.46,2021-10-07T00:00:00.000Z
LastMonth,סוריה,כתום,2,48,0,0,2021-10-07T00:00:00.000Z
LastMonth,אירן,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,מלדיבים,כתום,2,1788,2,0.11,2021-10-07T00:00:00.000Z
LastMonth,מוזמביק,כתום,2,30,0,0,2021-10-07T00:00:00.000Z
LastMonth,פורטוגל,כתום,2,1895,3,0.16,2021-10-07T00:00:00.000Z
LastMonth,ניקרגואה,כתום,2,8,0,0,2021-10-07T00:00:00.000Z
LastMonth,מלטה,כתום,2,22,0,0,2021-10-07T00:00:00.000Z
LastMonth,אקואדור,כתום,2,97,2,2.06,2021-10-07T00:00:00.000Z
LastMonth,מונגוליה,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,קפריסין,צהוב,3,12070,30,0.25,2021-10-07T00:00:00.000Z
LastMonth,גמביה,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
LastMonth,רואנדה,כתום,2,66,0,0,2021-10-07T00:00:00.000Z
LastMonth,ראוניון,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,הונדורס,כתום,2,17,0,0,2021-10-07T00:00:00.000Z
LastMonth,יפן,כתום,2,78,0,0,2021-10-07T00:00:00.000Z
LastMonth,בהמס,כתום,2,11,0,0,2021-10-07T00:00:00.000Z
LastMonth,לטביה,כתום,2,638,2,0.31,2021-10-07T00:00:00.000Z
LastMonth,בוליביה,כתום,2,5,0,0,2021-10-07T00:00:00.000Z
LastMonth,זאיר,כתום,2,22,0,0,2021-10-07T00:00:00.000Z
LastMonth,ספרד,כתום,2,7949,8,0.1,2021-10-07T00:00:00.000Z
LastMonth,איי פיגי,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
LastMonth,מאלי,כתום,2,48,0,0,2021-10-07T00:00:00.000Z
LastMonth,גאורגיה,כתום,2,10436,52,0.5,2021-10-07T00:00:00.000Z
LastMonth,אסטוניה,כתום,2,153,2,1.31,2021-10-07T00:00:00.000Z
LastMonth,סומליה,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
LastMonth,פקיסטן,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,מונקו,כתום,2,18,0,0,2021-10-07T00:00:00.000Z
LastMonth,סלובקיה,צהוב,3,1436,4,0.28,2021-10-07T00:00:00.000Z
LastMonth,לסוטו,כתום,2,3,0,0,2021-10-07T00:00:00.000Z
LastMonth,מקסיקו,כתום,2,165,1,0.61,2021-10-07T00:00:00.000Z
LastMonth,אוסטרליה,כתום,2,185,2,1.08,2021-10-07T00:00:00.000Z
LastMonth,פולין,צהוב,3,8289,45,0.54,2021-10-07T00:00:00.000Z
LastMonth,מדגסקר,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
LastMonth,בחריין,צהוב,3,92,0,0,2021-10-07T00:00:00.000Z
LastMonth,גיברלטר,כתום,2,18,0,0,2021-10-07T00:00:00.000Z
LastMonth,ארמניה,כתום,2,416,4,0.96,2021-10-07T00:00:00.000Z
LastMonth,אורגוואי,צהוב,3,113,1,0.88,2021-10-07T00:00:00.000Z
LastMonth,גאנה,כתום,2,73,0,0,2021-10-07T00:00:00.000Z
LastMonth,גרמניה,כתום,2,15459,25,0.16,2021-10-07T00:00:00.000Z
LastMonth,צ'ילה,כתום,2,35,0,0,2021-10-07T00:00:00.000Z
LastMonth,גויאנה,כתום,2,6,0,0,2021-10-07T00:00:00.000Z
LastMonth,טוגו,כתום,2,14,0,0,2021-10-07T00:00:00.000Z
LastMonth,אוגנדה,כתום,2,79,0,0,2021-10-07T00:00:00.000Z
LastMonth,דומיניקה,כתום,2,23,0,0,2021-10-07T00:00:00.000Z
LastMonth,טובלו,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
LastMonth,ניגריה,כתום,2,131,0,0,2021-10-07T00:00:00.000Z
LastMonth,מלאווי,כתום,2,6,0,0,2021-10-07T00:00:00.000Z
LastMonth,בורונדי,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
LastMonth,פרו,כתום,2,458,9,1.97,2021-10-07T00:00:00.000Z
LastMonth,תאילנד,כתום,2,1483,2,0.13,2021-10-07T00:00:00.000Z
LastMonth,קמבודיה,כתום,2,1,0,0,2021-10-07T00:00:00.000Z
LastMonth,קולומביה,כתום,2,284,2,0.7,2021-10-07T00:00:00.000Z
LastMonth,הונגריה,כתום,2,16697,78,0.47,2021-10-07T00:00:00.000Z
LastMonth,מקאו,כתום,2,5,0,0,2021-10-07T00:00:00.000Z
LastMonth,תורכיה,כתום,2,2471,33,1.34,2021-10-07T00:00:00.000Z
LastMonth,אפגניסטן,כתום,2,2,0,0,2021-10-07T00:00:00.000Z
LastMonth,ליבריה,כתום,2,8,0,0,2021-10-07T00:00:00.000Z
LastMonth,פינלנד,כתום,2,687,1,0.15,2021-10-07T00:00:00.000Z
LastMonth,מרוקו,כתום,2,918,3,0.33,2021-10-07T00:00:00.000Z
