Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,60,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7381,7441,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24892,32333,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44625,76958,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62854,139812,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73359,213171,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38470,251641,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32591,284232,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104443,388675,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134888,523563,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156114,679677,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152907,832584,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158360,990944,10.66,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71309,1062253,11.42,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71656,1133909,12.19,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149538,1283447,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151981,1435428,15.44,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124959,1560387,16.78,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103157,1663544,17.89,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115880,1779424,19.13,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66337,1845761,19.85,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44467,1890228,20.33,22,32,0,0,0,0
2021-01-10T00:00:00.000Z,37560,1927788,20.73,5990,6022,0.06,0,0,0
2021-01-11T00:00:00.000Z,21040,1948828,20.96,19239,25261,0.27,0,0,0
2021-01-12T00:00:00.000Z,23924,1972752,21.21,35645,60906,0.66,0,0,0
2021-01-13T00:00:00.000Z,51944,2024696,21.77,56837,117743,1.27,0,0,0
2021-01-14T00:00:00.000Z,56331,2081027,22.38,68786,186529,2.01,0,0,0
2021-01-15T00:00:00.000Z,30637,2111664,22.71,35896,222425,2.39,0,0,0
2021-01-16T00:00:00.000Z,29373,2141037,23.02,25988,248413,2.67,0,0,0
2021-01-17T00:00:00.000Z,68284,2209321,23.76,84516,332929,3.58,0,0,0
2021-01-18T00:00:00.000Z,69575,2278896,24.51,120314,453243,4.87,0,0,0
2021-01-19T00:00:00.000Z,72666,2351562,25.29,137671,590914,6.35,0,0,0
2021-01-20T00:00:00.000Z,76619,2428181,26.11,143564,734478,7.9,0,0,0
