date,visited_country,vaccination_ind,none_vaccination_ind,sum_arrival
2021-06-11T00:00:00.000Z,האיטי,1,0,1
2021-06-11T00:00:00.000Z,דנמרק,12,1,13
2021-06-11T00:00:00.000Z,גרמניה,255,89,344
2021-06-11T00:00:00.000Z,גווטאמלה,0,1,1
2021-06-11T00:00:00.000Z,גאנה,0,1,1
2021-06-11T00:00:00.000Z,גאורגיה,370,39,409
2021-06-11T00:00:00.000Z,ברזיל,1,2,3
2021-06-11T00:00:00.000Z,בלגיה,7,3,10
2021-06-11T00:00:00.000Z,בילורוסיה,4,0,4
2021-06-11T00:00:00.000Z,איחוד האמירויות הערב,215,33,248
2021-06-11T00:00:00.000Z,בולגריה,158,18,176
2021-06-11T00:00:00.000Z,אתיופיה,1,0,1
2021-06-11T00:00:00.000Z,ארצות הברית,972,943,1915
2021-06-11T00:00:00.000Z,ארמניה,2,0,2
2021-06-11T00:00:00.000Z,ארגנטינה,0,2,2
2021-06-11T00:00:00.000Z,אנגולה,2,1,3
2021-06-11T00:00:00.000Z,אלגיריה,2,0,2
2021-06-11T00:00:00.000Z,אלבניה,1,1,2
2021-06-11T00:00:00.000Z,אירלנד,6,5,11
2021-06-11T00:00:00.000Z,איי פיגי,0,1,1
2021-06-11T00:00:00.000Z,איטליה,180,64,244
2021-06-11T00:00:00.000Z,אזרביג'אן,18,0,18
2021-06-11T00:00:00.000Z,אורגוואי,0,2,2
2021-06-11T00:00:00.000Z,אוקראינה,3,6,9
2021-06-11T00:00:00.000Z,אוסטרליה,1,4,5
2021-06-11T00:00:00.000Z,אוסטריה,118,15,133
2021-06-11T00:00:00.000Z,אוזבקיסטן,3,0,3
2021-06-11T00:00:00.000Z,סלובניה,1,0,1
2021-06-12T00:00:00.000Z,לטביה,1,0,1
2021-06-12T00:00:00.000Z,כלל המדינות,3368,1681,5049
2021-06-12T00:00:00.000Z,יפן,1,0,1
2021-06-12T00:00:00.000Z,יוון,470,30,500
2021-06-12T00:00:00.000Z,טנזניה,4,0,4
2021-06-12T00:00:00.000Z,טיוואן,1,7,8
2021-06-12T00:00:00.000Z,אוגנדה,2,0,2
2021-06-12T00:00:00.000Z,איחוד האמירויות הערב,54,19,73
2021-06-12T00:00:00.000Z,מקדוניה,1,0,1
2021-06-12T00:00:00.000Z,מקסיקו,2,0,2
2021-06-12T00:00:00.000Z,טוגו,1,0,1
2021-06-12T00:00:00.000Z,חוף השנהב,10,0,10
2021-06-12T00:00:00.000Z,זמביה,2,1,3
2021-06-12T00:00:00.000Z,זימבאבווה,0,2,2
2021-06-12T00:00:00.000Z,זאיר,1,0,1
2021-06-12T00:00:00.000Z,הממלכה המאוחדת,37,50,87
2021-06-12T00:00:00.000Z,הונגריה,1,5,6
2021-06-12T00:00:00.000Z,הולנד,56,9,65
2021-06-12T00:00:00.000Z,דרום אפריקה,7,13,20
2021-06-12T00:00:00.000Z,דנמרק,6,5,11
2021-06-12T00:00:00.000Z,דומיניקה,1,0,1
2021-06-12T00:00:00.000Z,גרמניה,155,64,219
2021-06-12T00:00:00.000Z,גבון,1,1,2
2021-06-12T00:00:00.000Z,גאנה,3,0,3
2021-06-12T00:00:00.000Z,גאורגיה,63,10,73
2021-06-12T00:00:00.000Z,בלגיה,1,0,1
2021-06-12T00:00:00.000Z,בוסניה הרצגובינה,2,1,3
2021-06-12T00:00:00.000Z,בולגריה,0,2,2
2021-06-12T00:00:00.000Z,אתיופיה,20,9,29
2021-06-12T00:00:00.000Z,ארצות הברית,481,854,1335
2021-06-12T00:00:00.000Z,ארמניה,1,1,2
2021-06-12T00:00:00.000Z,אקואדור,1,0,1
2021-06-12T00:00:00.000Z,אסטוניה,1,0,1
2021-06-12T00:00:00.000Z,אירלנד,6,0,6
2021-06-12T00:00:00.000Z,איסלנד,31,0,31
2021-06-12T00:00:00.000Z,אינדונזיה,1,0,1
2021-06-12T00:00:00.000Z,איי גילברט ואליס,0,1,1
2021-06-12T00:00:00.000Z,איטליה,30,7,37
2021-06-12T00:00:00.000Z,אוקראינה,1,1,2
2021-06-12T00:00:00.000Z,אוסטריה,36,17,53
2021-06-12T00:00:00.000Z,אוזבקיסטן,3,5,8
2021-06-12T00:00:00.000Z,מצרים,635,71,706
2021-06-12T00:00:00.000Z,נורבגיה,0,6,6
2021-06-12T00:00:00.000Z,ניגריה,4,0,4
2021-06-12T00:00:00.000Z,נמיביה,3,0,3
2021-06-12T00:00:00.000Z,נפאל,2,2,4
2021-06-12T00:00:00.000Z,סינגפור,0,6,6
2021-06-12T00:00:00.000Z,סלובקיה,1,0,1
2021-06-12T00:00:00.000Z,ספרד,14,5,19
2021-06-12T00:00:00.000Z,סרביה,7,1,8
2021-06-12T00:00:00.000Z,פולין,103,9,112
2021-06-12T00:00:00.000Z,פורטוגל,13,0,13
2021-06-12T00:00:00.000Z,פיליפינים,2,1,3
2021-06-12T00:00:00.000Z,מלדיבים,14,3,17
2021-06-12T00:00:00.000Z,פינלנד,1,5,6
2021-06-12T00:00:00.000Z,פנמה,2,0,2
2021-06-12T00:00:00.000Z,צכיה,1,0,1
2021-06-12T00:00:00.000Z,צרפת,7,5,12
2021-06-12T00:00:00.000Z,קוסובו,1,0,1
2021-06-12T00:00:00.000Z,קוסטה ריקה,1,1,2
2021-06-12T00:00:00.000Z,קוריאה הדרומית,6,6,12
2021-06-12T00:00:00.000Z,קזחסטאן,0,2,2
2021-06-12T00:00:00.000Z,קנדה,1,1,2
2021-06-12T00:00:00.000Z,קניה,7,1,8
2021-06-12T00:00:00.000Z,קפריסין,378,36,414
2021-06-12T00:00:00.000Z,קרואטיה,23,0,23
2021-06-12T00:00:00.000Z,רואנדה,13,0,13
2021-06-12T00:00:00.000Z,רומניה,136,28,164
2021-06-12T00:00:00.000Z,שוודיה,5,2,7
2021-06-12T00:00:00.000Z,שוויץ,33,5,38
2021-06-12T00:00:00.000Z,תאילנד,4,7,11
2021-06-12T00:00:00.000Z,תורכיה,221,45,266
2021-06-12T00:00:00.000Z,תורכמניסטאן,8,0,8
2021-06-12T00:00:00.000Z,מולדובה,1,1,2
2021-06-12T00:00:00.000Z,ליטא,2,0,2
2021-06-13T00:00:00.000Z,מלדיבים,7,0,7
2021-06-13T00:00:00.000Z,ירדן,122,65,187
2021-06-13T00:00:00.000Z,מאלי,2,0,2
2021-06-13T00:00:00.000Z,מאוריציוס,1,1,2
2021-06-13T00:00:00.000Z,ליטא,6,20,26
2021-06-13T00:00:00.000Z,לטביה,1,0,1
2021-06-13T00:00:00.000Z,כלל המדינות,10417,4883,15300
2021-06-13T00:00:00.000Z,מצרים,1045,110,1155
2021-06-13T00:00:00.000Z,יפן,0,2,2
2021-06-13T00:00:00.000Z,יוון,2546,92,2638
2021-06-13T00:00:00.000Z,טיוואן,1,0,1
2021-06-13T00:00:00.000Z,חוף השנהב,0,5,5
2021-06-13T00:00:00.000Z,הממלכה המאוחדת,291,262,553
2021-06-13T00:00:00.000Z,הונגריה,53,22,75
2021-06-13T00:00:00.000Z,הולנד,108,31,139
2021-06-13T00:00:00.000Z,דרום אפריקה,4,2,6
2021-06-13T00:00:00.000Z,דנמרק,4,3,7
2021-06-13T00:00:00.000Z,גרמניה,280,138,418
2021-06-13T00:00:00.000Z,גויאנה הצרפתית,1,0,1
2021-06-13T00:00:00.000Z,גבון,1,0,1
2021-06-13T00:00:00.000Z,גאנה,1,4,5
2021-06-13T00:00:00.000Z,גאורגיה,595,35,630
2021-06-13T00:00:00.000Z,ברזיל,0,1,1
2021-06-13T00:00:00.000Z,בלגיה,51,70,121
2021-06-13T00:00:00.000Z,בילורוסיה,127,25,152
2021-06-13T00:00:00.000Z,בוסניה הרצגובינה,2,0,2
2021-06-13T00:00:00.000Z,בולגריה,553,27,580
2021-06-13T00:00:00.000Z,ארצות הברית,536,714,1250
2021-06-13T00:00:00.000Z,ארגנטינה,1,2,3
2021-06-13T00:00:00.000Z,אלבניה,1,0,1
2021-06-13T00:00:00.000Z,אירלנד,1,1,2
2021-06-13T00:00:00.000Z,איסלנד,1,0,1
2021-06-13T00:00:00.000Z,איי סיישל,124,10,134
2021-06-13T00:00:00.000Z,איטליה,177,30,207
2021-06-13T00:00:00.000Z,אזרביג'אן,5,1,6
2021-06-13T00:00:00.000Z,אורגוואי,2,0,2
2021-06-13T00:00:00.000Z,אוקראינה,77,91,168
2021-06-13T00:00:00.000Z,אוסטרליה,0,3,3
2021-06-13T00:00:00.000Z,אוסטריה,112,33,145
2021-06-13T00:00:00.000Z,אוזבקיסטן,1,1,2
2021-06-13T00:00:00.000Z,איחוד האמירויות הערב,318,40,358
2021-06-13T00:00:00.000Z,תורכמניסטאן,4,0,4
2021-06-13T00:00:00.000Z,תורכיה,140,46,186
2021-06-13T00:00:00.000Z,תוניסיה,1,1,2
2021-06-13T00:00:00.000Z,תאילנד,1,1,2
2021-06-13T00:00:00.000Z,שוויץ,75,52,127
2021-06-13T00:00:00.000Z,שוודיה,4,4,8
2021-06-13T00:00:00.000Z,רוסיה,36,85,121
2021-06-13T00:00:00.000Z,רומניה,98,19,117
2021-06-13T00:00:00.000Z,ראוניון,0,2,2
2021-06-13T00:00:00.000Z,קרואטיה,6,3,9
2021-06-13T00:00:00.000Z,קפריסין,954,29,983
2021-06-13T00:00:00.000Z,מולדובה,310,71,381
2021-06-13T00:00:00.000Z,קנדה,10,61,71
2021-06-13T00:00:00.000Z,מקדוניה,1,0,1
2021-06-13T00:00:00.000Z,קזחסטאן,1,0,1
2021-06-13T00:00:00.000Z,קוריאה הדרומית,0,8,8
2021-06-13T00:00:00.000Z,מקסיקו,0,3,3
2021-06-13T00:00:00.000Z,מרטיניק,0,1,1
2021-06-13T00:00:00.000Z,ניגריה,3,0,3
2021-06-13T00:00:00.000Z,נפאל,1,0,1
2021-06-13T00:00:00.000Z,סינגפור,0,2,2
2021-06-13T00:00:00.000Z,סלובניה,1,0,1
2021-06-13T00:00:00.000Z,ספרד,13,5,18
2021-06-13T00:00:00.000Z,סרביה,4,1,5
2021-06-13T00:00:00.000Z,ערב הסעודית,0,1,1
2021-06-13T00:00:00.000Z,פולין,73,59,132
2021-06-13T00:00:00.000Z,פורטוגל,22,6,28
2021-06-13T00:00:00.000Z,פיליפינים,2,23,25
2021-06-13T00:00:00.000Z,פינלנד,2,0,2
2021-06-13T00:00:00.000Z,צכיה,39,5,44
2021-06-13T00:00:00.000Z,צרפת,224,256,480
2021-06-13T00:00:00.000Z,קולומביה,0,2,2
2021-06-13T00:00:00.000Z,קוסטה ריקה,6,1,7
2021-06-14T00:00:00.000Z,טנזניה,0,2,2
2021-06-14T00:00:00.000Z,קוריאה הדרומית,0,1,1
2021-06-14T00:00:00.000Z,קמרון,1,0,1
2021-06-14T00:00:00.000Z,אוגנדה,4,0,4
2021-06-14T00:00:00.000Z,אוזבקיסטן,45,57,102
2021-06-14T00:00:00.000Z,אוסטריה,182,38,220
2021-06-14T00:00:00.000Z,אוסטרליה,1,2,3
2021-06-14T00:00:00.000Z,אוקראינה,60,50,110
2021-06-14T00:00:00.000Z,אזרביג'אן,1,0,1
2021-06-14T00:00:00.000Z,איטליה,222,59,281
2021-06-14T00:00:00.000Z,אינדונזיה,1,0,1
2021-06-14T00:00:00.000Z,קנדה,0,9,9
2021-06-14T00:00:00.000Z,אירלנד,6,1,7
2021-06-14T00:00:00.000Z,אלבניה,2,1,3
2021-06-14T00:00:00.000Z,אנגולה,1,1,2
2021-06-14T00:00:00.000Z,אנדורה,1,0,1
2021-06-14T00:00:00.000Z,אסטוניה,1,1,2
2021-06-14T00:00:00.000Z,אקואדור,2,0,2
2021-06-14T00:00:00.000Z,ארגנטינה,1,4,5
2021-06-14T00:00:00.000Z,ארמניה,4,0,4
2021-06-14T00:00:00.000Z,ארצות הברית,1062,1557,2619
2021-06-14T00:00:00.000Z,אתיופיה,16,8,24
2021-06-14T00:00:00.000Z,בוטסואנה,2,0,2
2021-06-14T00:00:00.000Z,בולגריה,380,14,394
2021-06-14T00:00:00.000Z,בוסניה הרצגובינה,3,0,3
2021-06-14T00:00:00.000Z,בילורוסיה,5,1,6
2021-06-14T00:00:00.000Z,בלגיה,7,3,10
2021-06-14T00:00:00.000Z,ברזיל,3,4,7
2021-06-14T00:00:00.000Z,גאורגיה,660,51,711
2021-06-14T00:00:00.000Z,גאנה,2,0,2
2021-06-14T00:00:00.000Z,גויאנה הצרפתית,0,1,1
2021-06-14T00:00:00.000Z,גרמניה,229,99,328
2021-06-14T00:00:00.000Z,דנמרק,11,3,14
2021-06-14T00:00:00.000Z,דרום אפריקה,5,5,10
2021-06-14T00:00:00.000Z,האנטילים ההולנדים,1,0,1
2021-06-14T00:00:00.000Z,הודו,30,12,42
2021-06-14T00:00:00.000Z,הולנד,152,33,185
2021-06-14T00:00:00.000Z,הונג קונג,0,3,3
2021-06-14T00:00:00.000Z,הונגריה,39,20,59
2021-06-14T00:00:00.000Z,הממלכה המאוחדת,318,203,521
2021-06-14T00:00:00.000Z,הרפ הדומיניקנית,3,0,3
2021-06-14T00:00:00.000Z,ויטנאם,0,7,7
2021-06-14T00:00:00.000Z,זאיר,1,0,1
2021-06-14T00:00:00.000Z,זימבאבווה,3,0,3
2021-06-14T00:00:00.000Z,זמביה,4,1,5
2021-06-14T00:00:00.000Z,טובלו,0,1,1
2021-06-14T00:00:00.000Z,טוגו,1,0,1
2021-06-14T00:00:00.000Z,טיוואן,0,15,15
2021-06-14T00:00:00.000Z,קזחסטאן,2,4,6
2021-06-14T00:00:00.000Z,יוון,1708,86,1794
2021-06-14T00:00:00.000Z,ירדן,34,29,63
2021-06-14T00:00:00.000Z,כלל המדינות,9291,5397,14688
2021-06-14T00:00:00.000Z,ליטא,6,4,10
2021-06-14T00:00:00.000Z,מאלי,0,1,1
2021-06-14T00:00:00.000Z,מוזמביק,1,0,1
2021-06-14T00:00:00.000Z,מולדובה,66,24,90
2021-06-14T00:00:00.000Z,מונטנגרו,142,2,144
2021-06-14T00:00:00.000Z,מלדיבים,11,1,12
2021-06-14T00:00:00.000Z,מלטה,0,2,2
2021-06-14T00:00:00.000Z,מצרים,567,64,631
2021-06-14T00:00:00.000Z,מקדוניה,2,0,2
2021-06-14T00:00:00.000Z,מקסיקו,0,7,7
2021-06-14T00:00:00.000Z,נורבגיה,0,8,8
2021-06-14T00:00:00.000Z,ניגריה,5,4,9
2021-06-14T00:00:00.000Z,סוריה,2,32,34
2021-06-14T00:00:00.000Z,סינגפור,0,4,4
2021-06-14T00:00:00.000Z,סלובניה,2,0,2
2021-06-14T00:00:00.000Z,ספרד,219,47,266
2021-06-14T00:00:00.000Z,סרביה,7,2,9
2021-06-14T00:00:00.000Z,סרי לנקה (צילון),0,3,3
2021-06-14T00:00:00.000Z,פולין,51,13,64
2021-06-14T00:00:00.000Z,פולינזיה הצרפתית,1,0,1
2021-06-14T00:00:00.000Z,פורטוגל,25,10,35
2021-06-14T00:00:00.000Z,פיליפינים,0,5,5
2021-06-14T00:00:00.000Z,פינלנד,3,0,3
2021-06-14T00:00:00.000Z,פנמה,1,15,16
2021-06-14T00:00:00.000Z,פרו,0,3,3
2021-06-14T00:00:00.000Z,צ'ילה,0,2,2
2021-06-14T00:00:00.000Z,צכיה,7,0,7
2021-06-14T00:00:00.000Z,צרפת,298,216,514
2021-06-14T00:00:00.000Z,קולומביה,2,6,8
2021-06-14T00:00:00.000Z,קוסטה ריקה,0,4,4
2021-06-14T00:00:00.000Z,קניה,3,4,7
2021-06-14T00:00:00.000Z,קפריסין,496,44,540
2021-06-14T00:00:00.000Z,קרואטיה,16,0,16
2021-06-14T00:00:00.000Z,רואנדה,8,0,8
2021-06-14T00:00:00.000Z,רומניה,206,25,231
2021-06-14T00:00:00.000Z,רוסיה,165,125,290
2021-06-14T00:00:00.000Z,שוודיה,10,7,17
2021-06-14T00:00:00.000Z,שוויץ,93,41,134
2021-06-14T00:00:00.000Z,תאילנד,1,0,1
2021-06-14T00:00:00.000Z,תוניסיה,7,3,10
2021-06-14T00:00:00.000Z,תורכיה,153,49,202
2021-06-14T00:00:00.000Z,איחוד האמירויות הערב,314,38,352
2021-06-14T00:00:00.000Z,תורכמניסטאן,16,6,22
2021-06-14T00:00:00.000Z,איסלנד,21,0,21
2021-06-15T00:00:00.000Z,ארצות הברית,1031,1097,2128
2021-06-15T00:00:00.000Z,אתיופיה,11,4,15
2021-06-15T00:00:00.000Z,איחוד האמירויות הערב,184,20,204
2021-06-15T00:00:00.000Z,בולגריה,148,27,175
2021-06-15T00:00:00.000Z,בילורוסיה,70,16,86
2021-06-15T00:00:00.000Z,בלגיה,57,54,111
2021-06-15T00:00:00.000Z,ברזיל,3,7,10
2021-06-15T00:00:00.000Z,גאורגיה,194,18,212
2021-06-15T00:00:00.000Z,גאנה,0,1,1
2021-06-15T00:00:00.000Z,גווטאמלה,1,1,2
2021-06-15T00:00:00.000Z,גרמניה,207,108,315
2021-06-15T00:00:00.000Z,גרנדה,2,0,2
2021-06-15T00:00:00.000Z,דנמרק,10,1,11
2021-06-15T00:00:00.000Z,דרום אפריקה,0,3,3
2021-06-15T00:00:00.000Z,דרום סודאן,1,0,1
2021-06-15T00:00:00.000Z,הולנד,75,10,85
2021-06-15T00:00:00.000Z,הונג קונג,1,0,1
2021-06-15T00:00:00.000Z,הונגריה,34,25,59
2021-06-15T00:00:00.000Z,הממלכה המאוחדת,214,165,379
2021-06-15T00:00:00.000Z,הרפ הדומיניקנית,1,0,1
2021-06-15T00:00:00.000Z,חוף השנהב,1,0,1
2021-06-15T00:00:00.000Z,טנזניה,1,0,1
2021-06-15T00:00:00.000Z,יוון,703,45,748
2021-06-15T00:00:00.000Z,ירדן,43,36,79
2021-06-15T00:00:00.000Z,כלל המדינות,5291,4044,9335
2021-06-15T00:00:00.000Z,לטביה,5,7,12
2021-06-15T00:00:00.000Z,ליטא,10,0,10
2021-06-15T00:00:00.000Z,מוזמביק,0,1,1
2021-06-15T00:00:00.000Z,מולדובה,244,94,338
2021-06-15T00:00:00.000Z,מלדיבים,14,2,16
2021-06-15T00:00:00.000Z,מצרים,241,36,277
2021-06-15T00:00:00.000Z,מקסיקו,2,5,7
2021-06-15T00:00:00.000Z,נורבגיה,1,1,2
2021-06-15T00:00:00.000Z,ניגריה,2,1,3
2021-06-15T00:00:00.000Z,ניו זילנד,0,1,1
2021-06-15T00:00:00.000Z,נמיביה,1,0,1
2021-06-15T00:00:00.000Z,סוריה,1,4,5
2021-06-15T00:00:00.000Z,סינגפור,0,3,3
2021-06-15T00:00:00.000Z,סלובניה,7,1,8
2021-06-15T00:00:00.000Z,ספרד,40,10,50
2021-06-15T00:00:00.000Z,סרביה,15,0,15
2021-06-15T00:00:00.000Z,סרי לנקה (צילון),0,3,3
2021-06-15T00:00:00.000Z,ערב הסעודית,0,1,1
2021-06-15T00:00:00.000Z,פולין,98,21,119
2021-06-15T00:00:00.000Z,פורטוגל,20,3,23
2021-06-15T00:00:00.000Z,פיליפינים,1,4,5
2021-06-15T00:00:00.000Z,פינלנד,1,0,1
2021-06-15T00:00:00.000Z,פנמה,0,5,5
2021-06-15T00:00:00.000Z,צ'ילה,2,2,4
2021-06-15T00:00:00.000Z,צכיה,10,6,16
2021-06-15T00:00:00.000Z,צרפת,211,195,406
2021-06-15T00:00:00.000Z,קולומביה,1,0,1
2021-06-15T00:00:00.000Z,קונגו,1,0,1
2021-06-15T00:00:00.000Z,קוסטה ריקה,0,4,4
2021-06-15T00:00:00.000Z,קוריאה הדרומית,0,5,5
2021-06-15T00:00:00.000Z,קזחסטאן,2,0,2
2021-06-15T00:00:00.000Z,קנדה,1,0,1
2021-06-15T00:00:00.000Z,קניה,5,0,5
2021-06-15T00:00:00.000Z,קפריסין,348,45,393
2021-06-15T00:00:00.000Z,קרואטיה,1,1,2
2021-06-15T00:00:00.000Z,רואנדה,2,0,2
2021-06-15T00:00:00.000Z,רומניה,2,0,2
2021-06-15T00:00:00.000Z,רוסיה,1,2,3
2021-06-15T00:00:00.000Z,שוודיה,2,0,2
2021-06-15T00:00:00.000Z,שוויץ,4,2,6
2021-06-15T00:00:00.000Z,תוניסיה,0,3,3
2021-06-15T00:00:00.000Z,תורכיה,181,65,246
2021-06-15T00:00:00.000Z,בהמס,0,1,1
2021-06-15T00:00:00.000Z,אוסטריה,0,2,2
2021-06-15T00:00:00.000Z,אוקראינה,52,32,84
2021-06-15T00:00:00.000Z,אזרביג'אן,5,0,5
2021-06-15T00:00:00.000Z,איטליה,77,17,94
2021-06-15T00:00:00.000Z,איי סיישל,10,0,10
2021-06-15T00:00:00.000Z,איי קייפ וורדה,1,0,1
2021-06-15T00:00:00.000Z,איסלנד,2,0,2
2021-06-15T00:00:00.000Z,אירלנד,1,1,2
2021-06-15T00:00:00.000Z,אלבניה,2,1,3
2021-06-15T00:00:00.000Z,אנגולה,0,1,1
2021-06-15T00:00:00.000Z,אסטוניה,2,0,2
2021-06-15T00:00:00.000Z,ארגנטינה,1,4,5
2021-06-16T00:00:00.000Z,מוזמביק,1,0,1
2021-06-16T00:00:00.000Z,תורכמניסטאן,4,0,4
2021-06-16T00:00:00.000Z,שוויץ,71,19,90
2021-06-16T00:00:00.000Z,שוודיה,9,0,9
2021-06-16T00:00:00.000Z,רוסיה,57,35,92
2021-06-16T00:00:00.000Z,רומניה,221,60,281
2021-06-16T00:00:00.000Z,רואנדה,2,4,6
2021-06-16T00:00:00.000Z,קרואטיה,5,0,5
2021-06-16T00:00:00.000Z,קפריסין,181,35,216
2021-06-16T00:00:00.000Z,קניה,6,6,12
2021-06-16T00:00:00.000Z,קנדה,11,82,93
2021-06-16T00:00:00.000Z,קירג'זסטאן,3,0,3
2021-06-16T00:00:00.000Z,קטר,0,1,1
2021-06-16T00:00:00.000Z,קזחסטאן,1,0,1
2021-06-16T00:00:00.000Z,קוריאה הדרומית,0,5,5
2021-06-16T00:00:00.000Z,קוסטה ריקה,4,1,5
2021-06-16T00:00:00.000Z,קולומביה,0,1,1
2021-06-16T00:00:00.000Z,צרפת,244,233,477
2021-06-16T00:00:00.000Z,צכיה,0,1,1
2021-06-16T00:00:00.000Z,פרגוואי,0,1,1
2021-06-16T00:00:00.000Z,פינלנד,8,3,11
2021-06-16T00:00:00.000Z,פיליפינים,1,2,3
2021-06-16T00:00:00.000Z,פורטוגל,7,0,7
2021-06-16T00:00:00.000Z,פולין,95,20,115
2021-06-16T00:00:00.000Z,עירק,3,4,7
2021-06-16T00:00:00.000Z,סרי לנקה (צילון),1,2,3
2021-06-16T00:00:00.000Z,סרביה,1,3,4
2021-06-16T00:00:00.000Z,ספרד,74,20,94
2021-06-16T00:00:00.000Z,סנגל,2,0,2
2021-06-16T00:00:00.000Z,סלובניה,6,0,6
2021-06-16T00:00:00.000Z,סינגפור,1,3,4
2021-06-16T00:00:00.000Z,סין,2,24,26
2021-06-16T00:00:00.000Z,סוריה,1,5,6
2021-06-16T00:00:00.000Z,ניגריה,6,0,6
2021-06-16T00:00:00.000Z,נורבגיה,0,2,2
2021-06-16T00:00:00.000Z,מרוקו,3,1,4
2021-06-16T00:00:00.000Z,מקסיקו,4,3,7
2021-06-16T00:00:00.000Z,מצרים,207,48,255
2021-06-16T00:00:00.000Z,מלדיבים,3,0,3
2021-06-16T00:00:00.000Z,מלאווי,1,1,2
2021-06-16T00:00:00.000Z,מונטנגרו,62,2,64
2021-06-16T00:00:00.000Z,מולדובה,7,4,11
2021-06-16T00:00:00.000Z,תאילנד,4,294,298
2021-06-16T00:00:00.000Z,מאלי,0,1,1
2021-06-16T00:00:00.000Z,ליטא,4,1,5
2021-06-16T00:00:00.000Z,לבנון,0,1,1
2021-06-16T00:00:00.000Z,כלל המדינות,5369,5457,10826
2021-06-16T00:00:00.000Z,ירדן,64,39,103
2021-06-16T00:00:00.000Z,יפן,0,5,5
2021-06-16T00:00:00.000Z,יוון,540,42,582
2021-06-16T00:00:00.000Z,ונצואלה,0,4,4
2021-06-16T00:00:00.000Z,הממלכה המאוחדת,165,158,323
2021-06-16T00:00:00.000Z,הונגריה,83,21,104
2021-06-16T00:00:00.000Z,הולנד,121,37,158
2021-06-16T00:00:00.000Z,דרום אפריקה,1,8,9
2021-06-16T00:00:00.000Z,דרום אמריקה,0,1,1
2021-06-16T00:00:00.000Z,דנמרק,9,4,13
2021-06-16T00:00:00.000Z,גרמניה,168,91,259
2021-06-16T00:00:00.000Z,גיברלטר,1,0,1
2021-06-16T00:00:00.000Z,גאנה,7,8,15
2021-06-16T00:00:00.000Z,גאורגיה,212,34,246
2021-06-16T00:00:00.000Z,ברזיל,2,4,6
2021-06-16T00:00:00.000Z,בלגיה,35,44,79
2021-06-16T00:00:00.000Z,בילורוסיה,23,20,43
2021-06-16T00:00:00.000Z,בורונדי,1,0,1
2021-06-16T00:00:00.000Z,בוסניה הרצגובינה,2,0,2
2021-06-16T00:00:00.000Z,בוליביה,1,0,1
2021-06-16T00:00:00.000Z,בולגריה,111,10,121
2021-06-16T00:00:00.000Z,בוטסואנה,1,2,3
2021-06-16T00:00:00.000Z,אתיופיה,24,3,27
2021-06-16T00:00:00.000Z,ארצות הברית,656,1101,1757
2021-06-16T00:00:00.000Z,ארמניה,1,0,1
2021-06-16T00:00:00.000Z,אריתראה,1,0,1
2021-06-16T00:00:00.000Z,אירלנד,0,3,3
2021-06-16T00:00:00.000Z,אינדונזיה,1,0,1
2021-06-16T00:00:00.000Z,איי סיישל,92,6,98
2021-06-16T00:00:00.000Z,איטליה,40,9,49
2021-06-16T00:00:00.000Z,אזרביג'אן,1,0,1
2021-06-16T00:00:00.000Z,אורגוואי,1,0,1
2021-06-16T00:00:00.000Z,אוקראינה,55,60,115
2021-06-16T00:00:00.000Z,אוסטרליה,0,5,5
2021-06-16T00:00:00.000Z,אוסטריה,128,41,169
2021-06-16T00:00:00.000Z,אוזבקיסטן,3,2,5
2021-06-16T00:00:00.000Z,תורכיה,153,63,216
2021-06-16T00:00:00.000Z,איחוד האמירויות הערב,168,31,199
2021-06-17T00:00:00.000Z,תורכיה,276,81,357
2021-06-17T00:00:00.000Z,כלל המדינות,8331,6549,14880
2021-06-17T00:00:00.000Z,שוויץ,94,39,133
2021-06-17T00:00:00.000Z,שוודיה,11,6,17
2021-06-17T00:00:00.000Z,רוסיה,73,123,196
2021-06-17T00:00:00.000Z,רומניה,39,14,53
2021-06-17T00:00:00.000Z,רואנדה,4,0,4
2021-06-17T00:00:00.000Z,קרואטיה,5,0,5
2021-06-17T00:00:00.000Z,קפריסין,487,73,560
2021-06-17T00:00:00.000Z,קניה,1,0,1
2021-06-17T00:00:00.000Z,קנדה,0,4,4
2021-06-17T00:00:00.000Z,קירג'זסטאן,11,4,15
2021-06-17T00:00:00.000Z,קזחסטאן,1,0,1
2021-06-17T00:00:00.000Z,קוסטה ריקה,2,1,3
2021-06-17T00:00:00.000Z,קוסובו,1,0,1
2021-06-17T00:00:00.000Z,קונגו,2,0,2
2021-06-17T00:00:00.000Z,קולומביה,4,6,10
2021-06-17T00:00:00.000Z,צרפת,317,222,539
2021-06-17T00:00:00.000Z,צכיה,86,23,109
2021-06-17T00:00:00.000Z,צ'ילה,0,2,2
2021-06-17T00:00:00.000Z,פקיסטן,1,0,1
2021-06-17T00:00:00.000Z,פנמה,2,17,19
2021-06-17T00:00:00.000Z,פינלנד,3,3,6
2021-06-17T00:00:00.000Z,פיליפינים,0,21,21
2021-06-17T00:00:00.000Z,פורטוגל,18,3,21
2021-06-17T00:00:00.000Z,פולין,10,1,11
2021-06-17T00:00:00.000Z,ערב הסעודית,1,0,1
2021-06-17T00:00:00.000Z,סרביה,5,1,6
2021-06-17T00:00:00.000Z,ספרד,80,33,113
2021-06-17T00:00:00.000Z,נפאל,1,0,1
